m,M,epsilon_of_M,NICV
0.0,0.0,2,0.3183835556832893
0.0,0.0,2,0.3275652133672649
0.0,0.0,2,0.4034936316123791
0.0,0.0,2,0.2663832385395539
0.0,0.0,2,0.3922633448193324
0.0,0.0,2,0.33394140436416686
0.0,0.0,2,0.3216374661832882
0.0,0.0,2,0.3169852936709739
0.0,0.0,2,0.38738898633273006
0.0,0.0,2,0.32290883727675335
0.0,0.0,2,0.39179709160663223
0.0,0.0,2,0.3981144086717212
0.0,0.0,2,0.3702805084092471
0.0,0.0,2,0.27642681194846164
0.0,0.0,2,0.3125933931172189
0.0,0.0,2,0.30268362303852
0.0,0.0,2,0.30770571338141844
0.0,0.0,2,0.38897875749341754
0.0,0.0,2,0.3081191552640376
0.0,0.0,2,0.3198782296090797
0.0,0.0,2,0.3091687390358671
0.0,0.0,2,0.3307967156928087
0.0,0.0,2,0.30582473651721226
0.0,0.0,2,0.3969610800161909
0.0,0.0,2,0.330656733679498
0.0,0.0,2,0.3655309802748409
0.0,0.0,2,0.287027802236706
0.0,0.0,2,0.29881904415339505
0.0,0.0,2,0.30344532568589905
0.0,0.0,2,0.3089062824706698
0.0,0.0,2,0.3909036080234616
0.0,0.0,2,0.34435828638819277
0.0,0.0,2,0.3155944839664031
0.0,0.0,2,0.3061988555225708
0.0,0.0,2,0.30726984974334576
0.0,0.0,2,0.30762421092575737
0.0,0.0,2,0.31176547259547244
0.0,0.0,2,0.3093261180873548
0.0,0.0,2,0.3417819162507927
0.0,0.0,2,0.28439825033605215
0.0,0.0,2,0.35006325733632704
0.0,0.0,2,0.31076030506100677
0.0,0.0,2,0.3090725383896476
0.0,0.0,2,0.4031808888363164
0.0,0.0,2,0.318080446575858
0.0,0.0,2,0.39759617150452714
0.0,0.0,2,0.38985876938671543
0.0,0.0,2,0.2931743091430509
0.0,0.0,2,0.307252814258027
0.0,0.0,2,0.3004481467659334
0.0,0.0,2,0.30628821559745656
0.0,0.0,2,0.3107177178626443
0.0,0.0,2,0.3008735262284722
0.0,0.0,2,0.31241223878373914
0.0,0.0,2,0.4006494582587882
0.0,0.0,2,0.28778137840232304
0.0,0.0,2,0.315603311254204
0.0,0.0,2,0.3184588517308772
0.0,0.0,2,0.3259300826645345
0.0,0.0,2,0.30783581284201617
0.0,0.0,2,0.4015375314922361
0.0,0.0,2,0.330924592609354
0.0,0.0,2,0.39980950055481185
0.0,0.0,2,0.300407280970989
0.0,0.0,2,0.2569912438041737
