m,M,epsilon_of_M,stat_NICV
0.0,0.0,0.24999999999999994,0.07380228324647511
0.01,0.01,0.252231843108818,0.06306246556173305
0.02,0.02,0.2545041109790552,0.06759987348956914
0.03,0.03,0.2568179179810562,0.06619772124136908
0.04,0.04,0.2591744200495381,0.08971004664036712
0.05,0.05,0.26157481665031834,0.05626181906077075
0.06,0.06,0.2640203528603893,0.07537205285658533
0.07,0.07,0.26651232156907717,0.07769941623345232
0.08,0.08,0.2690520658086282,0.05975483719488098
0.09,0.09,0.27164098122324504,0.08377883721536583
0.1,0.1,0.27428051868631076,0.06382992367363695
0.11,0.11,0.2769721870763485,0.08178600996464395
0.12,0.12,0.2797175562231261,0.06612336219364581
0.13,0.13,0.2825182600362664,0.07956077823936553
0.14,0.14,0.28537599982977657,0.06262335458627286
0.15,0.15,0.2882925478570475,0.058040685273107205
0.16,0.16,0.2912697510721274,0.061549393006903264
0.17,0.17,0.29430953513446373,0.05786361262017576
0.18,0.18,0.29741390867581596,0.08113515983719886
0.19,0.19,0.3005849678497158,0.09420494574655888
0.2,0.2,0.30382490118569716,0.06272616574377564
0.21,0.21,0.30713599477254494,0.0809203749037013
0.22,0.22,0.31052063779706046,0.08544943358525074
0.23,0.23,0.3139813284673266,0.06945161864215284
0.24,0.24,0.3175206803522031,0.13267795226013146
0.25,0.25,0.3211414291718321,0.06682967263076851
0.26,0.26,0.3248464400773246,0.07260624326700632
0.27,0.27,0.3286387154615538,0.07413323953391174
0.28,0.28,0.33252140334718094,0.07097883900330254
0.29,0.29,0.336497806402695,0.08474784064642411
0.3,0.3,0.34057139164247785,0.06034614322400363
0.31,0.31,0.34474580087270945,0.07981488349853752
0.32,0.32,0.349024861951473,0.07765110683780241
0.33,0.33,0.35341260093871385,0.07031018040603375
0.34,0.34,0.357913255219926,0.08434820441047416
0.35,0.35,0.36253128769667475,0.06217665064338095
0.36,0.36,0.36727140214746473,0.08948539180403126
0.37,0.37,0.3721385598742083,0.09178228188667711
0.38,0.38,0.377137997762821,0.06801719849613448
0.39,0.39,0.38227524790151096,0.08274296910403069
0.4,0.4,0.38755615891737866,0.10717993964249495
0.41,0.41,0.39298691921135254,0.06343380294740752
0.42,0.42,0.39857408229356917,0.14388273489351502
0.43,0.43,0.40432459444653623,0.1267579673430454
0.44,0.44,0.41024582497226336,0.0850702254011521
0.45,0.45,0.416345599312631,0.08281564684648439
0.46,0.46,0.4226322353702709,0.10621410369849497
0.47,0.47,0.4291145834010149,0.08735163680109911
0.48,0.48,0.43580206989951775,0.09706028989151082
0.49,0.49,0.44270474595816484,0.1212551465673227
0.5,0.5,0.44983334064729175,0.10975434436327117
0.51,0.51,0.45719932004375335,0.08829913084917315
0.52,0.52,0.464814952627111,0.09896134327046144
0.53,0.53,0.4726933818706474,0.10615528169054121
0.54,0.54,0.48084870698114207,0.08535941957276558
0.55,0.55,0.48929607289060173,0.08464159677254149
0.56,0.56,0.49805177077950596,0.10579369419338513
