m,M,epsilon_of_M,NICV
0.0,0.0,2,0.39614959494973634
0.0,0.0,2,0.4029617191888352
0.0,0.0,2,0.3837586656064654
0.0,0.0,2,0.3060621327144997
0.0,0.0,2,0.2956986615774939
0.0,0.0,2,0.3878605197393242
0.0,0.0,2,0.3220188798883118
0.0,0.0,2,0.3988324922656118
0.0,0.0,2,0.30675770316443984
0.0,0.0,2,0.31447812349035315
0.0,0.0,2,0.3066021893471243
0.0,0.0,2,0.30176197518918274
0.0,0.0,2,0.27263623327706277
0.0,0.0,2,0.3290896173738036
0.0,0.0,2,0.29758228746259274
0.0,0.0,2,0.3092809959376368
0.0,0.0,2,0.3320817592578876
0.0,0.0,2,0.3884937534256915
0.0,0.0,2,0.3202097233055528
0.0,0.0,2,0.3145885303706093
0.0,0.0,2,0.29163819201651353
0.0,0.0,2,0.3292959251151585
0.0,0.0,2,0.2768607740508941
0.0,0.0,2,0.3931409261773561
0.0,0.0,2,0.2734332529462387
0.0,0.0,2,0.37030892826312645
0.0,0.0,2,0.32142586059759615
0.0,0.0,2,0.39272763273239913
0.0,0.0,2,0.40396835595230896
0.0,0.0,2,0.3252969265352338
0.0,0.0,2,0.39328396377593594
0.0,0.0,2,0.32411120382261505
0.0,0.0,2,0.330134576600278
0.0,0.0,2,0.3939875268756898
0.0,0.0,2,0.30961616622768784
0.0,0.0,2,0.38960455022791396
0.0,0.0,2,0.38999238054692453
0.0,0.0,2,0.350875690690666
0.0,0.0,2,0.3173602673063187
0.0,0.0,2,0.3146377116599218
0.0,0.0,2,0.3106564125868528
0.0,0.0,2,0.412471281592453
0.0,0.0,2,0.31290682536895154
0.0,0.0,2,0.2998982673847746
0.0,0.0,2,0.30389446317739655
0.0,0.0,2,0.2996159506350399
0.0,0.0,2,0.32924760626884464
0.0,0.0,2,0.31618715255388247
0.0,0.0,2,0.31496620985877316
0.0,0.0,2,0.309428391769633
0.0,0.0,2,0.30184398926116085
0.0,0.0,2,0.30065400508086826
0.0,0.0,2,0.3156169858749033
0.0,0.0,2,0.3023493163034522
0.0,0.0,2,0.2917888222385176
0.0,0.0,2,0.4011271809291745
0.0,0.0,2,0.3182380664876612
0.0,0.0,2,0.3883071573755992
0.0,0.0,2,0.39224746649334546
0.0,0.0,2,0.31086941583211397
0.0,0.0,2,0.30336210618073717
0.0,0.0,2,0.3946400989897968
0.0,0.0,2,0.40117641222159456
0.0,0.0,2,0.3399763495658994
0.0,0.0,2,0.3903611701461672
0.0,0.0,2,0.3317397716390998
0.0,0.0,2,0.3126091990198182
0.0,0.0,2,0.2935264146241402
0.0,0.0,2,0.3998123404165219
0.0,0.0,2,0.38873565812464994
0.0,0.0,2,0.30886961983381195
0.0,0.0,2,0.3970613218588171
0.0,0.0,2,0.2982233336451458
0.0,0.0,2,0.3182770259054136
0.0,0.0,2,0.3320367102698065
0.0,0.0,2,0.38313617589046134
0.0,0.0,2,0.33311459221604756
0.0,0.0,2,0.30757523157170313
0.0,0.0,2,0.3987931001894598
0.0,0.0,2,0.39738269430895157
0.0,0.0,2,0.39952043279741867
0.0,0.0,2,0.3804599421363757
0.0,0.0,2,0.3326849893645955
0.0,0.0,2,0.31954628710518274
0.0,0.0,2,0.39757060740444256
0.0,0.0,2,0.3452390673088514
0.0,0.0,2,0.401900776042222
0.0,0.0,2,0.3064227050561324
0.0,0.0,2,0.41428495436915386
0.0,0.0,2,0.31571730280774774
0.0,0.0,2,0.32552232819407984
0.0,0.0,2,0.32189048896499944
0.0,0.0,2,0.30642087221398434
0.0,0.0,2,0.3058355571401081
0.0,0.0,2,0.29651929844092745
0.0,0.0,2,0.31265197984105647
0.0,0.0,2,0.3183663384629318
0.0,0.0,2,0.3157153923274424
0.0,0.0,2,0.29894387540955036
0.0,0.0,2,0.31503119981913663
0.0,0.0,2,0.32437174101566146
0.0,0.0,2,0.39063719953592757
0.0,0.0,2,0.2994464521429579
0.0,0.0,2,0.33060842093166354
0.0,0.0,2,0.3141812951705816
0.0,0.0,2,0.31096068165501595
0.0,0.0,2,0.3239339192358432
0.0,0.0,2,0.30163793568728703
0.0,0.0,2,0.36089958656831417
0.0,0.0,2,0.33053400918051495
0.0,0.0,2,0.3227757697568816
0.0,0.0,2,0.3180956965632669
0.0,0.0,2,0.3027057547896403
0.0,0.0,2,0.24594857458033934
0.0,0.0,2,0.31371987986568844
0.0,0.0,2,0.315131297108322
0.0,0.0,2,0.3213056227622015
0.0,0.0,2,0.3020743119715563
0.0,0.0,2,0.3152465190765277
0.0,0.0,2,0.3049091658352663
0.0,0.0,2,0.3869039251819129
0.0,0.0,2,0.406479457565662
0.0,0.0,2,0.310927366308096
0.0,0.0,2,0.297314595667427
0.0,0.0,2,0.3086351949869093
0.0,0.0,2,0.3852630992108535
0.0,0.0,2,0.3993355617527663
0.0,0.0,2,0.39637295326024524
0.0,0.0,2,0.3704169806761707
0.0,0.0,2,0.3888619097984179
0.0,0.0,2,0.3836425407966789
0.0,0.0,2,0.304830338447109
0.0,0.0,2,0.3061600863521283
0.0,0.0,2,0.3360116555988744
0.0,0.0,2,0.390733557180251
0.0,0.0,2,0.3005370842746799
0.0,0.0,2,0.33452751766583483
0.0,0.0,2,0.39294791292965264
0.0,0.0,2,0.30041842806436525
0.0,0.0,2,0.3319275991767295
0.0,0.0,2,0.3321188509047922
0.0,0.0,2,0.2660759898792284
0.0,0.0,2,0.3117539897150773
0.0,0.0,2,0.39509838847327056
0.0,0.0,2,0.3940410905196768
0.0,0.0,2,0.3991750195535422
0.0,0.0,2,0.30833996122528157
0.0,0.0,2,0.3130927386541703
0.0,0.0,2,0.2997605300564381
0.0,0.0,2,0.31346271242195645
