m,M,epsilon_of_M,stat_NICV
0.64,0.64,0.20988780681666974,0.15405984650431195
0.65,0.65,0.20461490706885055,0.10450157438738839
0.66,0.66,0.19931405640178138,0.18447347566504033
0.67,0.67,0.19398495690760423,0.12162958440811908
0.68,0.68,0.1886273058901679,0.19510479867850877
0.69,0.69,0.18324079576185842,0.20859202468321053
0.7,0.7,0.1778251139376357,0.2451547713977127
0.71,0.71,0.17237994272618495,0.27844178126447594
0.72,0.72,0.16690495921808865,0.3828608931290232
0.73,0.73,0.16139983517091985,0.2725178239154378
0.74,0.74,0.15586423689115622,0.3262364872298104
0.75,0.75,0.1502978251128056,0.4214944237793972
0.76,0.76,0.14470025487263616,0.3700224900244666
0.77,0.77,0.13907117538189404,0.3840469490098869
0.78,0.78,0.13341022989439,0.4973176600755748
0.79,0.79,0.12771705557083193,0.8276233759806076
0.8,0.8,0.12199128333927091,0.6594081359019774
0.81,0.81,0.11623253775153193,0.7766628377451099
0.82,0.82,0.11044043683548455,0.7926431213502751
0.83,0.83,0.1046145919430111,0.7085950398832861
0.84,0.84,0.09875460759352044,1.0124755998895207
0.85,0.85,0.09286008131284908,0.8646778895929624
0.86,0.86,0.08693060346738647,0.8370523737246629
0.87,0.87,0.08096575709325296,1.1278162865886678
0.88,0.88,0.0749651177203525,1.359512557521914
0.89,0.89,0.0689282531911143,1.429536468171724
0.9,0.9,0.06285472347373035,1.3808754886831047
0.91,0.91,0.05674408046968678,1.555027590728517
0.92,0.92,0.050595867815377144,1.5164860816174333
0.93,0.93,0.0444096206775808,1.4166254067096062
0.94,0.94,0.038184865542575934,1.3800055693263562
0.95,0.95,0.031921119998644706,1.664699723763141
0.96,0.96,0.02561789251172882,1.7417411573039188
0.97,0.97,0.019274682193964544,1.7031554845994037
0.98,0.98,0.012890978564832786,1.8199851901936865
0.99,0.99,0.00646626130463523,1.7342701495133115
0.1,0.2,1.4180370928606563,0.0012683891100526367
0.1,0.3,2.374390515085868,0.0016592389006162105
0.1,0.4,3.328751625269407,0.0013837186405959844
0.1,0.5,4.280929803620162,0.0010882452104667404
0.1,0.6,5.230705692735597,0.0007358611175070598
0.1,0.7,6.177825113937635,0.0006824186438627239
0.1,0.8,7.121991283339271,0.0006366251598807566
0.1,0.9,8.069960856551647,0.0006836697883888734
0.2,0.3,0.8743905150858681,0.0007844175863862017
0.2,0.4,1.3287516252694076,0.001149895279933197
0.2,0.5,1.7809298036201613,0.0015785442136818728
0.2,0.6,2.230705692735597,0.0016413997687039412
0.2,0.7,2.677825113937636,0.001540607082865361
0.2,0.8,3.1311913858301987,0.0014710888791175335
0.2,0.9,4.284565468042477,0.0010083486742335493
0.3,0.4,0.6620849586027407,0.0017606191556040712
0.3,0.5,0.9475964702868284,0.0005825437371479352
0.3,0.6,1.2307056927355975,0.0008448134394580096
0.3,0.7,1.5192287736285799,0.0013870459554868062
0.3,0.8,1.929887714963421,0.0016212905107828382
0.3,0.9,3.2806469044451063,0.0013637088292922674
0.4,0.5,0.5309298036201614,0.004184557331721761
0.4,0.6,0.7354847533049613,0.001292345628501485
0.4,0.7,0.9724216723792499,0.0006802350614196724
0.4,0.8,1.3625307643525733,0.0011294145903735988
0.4,0.9,2.7046149070688505,0.001552901427232509
0.5,0.6,0.4410405561104139,0.0093814501026247
0.5,0.7,0.6388931431982581,0.002233779971725981
0.5,0.8,0.9886300258909754,0.0006654106384102543
0.5,0.9,2.177825113937637,0.0016038615961826014
0.6,0.7,0.3902683998635958,0.01602981869052173
0.6,0.8,0.6829925611006017,0.0018670655709008956
0.6,0.9,1.6502978251128062,0.0015288651615702896
0.7,0.8,0.4152962404726778,0.010740287983724237
0.7,0.9,1.1219912833392713,0.0006705372900484206
0.8,0.9,0.5928600813128483,0.003987186447357207
