m,M,epsilon_of_M,stat_NICV
0.45,0.45,0.7790923816360812,0.007864890634544135
0.46,0.46,0.7890643063542454,0.0093138675220074
0.47,0.47,0.7993084544216629,0.009054964925602855
0.48,0.48,0.8098366875061591,0.00940897189434956
0.49,0.49,0.8206615974995355,0.010075900640292401
0.5,0.5,0.8317965657511863,0.009955655405889306
0.51,0.51,0.8432558283478445,0.008018670196559306
0.52,0.52,0.8550545481909494,0.009531318023584987
0.53,0.53,0.8672088947341141,0.010223580356782497
0.54,0.54,0.8797361323732651,0.008720957349943836
0.55,0.55,0.8926547186350446,0.009023382397828208
0.56,0.56,0.9059844134896071,0.018247666081743306
0.57,0.57,0.9197464013276998,0.01337738116860573
0.58,0.58,0.933963427395995,0.016080619335481633
0.59,0.59,0.9486599507877075,0.01251313531319237
0.6,0.6,0.9638623164485162,0.011108277413119195
0.61,0.61,0.9795989490944182,0.013052482463516816
0.62,0.62,0.9959005724654699,0.011900625377770322
0.63,0.63,1.012800457979408,0.011309181318305725
0.64,0.64,1.0303347076294318,0.017246211125297537
0.65,0.65,1.0485425769268546,0.01741057300018412
0.66,0.66,1.067466844867599,0.020723833356773698
0.67,0.67,1.087154239361446,0.015060032604501878
0.68,0.68,1.1076559283825544,0.016737399114845796
0.69,0.69,1.1290280893818594,0.021014096209107044
0.7,0.7,1.151332572383167,0.018411784620192096
0.71,0.71,1.174637675848032,0.021937495660650917
0.72,0.72,1.1990190590869703,0.0204361945526736
0.73,0.73,1.2245608210535006,0.03811881804988709
0.74,0.74,1.2513567832473245,0.023005157694496427
0.75,0.75,1.2795120248207879,0.021722669931140685
0.76,0.76,1.3091447317397615,0.03364079768358476
0.77,0.77,1.3403884402961195,0.032531012694476044
0.78,0.78,1.3733947802821322,0.042159745442165615
0.79,0.79,1.4083368574706783,0.05523155516968834
0.8,0.8,1.4454134627977873,0.03136345717286611
0.81,0.81,1.4848543630202984,0.027529806225544774
0.82,0.82,1.5269270241871216,0.04829453553706636
0.83,0.83,1.5719452600623414,0.04359815616885627
0.84,0.84,1.6202805068592918,0.048411075807440564
0.85,0.85,1.6723767431240653,0.07330062693494706
0.86,0.86,1.7287705667477344,0.0607164477715818
0.87,0.87,1.7901187274087529,0.09740625588788158
0.88,0.88,1.8572367041933642,0.09527399624694392
0.89,0.89,1.9311541118777813,0.10363623416764982
0.9,0.9,2.013196593022799,0.2052196839800496
0.91,0.91,2.105111008564644,0.16271949567457464
0.92,0.92,2.209264679503782,0.24479091769461683
0.93,0.93,2.328978378063511,0.40025917838787217
0.94,0.94,2.46911775683092,0.36931812045931206
0.95,0.95,2.6372289029188076,0.3825701483870852
0.96,0.96,2.8459571932510883,0.747716339662579
0.97,0.97,3.1190131619132098,0.9368427808900603
0.98,0.98,3.509635064032687,1.4076429539674047
0.99,0.99,4.187715394070089,1.694842510848818
0.1,0.2,,
0.1,0.3,,
0.1,0.4,,
0.1,0.5,,
0.1,0.6,,
0.1,0.7,,
0.1,0.8,,
0.1,0.9,,
0.2,0.3,0.0,
0.2,0.4,,
0.2,0.5,,
0.2,0.6,,
0.2,0.7,,
0.2,0.8,,
0.2,0.9,,
0.3,0.4,0.26410685686598384,0.23982176622286694
0.3,0.5,,
0.3,0.6,,
0.3,0.7,,
0.3,0.8,,
0.3,0.9,,
0.4,0.5,0.44983333408021964,0.044098367905242485
0.4,0.6,0.0,
0.4,0.7,,
0.4,0.8,,
0.4,0.9,,
0.5,0.6,0.6059517194651037,0.04043024809913248
0.5,0.7,0.1797533801464694,1.0407408959713083
0.5,0.8,,
0.5,0.9,,
0.6,0.7,0.7274341065221323,0.04033353147380265
0.6,0.8,,
0.6,0.9,,
0.7,0.8,0.5,0.5218379716199115
0.7,0.9,,
0.8,0.9,0.0,
