m,M,epsilon_of_M,NICV
0.0,0.0,0.25,0.6476251349344129
0.0,0.0,0.25,0.5744458771843498
0.0,0.0,0.25,0.4099952582989271
0.0,0.0,0.25,0.48875578350012266
0.0,0.0,0.25,1.2129914272563518
0.0,0.0,0.25,0.5085382636769205
0.0,0.0,0.25,0.7286497755747199
0.0,0.0,0.25,0.41336962995904747
0.0,0.0,0.25,0.9173099565637469
0.0,0.0,0.25,0.43514633530805474
0.0,0.0,0.25,0.9511410119021995
0.0,0.0,0.25,0.80845962039189
0.0,0.0,0.25,0.5915859773340606
0.0,0.0,0.25,0.44111917155267216
0.0,0.0,0.25,0.6592338760564828
0.0,0.0,0.25,0.9250510692438243
0.0,0.0,0.25,0.6351666418902887
0.0,0.0,0.25,0.43838939252276377
0.0,0.0,0.25,0.7620207068924604
0.0,0.0,0.25,0.5250766123777678
0.0,0.0,0.25,0.7167745823360301
0.0,0.0,0.25,0.5752650311802595
0.0,0.0,0.25,0.39874781775453844
0.0,0.0,0.25,0.626170778433463
0.0,0.0,0.25,0.6916318929719183
0.0,0.0,0.25,0.8543765617106871
0.0,0.0,0.25,0.897278973450223
0.0,0.0,0.25,0.4743856211462804
0.0,0.0,0.25,0.5523719493429128
0.0,0.0,0.25,1.2368498648704325
0.0,0.0,0.25,0.8986398970405033
0.0,0.0,0.25,0.7404608531382741
0.0,0.0,0.25,0.7728622462481337
0.0,0.0,0.25,0.4546611546164177
0.0,0.0,0.25,0.6533803715843911
0.0,0.0,0.25,0.8437570802112692
0.0,0.0,0.25,0.827195926282223
0.0,0.0,0.25,0.5932757351033371
0.0,0.0,0.25,0.4765950019950727
0.0,0.0,0.25,0.5643939871822309
0.0,0.0,0.25,0.4313435004520141
0.0,0.0,0.25,1.17538194141658
0.0,0.0,0.25,0.9282056965839427
0.0,0.0,0.25,0.5017764326933782
0.0,0.0,0.25,0.4606482444262086
0.0,0.0,0.25,0.47790283133408384
0.0,0.0,0.25,0.7545051728093253
0.0,0.0,0.25,0.45796671159021535
0.0,0.0,0.25,0.4477128270900451
0.0,0.0,0.25,0.5048428593769763
0.0,0.0,0.25,0.5335614529414361
0.0,0.0,0.25,0.7426114668425375
0.0,0.0,0.25,0.7453234185801946
0.0,0.0,0.25,0.6160894165719498
0.0,0.0,0.25,0.7495690356347985
0.0,0.0,0.25,0.41775824151576146
0.0,0.0,0.25,0.6372741115563699
0.0,0.0,0.25,0.4660160822105252
0.0,0.0,0.25,0.7091337932792686
0.0,0.0,0.25,0.5426793598949625
0.0,0.0,0.25,0.7003013445191627
0.0,0.0,0.25,0.4680839383481005
0.0,0.0,0.25,0.46271681375451884
0.0,0.0,0.25,0.6202176893552405
0.0,0.0,0.25,0.5809672590601794
0.0,0.0,0.25,0.7091135340895356
0.0,0.0,0.25,0.6179547697410379
0.0,0.0,0.25,0.7555291210725429
0.0,0.0,0.25,1.288600542053641
0.0,0.0,0.25,0.5474264863271218
0.0,0.0,0.25,1.294092153796245
0.0,0.0,0.25,0.5287089341369025
0.0,0.0,0.25,1.338232715459176
0.0,0.0,0.25,0.5634415138740789
0.0,0.0,0.25,0.5023332787175004
0.0,0.0,0.25,0.571659594963419
0.0,0.0,0.25,0.43496294697542814
0.0,0.0,0.25,0.7569742913698353
0.0,0.0,0.25,0.5181742916677559
0.0,0.0,0.25,0.500400351719771
0.0,0.0,0.25,0.5510663330657934
0.0,0.0,0.25,0.4657250424288778
0.0,0.0,0.25,1.013326037097425
0.0,0.0,0.25,0.5034259458193898
0.0,0.0,0.25,1.0362859146259777
0.0,0.0,0.25,0.42082094230423533
0.0,0.0,0.25,0.5305137994037792
0.0,0.0,0.25,0.48229293665073736
0.0,0.0,0.25,0.6585242942718055
0.0,0.0,0.25,0.5398227074715952
0.0,0.0,0.25,0.5211113491112787
0.0,0.0,0.25,0.49685543961423717
0.0,0.0,0.25,0.4182493343191226
0.0,0.0,0.25,0.5695157516426826
0.0,0.0,0.25,0.5358582453548661
0.0,0.0,0.25,0.612053848108019
0.0,0.0,0.25,0.6551480533278099
0.0,0.0,0.25,0.55264202272863
0.0,0.0,0.25,0.7293550515679539
0.0,0.0,0.25,1.1432362445018673
0.0,0.0,0.25,0.53544445725595
0.0,0.0,0.25,1.124598950791877
0.0,0.0,0.25,0.5746829090929914
0.0,0.0,0.25,0.5960271266987334
0.0,0.0,0.25,0.40944078629192254
0.0,0.0,0.25,0.5022671287923759
0.0,0.0,0.25,0.5337227933252564
0.0,0.0,0.25,0.8732101929358816
0.0,0.0,0.25,0.42886539908659693
0.0,0.0,0.25,0.871724453494106
0.0,0.0,0.25,0.6719094887197947
0.0,0.0,0.25,1.119837986033861
0.0,0.0,0.25,0.6892702179769719
0.0,0.0,0.25,0.7913657929456255
0.0,0.0,0.25,1.3176448893996433
0.0,0.0,0.25,0.6792547836168127
