m,M,epsilon_of_M,stat_NICV
0.0,0.0,2.0,0.33814967869085694
0.01,0.01,2.0,0.3394549047060867
0.02,0.02,2.0,0.3401331522987616
0.03,0.03,2.0,0.337792517943658
0.04,0.04,2.0,0.33842429175416483
0.05,0.05,2.0,0.3415132943820128
0.06,0.06,2.0,0.3364181622003603
0.07,0.07,2.0,0.33920173306844764
0.08,0.08,2.0,0.33826519867809896
0.09,0.09,2.0,0.339146087434562
0.1,0.1,2.0,0.3404732407779458
0.11,0.11,2.0,0.3409128353580868
0.12,0.12,2.0,0.3401571152011164
0.13,0.13,2.0,0.3414993103873149
0.14,0.14,2.0,0.34099630961828714
0.15,0.15,2.0,0.33967858081777363
0.16,0.16,2.0,0.3424466851234607
0.17,0.17,2.0,0.3408023391429004
0.18,0.18,2.0,0.33702051552919143
0.19,0.19,2.0,0.34281067886069105
0.2,0.2,2.0,0.33828296523871415
0.21,0.21,2.0,0.3397445035923996
0.22,0.22,2.0,0.3393232484666909
0.23,0.23,2.0,0.3405797975073578
0.24,0.24,2.0,0.34149756983138196
0.25,0.25,2.0,0.3405674332796857
0.26,0.26,2.0,0.3383983511263227
0.27,0.27,2.0,0.3395960781149438
0.28,0.28,2.0,0.33958228405110946
0.29,0.29,2.0,0.33752973715030465
0.3,0.3,2.0,0.33896078088824844
0.31,0.31,2.0,0.3408504072873943
0.32,0.32,2.0,0.33859029750517744
0.33,0.33,2.0,0.3392314895613575
0.34,0.34,2.0,0.3387642298862731
0.35,0.35,2.0,0.3392770109759603
0.36,0.36,2.0,0.3396738607612189
0.37,0.37,2.0,0.3413502495512802
0.38,0.38,2.0,0.3385612031885688
0.39,0.39,2.0,0.3428138333197708
0.4,0.4,2.0,0.34093177922097245
0.41,0.41,2.0,0.34070829967216054
0.42,0.42,2.0,0.3392159448293036
0.43,0.43,2.0,0.33718734980500553
0.44,0.44,2.0,0.3410405343280947
0.45,0.45,2.0,0.3400298261367352
0.46,0.46,2.0,0.3415247336795186
0.47,0.47,2.0,0.3391920288108172
0.48,0.48,2.0,0.3410253123421684
0.49,0.49,2.0,0.3366520019341182
0.5,0.5,2.0,0.33893000289851616
0.51,0.51,2.0,0.3419578217180217
0.52,0.52,2.0,0.3404012670123611
0.53,0.53,2.0,0.33843682321339136
0.54,0.54,2.0,0.338669356333817
0.55,0.55,2.0,0.3364855018248485
0.56,0.56,2.0,0.34096778692708213
0.57,0.57,2.0,0.3394141660905006
0.58,0.58,2.0,0.33870486796306715
0.59,0.59,2.0,0.3372308010521908
0.6,0.6,2.0,0.34035076562829875
0.61,0.61,2.0,0.3365502728242989
0.62,0.62,2.0,0.3378328715224994
0.63,0.63,2.0,0.33781039280757363
0.64,0.64,2.0,0.33822575996923593
0.65,0.65,2.0,0.3438579898909829
0.66,0.66,2.0,0.3395245613807593
0.67,0.67,2.0,0.3404807689183951
0.68,0.68,2.0,0.3381304531665121
0.69,0.69,2.0,0.3420077503853026
0.7,0.7,2.0,0.33940703400580646
0.71,0.71,2.0,0.3351563234344702
0.72,0.72,2.0,0.34073313969469265
0.73,0.73,2.0,0.3393607763891707
0.74,0.74,2.0,0.3402569042446825
0.75,0.75,2.0,0.3400461017918854
0.76,0.76,2.0,0.3414354818984164
0.77,0.77,2.0,0.3356255549096187
0.78,0.78,2.0,0.3389087977951375
0.79,0.79,2.0,0.33866930709454734
0.8,0.8,2.0,0.3382718621874897
0.81,0.81,2.0,0.33740458606153995
0.82,0.82,2.0,0.338722758268393
0.83,0.83,2.0,0.34057898007309056
0.84,0.84,2.0,0.34201127961817446
0.85,0.85,2.0,0.3388874466968506
0.86,0.86,2.0,0.3409337540287263
0.87,0.87,2.0,0.337616502519321
0.88,0.88,2.0,0.33911949936035435
0.89,0.89,2.0,0.3409057453657649
0.9,0.9,2.0,0.3416488303680487
0.91,0.91,2.0,0.3388590299043193
0.92,0.92,2.0,0.33928582932314616
0.93,0.93,2.0,0.3352217775327407
0.94,0.94,2.0,0.3395712678883483
