m,M,epsilon_of_M,stat_NICV
0.0,0.0,1.0,0.4037964120644789
0.01,0.01,1.0,0.40514300689021293
0.02,0.02,1.0,0.40518990674835403
0.03,0.03,1.0,0.40783401869532726
0.04,0.04,1.0,0.40825408117491746
0.05,0.05,1.0,0.40894215887951557
0.06,0.06,1.0,0.4067980133534575
0.07,0.07,1.0,0.41040659618902736
0.08,0.08,1.0,0.4100867899939584
0.09,0.09,1.0,0.4112987966762386
0.1,0.1,1.0,0.4106260709563619
0.11,0.11,1.0,0.4105020083256258
0.12,0.12,1.0,0.41168053691718637
0.13,0.13,1.0,0.41169488483278555
0.14,0.14,1.0,0.4155607497234373
0.15,0.15,1.0,0.41225530258644094
0.16,0.16,1.0,0.415492523457308
0.17,0.17,1.0,0.4161029204247092
0.18,0.18,1.0,0.4184227152380684
0.19,0.19,1.0,0.4178343550316835
0.2,0.2,1.0,0.4184065162734814
0.21,0.21,1.0,0.4176787806801749
0.22,0.22,1.0,0.41937922689902063
0.23,0.23,1.0,0.42208956456669844
0.24,0.24,1.0,0.4192278637902296
0.25,0.25,1.0,0.42176577209027094
0.26,0.26,1.0,0.42323080613020425
0.27,0.27,1.0,0.4243287845157272
0.28,0.28,1.0,0.42265497112649464
0.29,0.29,1.0,0.42865323794735766
0.3,0.3,1.0,0.4273754084164184
0.31,0.31,1.0,0.42599789784214975
0.32,0.32,1.0,0.42622622869790155
0.33,0.33,1.0,0.4304776656727192
0.34,0.34,1.0,0.4344476906608922
0.35,0.35,1.0,0.43277843784685555
0.36,0.36,1.0,0.43537430686118217
0.37,0.37,1.0,0.4435794153722809
0.38,0.38,1.0,0.4381728053125473
0.39,0.39,1.0,0.4397397338712119
0.4,0.4,1.0,0.4401229423277434
0.41,0.41,1.0,0.4411707446013237
0.42,0.42,1.0,0.44753322332290985
0.43,0.43,1.0,0.4485487820283233
0.44,0.44,1.0,0.45057624557894327
0.45,0.45,1.0,0.45028582694244423
0.46,0.46,1.0,0.45690759483793714
0.47,0.47,1.0,0.4518563729642445
0.48,0.48,1.0,0.46277272017981214
0.49,0.49,1.0,0.4577004458523504
0.5,0.5,1.0,0.4628523732814941
0.51,0.51,1.0,0.46007332381349025
0.52,0.52,1.0,0.46539687434633437
0.53,0.53,1.0,0.46884090878706924
0.54,0.54,1.0,0.47348106988823396
0.55,0.55,1.0,0.4753432951315245
0.56,0.56,1.0,0.4868694202656099
0.57,0.57,1.0,0.49655497036553825
0.58,0.58,1.0,0.4831651768659693
0.59,0.59,1.0,0.49070584254058963
0.6,0.6,1.0,0.5036301162378815
0.61,0.61,1.0,0.5104204272586726
0.62,0.62,1.0,0.511671665550701
0.63,0.63,1.0,0.5189551620672649
0.64,0.64,1.0,0.5224820721289125
0.65,0.65,1.0,0.5300905430383905
0.66,0.66,1.0,0.5501330240594063
0.67,0.67,1.0,0.5607312993750725
0.68,0.68,1.0,0.5501726471730108
0.69,0.69,1.0,0.5775607932069369
0.7,0.7,1.0,0.5791931395185664
0.71,0.71,1.0,0.624803423789326
0.72,0.72,1.0,0.6167110110461468
0.73,0.73,1.0,0.6426309354773647
0.74,0.74,1.0,0.6430538210213349
0.75,0.75,1.0,0.6760236518932682
0.76,0.76,1.0,0.6951614315533964
0.77,0.77,1.0,0.7391536329889449
0.78,0.78,1.0,0.7199829105197589
0.79,0.79,1.0,0.7666674435469165
0.8,0.8,1.0,0.8002321780738323
0.81,0.81,1.0,0.8580387480500924
0.82,0.82,1.0,0.9088271148932899
0.83,0.83,1.0,0.9690403376888536
0.84,0.84,1.0,1.0240106073314181
0.85,0.85,1.0,1.1513515799205607
0.86,0.86,1.0,1.1957045868972416
0.87,0.87,1.0,1.271393369401961
0.88,0.88,1.0,1.3929339363704212
0.89,0.89,1.0,1.4762562834284703
0.9,0.9,1.0,1.6936133601203964
0.91,0.91,1.0,1.8115766091982843
0.92,0.92,1.0,1.9083506970476092
0.93,0.93,1.0,2.191639613621528
0.94,0.94,1.0,2.3474180887403677
0.95,0.95,1.0,2.5067582701503492
0.96,0.96,1.0,2.791263309064523
0.97,0.97,1.0,3.0367863153434573
0.98,0.98,1.0,3.0715819219672342
0.99,0.99,1.0,3.2314860245715726
0.1,0.2,1.0,0.4086967418975847
0.1,0.3,1.0,0.40829693728724953
0.1,0.4,1.0,0.40520201150672963
0.1,0.5,1.0,0.4049345114773586
0.1,0.6,1.0,0.40327154948044186
0.1,0.7,1.0,0.405894032682416
0.1,0.8,1.0,0.403508476689914
0.1,0.9,1.0,0.402272255893334
0.2,0.3,1.0,0.41626518809005725
0.2,0.4,1.0,0.4162640804754679
0.2,0.5,1.0,0.4143111176597532
0.2,0.6,1.0,0.4146947829947135
0.2,0.7,1.0,0.40964552181112335
0.2,0.8,1.0,0.41323194142931385
0.2,0.9,1.0,0.41085109217825905
0.3,0.4,1.0,0.4304034123112018
0.3,0.5,1.0,0.4256020046828565
0.3,0.6,1.0,0.42347449829918227
0.3,0.7,1.0,0.4235307427554626
0.3,0.8,1.0,0.4230346385261808
0.3,0.9,1.0,0.4208105101472654
0.4,0.5,1.0,0.4412096315097393
0.4,0.6,1.0,0.437092212103164
0.4,0.7,1.0,0.4409094292582956
0.4,0.8,1.0,0.4359229138558527
0.4,0.9,1.0,0.43808939065070035
0.5,0.6,1.0,0.46222170442103355
0.5,0.7,1.0,0.4572438385547939
0.5,0.8,1.0,0.4652675707465379
0.5,0.9,1.0,0.477269803698892
0.6,0.7,1.0,0.5064061094611241
0.6,0.8,1.0,0.5184403350259201
0.6,0.9,1.0,0.5127868348080696
0.7,0.8,1.0,0.6085128056659567
0.7,0.9,1.0,0.6283099946721173
0.8,0.9,1.0,0.8363783534424778
