m,M,epsilon_of_M,stat_NICV
0.68,0.68,1.0,0.4070865486261973
0.69,0.69,1.0,0.4035772510273546
0.7,0.7,1.0,0.40465767056456675
0.71,0.71,1.0,0.4040625849253042
0.72,0.72,1.0,0.4045981450669723
0.73,0.73,1.0,0.40343571753288
0.74,0.74,1.0,0.4071959785560935
0.75,0.75,1.0,0.4051151330617804
0.76,0.76,1.0,0.4046266683035286
0.77,0.77,1.0,0.40484507435518924
0.78,0.78,1.0,0.40579139060363273
0.79,0.79,1.0,0.404157825376006
0.8,0.8,1.0,0.405289302801761
0.81,0.81,1.0,0.4049984446461979
0.82,0.82,1.0,0.4048244496610597
0.83,0.83,1.0,0.4042005384836975
0.84,0.84,1.0,0.4042547140989452
0.85,0.85,1.0,0.40609997254961006
0.86,0.86,1.0,0.40520233579613846
0.87,0.87,1.0,0.4056433370219458
0.88,0.88,1.0,0.4054372215469518
0.89,0.89,1.0,0.4061325611831131
0.9,0.9,1.0,0.40548104558996617
0.91,0.91,1.0,0.40315252230680226
0.92,0.92,1.0,0.40524731738147163
0.93,0.93,1.0,0.40576178630211396
0.94,0.94,1.0,0.4044831855965488
0.95,0.95,1.0,0.40555666523186323
0.96,0.96,1.0,0.4037894215302509
0.97,0.97,1.0,0.40510022094496995
0.98,0.98,1.0,0.4036670483682698
0.99,0.99,1.0,0.40534690482325214
0.1,0.2,1.0,0.40404895048839296
0.1,0.3,1.0,0.40465208048387646
0.1,0.4,1.0,0.4050179544274254
0.1,0.5,1.0,0.40552857853939905
0.1,0.6,1.0,0.40519264259481563
0.1,0.7,1.0,0.4048779814024285
0.1,0.8,1.0,0.40595669377787363
0.1,0.9,1.0,0.4041697042429881
0.2,0.3,1.0,0.4061773577420073
0.2,0.4,1.0,0.40635307383301383
0.2,0.5,1.0,0.40352974400871483
0.2,0.6,1.0,0.40515974534278426
0.2,0.7,1.0,0.40556528980255657
0.2,0.8,1.0,0.40514853251216154
0.2,0.9,1.0,0.40511028567116114
0.3,0.4,1.0,0.4053378358024765
0.3,0.5,1.0,0.4062183141138044
0.3,0.6,1.0,0.4037484206524459
0.3,0.7,1.0,0.4044474449073396
0.3,0.8,1.0,0.40349966502661994
0.3,0.9,1.0,0.40484897621674565
0.4,0.5,1.0,0.4064495305766119
0.4,0.6,1.0,0.4040457866779311
0.4,0.7,1.0,0.4056202826226037
0.4,0.8,1.0,0.4064726804441884
0.4,0.9,1.0,0.4058221648722786
0.5,0.6,1.0,0.406407676223359
0.5,0.7,1.0,0.4051443426432786
0.5,0.8,1.0,0.40531097374202796
0.5,0.9,1.0,0.4075520616578359
0.6,0.7,1.0,0.4055161941114102
0.6,0.8,1.0,0.40620816984085434
0.6,0.9,1.0,0.40333652083428817
0.7,0.8,1.0,0.4048390327311898
0.7,0.9,1.0,0.40609577362745214
0.8,0.9,1.0,0.40572632026619015
