m,M,epsilon_of_M,stat_NICV
0.5,0.5,0.13279223931889822,1.2534726057819456
0.51,0.51,0.1303020814121958,1.3243123184510766
0.52,0.52,0.12780570713613162,1.320107047659063
0.53,0.53,0.12530308537623064,1.3127211156244003
0.54,0.54,0.12279418478382828,1.3279457147874196
0.55,0.55,0.12027897377371442,1.3637653039350879
0.56,0.56,0.11775742052174641,1.4501232873974494
0.57,0.57,0.11522949296243468,1.4561966624114522
0.58,0.58,0.11269515878649454,1.4767009786304266
0.59,0.59,0.11015438543836982,1.5768182383759646
0.6,0.6,0.10760714011372241,1.5249464533431538
0.61,0.61,0.10505338975689196,1.52617694409473
0.62,0.62,0.10249310105832164,1.5735723026160573
0.63,0.63,0.09992624045195068,1.6439529277601266
0.64,0.64,0.09735277411257505,1.6392116649933428
0.65,0.65,0.09477266795317243,1.727918295980327
0.66,0.66,0.09218588762219261,1.7030834568592046
0.67,0.67,0.08959239850081431,1.7603987015235498
0.68,0.68,0.08699216570016496,1.7691508371995002
0.69,0.69,0.08438515405850369,1.9879317761600355
0.7,0.7,0.08177132813837003,1.9263050612466817
0.71,0.71,0.07915065222369187,1.9723062936943843
0.72,0.72,0.07652309031685876,2.091556447303898
0.73,0.73,0.0738886061357543,2.1825990136990683
0.74,0.74,0.07124716311074951,2.238474259970876
0.75,0.75,0.06859872438165848,2.143991986496294
0.76,0.76,0.0659432527946505,2.272459114526863
0.77,0.77,0.0632807108991239,2.2872257542573817
0.78,0.78,0.060611060944536714,2.297028688784745
0.79,0.79,0.057934264877194094,2.4101848653815643
0.8,0.8,0.055250284336995255,2.472908529115969
0.81,0.81,0.05255908065413429,2.626961474101303
0.82,0.82,0.04986061484575672,2.6376976359652518
0.83,0.83,0.0471548476125726,2.6234521477269666
0.84,0.84,0.04444173933542095,2.6486638084818823
0.85,0.85,0.04172125007179035,2.8037784905806347
0.86,0.86,0.03899333955228991,2.824111576136469
0.87,0.87,0.03625796717707224,2.8373038941551045
0.88,0.88,0.03351509201220893,2.847369321561164
0.89,0.89,0.03076467278601463,2.9942714290832226
0.9,0.9,0.028006667885320094,2.982881071768642
0.91,0.91,0.025241035351696132,3.1148522056865176
0.92,0.92,0.022467732877621736,3.1324569776587006
0.93,0.93,0.019686717802602345,3.2565710135240633
0.94,0.94,0.016897947109231676,3.1911222219809035
0.95,0.95,0.014101377419198561,3.2812478110683783
0.96,0.96,0.011296964989239763,3.2103892791021917
0.97,0.97,0.008484665707033866,3.2457210181885583
0.98,0.98,0.005664435087037312,3.276602514979615
0.99,0.99,0.002836228266263706,3.3699383768927174
0.1,0.2,1.204751720390425,0.39312345067356735
0.1,0.3,2.181335897592665,0.33052450470829964
0.1,0.4,3.1573586003831196,0.2987595832197412
0.1,0.5,4.132792239318897,0.2809075153565399
0.1,0.6,5.1076071401137195,0.2656544847222826
0.1,0.7,6.08177132813837,0.2588221336139882
0.1,0.8,7.055250284336993,0.2492302989409984
0.1,0.9,8.029507033393072,0.2431264710891167
0.2,0.3,0.6813358975926657,0.4295738385107463
0.2,0.4,1.1573586003831198,0.39483824247982996
0.2,0.5,1.632792239318899,0.3588180137807924
0.2,0.6,2.1076071401137213,0.33536012260947184
0.2,0.7,2.5817713281383705,0.3144369344812543
0.2,0.8,3.0573522448022388,0.30329050728980317
0.2,0.9,4.184423931697394,0.27929922248338673
0.3,0.4,0.49069193371645264,0.47272367418244277
0.3,0.5,0.7994589059855651,0.4158451661907928
0.3,0.6,1.107607140113722,0.39731440443288224
0.3,0.7,1.4170752389268555,0.37234238341011267
0.3,0.8,1.8318256398571757,0.3502403300860276
0.3,0.9,3.1680653810118526,0.2986038636453752
0.4,0.5,0.3827922393188983,0.5205824574708782
0.4,0.6,0.608842815911888,0.43681310465733425
0.4,0.7,0.8614405358423055,0.41398744473202487
0.4,0.8,1.2587587916218517,0.3852742447981172
0.4,0.9,2.5947726679531735,0.3180619341156787
0.5,0.6,0.31363298754965957,0.5763729215008496
0.5,0.7,0.5281196739639038,0.45536411717145303
0.5,0.8,0.8877165533807067,0.413521556953224
0.5,0.9,2.0817713281383723,0.3340949765896319
0.6,0.7,0.3186641024073341,0.5725967450238618
0.6,0.8,0.5900686112809056,0.4373453513635579
0.6,0.9,1.5685987243816586,0.3626386664786477
0.7,0.8,0.37858161294290865,0.5074591734024136
0.7,0.9,1.0552502843369957,0.40350829618300393
0.8,0.9,0.5417212500717896,0.45603599124290983
