m,M,epsilon_of_M,NICV
0.0,0.0,1.0,0.4078993343947595
0.0,0.0,1.0,0.41039274389030284
0.0,0.0,1.0,0.39405307162289677
0.0,0.0,1.0,0.42536145678314724
0.0,0.0,1.0,0.392076808918867
0.0,0.0,1.0,0.3995122354973065
0.0,0.0,1.0,0.4050672822003294
0.0,0.0,1.0,0.37777869780522866
0.0,0.0,1.0,0.4285543169037561
0.0,0.0,1.0,0.40894508204801955
0.0,0.0,1.0,0.39523486067344626
0.0,0.0,1.0,0.4048923586969091
0.0,0.0,1.0,0.397011579575626
0.0,0.0,1.0,0.4011487973672874
0.0,0.0,1.0,0.4031102749558792
0.0,0.0,1.0,0.40635846921758906
0.0,0.0,1.0,0.3929420073678068
0.0,0.0,1.0,0.4073250135982628
0.0,0.0,1.0,0.4504778648979611
0.0,0.0,1.0,0.4011268049638356
0.0,0.0,1.0,0.41706444882946436
0.0,0.0,1.0,0.40181297358218054
0.0,0.0,1.0,0.40439695207962
0.0,0.0,1.0,0.3818409769366786
0.0,0.0,1.0,0.41125158725363903
0.0,0.0,1.0,0.42059499142863005
0.0,0.0,1.0,0.4548714345531042
0.0,0.0,1.0,0.3686034508303296
0.0,0.0,1.0,0.4205513779788125
0.0,0.0,1.0,0.4321030370570991
0.0,0.0,1.0,0.38468129330219825
0.0,0.0,1.0,0.39272819427747796
0.0,0.0,1.0,0.43485633736353585
0.0,0.0,1.0,0.4222583571912535
0.0,0.0,1.0,0.375392637471737
0.0,0.0,1.0,0.3638123614859676
0.0,0.0,1.0,0.4065356799145489
0.0,0.0,1.0,0.40609372969534235
0.0,0.0,1.0,0.4120890008205962
0.0,0.0,1.0,0.40062510979828064
0.0,0.0,1.0,0.3864664539235288
0.0,0.0,1.0,0.41251188102437825
0.0,0.0,1.0,0.40724086339033816
0.0,0.0,1.0,0.3941071376677917
0.0,0.0,1.0,0.39158797852656024
0.0,0.0,1.0,0.39664258855750595
0.0,0.0,1.0,0.38986149103637646
0.0,0.0,1.0,0.45688222448805926
0.0,0.0,1.0,0.41093240437617873
0.0,0.0,1.0,0.4203038108156223
0.0,0.0,1.0,0.40148922150927036
0.0,0.0,1.0,0.40989302326896526
0.0,0.0,1.0,0.43331400531442266
0.0,0.0,1.0,0.38870648859977697
0.0,0.0,1.0,0.388983979364935
0.0,0.0,1.0,0.4018249790634392
0.0,0.0,1.0,0.39766350214974566
0.0,0.0,1.0,0.4166994771856655
0.0,0.0,1.0,0.3976550297781417
0.0,0.0,1.0,0.4025471430353112
0.0,0.0,1.0,0.44446376062349324
0.0,0.0,1.0,0.42223025576672646
0.0,0.0,1.0,0.3894803590657157
0.0,0.0,1.0,0.38602051244707586
0.0,0.0,1.0,0.3968207633417431
0.0,0.0,1.0,0.46712646402271013
0.0,0.0,1.0,0.35724657068851595
0.0,0.0,1.0,0.4024978552759594
0.0,0.0,1.0,0.409450451385921
0.0,0.0,1.0,0.410981826555785
0.0,0.0,1.0,0.4249775936622012
0.0,0.0,1.0,0.3957388198243478
0.0,0.0,1.0,0.39856071169448803
0.0,0.0,1.0,0.4051033813951344
0.0,0.0,1.0,0.4068141103229341
