m,M,epsilon_of_M,stat_NICV
0.0,0.0,2.0,0.34123485762860867
0.01,0.01,1.9913157536841377,0.3443655396327936
0.02,0.02,1.9825554300779649,0.3410283313501916
0.03,0.03,1.9737176844607265,0.34268722568008103
0.04,0.04,1.964801136140164,0.3406151569452561
0.05,0.05,1.95580436715797,0.34016948082767395
0.06,0.06,1.9467259209364776,0.3406765912698413
0.07,0.07,1.9375643008633656,0.3437895304046102
0.08,0.08,1.9283179688109167,0.3429031021188482
0.09,0.09,1.918985343586183,0.3452321797444257
0.1,0.1,1.9095647993081502,0.34749475824735054
0.11,0.11,1.9000546637077282,0.34948599396404945
0.12,0.12,1.8904532163461254,0.34469849793356516
0.13,0.13,1.8807586867468644,0.3477626698630852
0.14,0.14,1.870969252436353,0.3475284077165645
0.15,0.15,1.8610830368876068,0.3479573658030332
0.16,0.16,1.8510981073612989,0.34865128518510613
0.17,0.17,1.8410124726379327,0.3463955798057997
0.18,0.18,1.8308240806344924,0.34596062365285707
0.19,0.19,1.820530815898414,0.35107548092366325
0.2,0.2,1.8101304969712413,0.3473343400765896
0.21,0.21,1.7996208736137405,0.3535529437828642
0.22,0.22,1.7889996238836343,0.3493693276348373
0.23,0.23,1.7782643510564888,0.35260794045974236
0.24,0.24,1.7674125803795062,0.3525099329287593
0.25,0.25,1.7564417556472545,0.35390172772781747
0.26,0.26,1.7453492355874618,0.35520220939071123
0.27,0.27,1.7341322900441,0.3553839819363408
0.28,0.28,1.722788095943956,0.35240910208923854
0.29,0.29,1.711313733031793,0.3553158017142263
0.3,0.3,1.699706179357965,0.360030310675927
0.31,0.31,1.6879623065010638,0.35440797386045747
0.32,0.32,1.6760788745066837,0.35776564871131583
0.33,0.33,1.6640525265218362,0.3575362106846817
0.34,0.34,1.6518797831027674,0.35698678209630225
0.35,0.35,1.639557036172042,0.36012017475837965
0.36,0.36,1.6270805425986328,0.36396808488012317
0.37,0.37,1.6144464173724318,0.36135192785542314
0.38,0.38,1.6016506263420462,0.3622731664068633
0.39,0.39,1.5886889784819094,0.3634200086709095
0.4,0.4,1.5755571176516256,0.36347122236240964
0.41,0.41,1.5622505138069964,0.36525872003931825
0.42,0.42,1.5487644536183611,0.3655758045280423
0.43,0.43,1.5350940304476355,0.3665439252299401
0.44,0.44,1.5212341336307065,0.36745356345826075
0.45,0.45,1.50717943700661,0.3681033472347358
0.46,0.46,1.4929243866290494,0.3692874592772944
0.47,0.47,1.478463187589315,0.37449725802560385
0.48,0.48,1.4637897898723569,0.370364568360878
0.49,0.49,1.4488978731596076,0.3730766600573113
0.5,0.5,1.433780830483027,0.37730578074431254
0.51,0.51,1.4184317506245478,0.3759419820641022
0.52,0.52,1.4028433991435674,0.37835959684450116
0.53,0.53,1.3870081979021314,0.37845333996760977
0.54,0.54,1.370918202942736,0.3801432933785474
0.55,0.55,1.354565080557118,0.3788532299139116
0.56,0.56,1.337940081365533,0.37950992724953325
0.57,0.57,1.3210340122047022,0.38352889453886574
0.58,0.58,1.3038372055982888,0.3831786086846831
0.59,0.59,1.286339486556065,0.38637950370540614
0.6,0.6,1.268530136416278,0.38686445480933396
0.61,0.61,1.2503978534094944,0.3891291227250099
0.62,0.62,1.231930709580581,0.39203294273688605
0.63,0.63,1.2131161036576448,0.39344064062644
0.64,0.64,1.1939407094015329,0.39305729820688873
0.65,0.65,1.1743904189056604,0.3929951265076265
0.66,0.66,1.1544502802419097,0.3952711795217258
0.67,0.67,1.1341044287622568,0.3979532035002196
0.68,0.68,1.1133360112654138,0.398840942894043
0.69,0.69,1.092127102120336,0.40024722270644497
0.7,0.7,1.0704586103006692,0.400546578626961
0.71,0.71,1.0483101761220233,0.4024901851693651
0.72,0.72,1.0256600562823308,0.40192084690802615
0.73,0.73,1.0024849955784345,0.40541028923549927
0.74,0.74,0.9787600834017757,0.4055574256831983
0.75,0.75,0.9544585927932409,0.40678196117873416
0.76,0.76,0.9295517994500337,0.41030935669486895
0.77,0.77,0.9040087776111622,0.4117521868241111
0.78,0.78,0.8777961691839321,0.41129008598716255
0.79,0.79,0.8508779217882115,0.41312586272307866
0.8,0.8,0.823214990557691,0.41723669339594455
0.81,0.81,0.7947649975091858,0.41945058148133035
0.82,0.82,0.7654818410218275,0.42000292039533077
0.83,0.83,0.7353152463923233,0.42430283384980194
0.84,0.84,0.7042102464645194,0.4271346007547598
0.85,0.85,0.6721065788577636,0.4307213711291058
0.86,0.86,0.6389379831880825,0.43272077150187654
0.87,0.87,0.6046313776858756,0.44186503255252274
0.88,0.88,0.5691058894886825,0.44518688839975823
0.89,0.89,0.5322717062509686,0.456503948038744
0.9,0.9,0.4940287080441789,0.468672997594507
0.91,0.91,0.4542648270914779,0.4767506013270953
0.92,0.92,0.4128540676629339,0.5019526360785771
0.93,0.93,0.3696540979731015,0.5362433927679733
0.94,0.94,0.32450329803193706,0.5749029867293821
0.95,0.95,0.27721710894494084,0.6201413339517712
0.96,0.96,0.2275834754134653,0.7213524466329129
0.97,0.97,0.17535709695257054,0.9153471345141814
0.98,0.98,0.12025209344841342,1.3769293605963393
0.99,0.99,0.061932529416331664,2.3111256414052055
0.1,0.2,2.8101304969712415,0.3086519743573543
0.1,0.3,3.699706179357965,0.28945496346580063
0.1,0.4,4.575557117651626,0.27268010915947266
0.1,0.5,5.433780830483028,0.26237046761158117
0.1,0.6,6.268530136416277,0.2567707884606476
0.1,0.7,7.07045861030067,0.24871090618221717
0.1,0.8,7.823214990557688,0.24596756595115063
0.1,0.9,8.68108832519859,0.2407587282702931
0.2,0.3,2.1997061793579644,0.3345837152294539
0.2,0.4,2.575557117651626,0.3189681459154964
0.2,0.5,2.9337808304830277,0.308363829863132
0.2,0.6,3.268530136416277,0.29478740976697443
0.2,0.7,3.575836803801503,0.2874604994180338
0.2,0.8,3.9704599551232875,0.28330311906011396
0.2,0.9,5.230080940978918,0.2655719148143623
0.3,0.4,1.9088904509849591,0.3428317740476585
0.3,0.5,2.101049174760391,0.33627165302421086
0.3,0.6,2.2850424732827324,0.3292213882798216
0.3,0.7,2.4985990964541287,0.3212179025878054
0.3,0.8,2.8771120023427614,0.3068759525637987
0.3,0.9,4.282067215305558,0.2778237047354889
0.4,0.5,1.6946183296263162,0.3580407858280696
0.4,0.6,1.8136258392169444,0.3492613996297418
0.4,0.7,1.9790049893762511,0.34165646994572635
0.4,0.8,2.3272746158823994,0.3272616581431276
0.4,0.9,3.67439041890566,0.28912942482138093
0.5,0.6,1.5124860248224745,0.3696307470272216
0.5,0.7,1.6326197279579056,0.3578136625698263
0.5,0.8,1.9294518950676753,0.3464631191250339
0.5,0.9,3.07045861030067,0.30230333380549473
0.6,0.7,1.3448557771330518,0.381038696768393
0.6,0.8,1.5704586103006695,0.3632943851830483
0.6,0.9,2.454458592793241,0.3186275292997313
0.7,0.8,1.204458592793241,0.39059397230453563
0.7,0.9,1.823214990557691,0.3482685199775777
0.8,0.9,1.1721065788577625,0.39548895951174085
