m,M,epsilon_of_M,NICV
0.0,0.0,0.5,0.41539359590158975
0.0,0.0,0.5,0.735389361116907
0.0,0.0,0.5,0.5926260293104071
0.0,0.0,0.5,0.40436852324021355
0.0,0.0,0.5,0.48556863711943377
0.0,0.0,0.5,0.4339956231760298
0.0,0.0,0.5,0.4808979395590751
0.0,0.0,0.5,0.5137149105696824
0.0,0.0,0.5,0.41564178029995147
0.0,0.0,0.5,0.4302623646445164
0.0,0.0,0.5,0.423448202631469
0.0,0.0,0.5,0.448188272379173
0.0,0.0,0.5,0.5031881219271296
0.0,0.0,0.5,0.613135954965202
0.0,0.0,0.5,0.5679637032280107
0.0,0.0,0.5,0.47330534526927387
0.0,0.0,0.5,0.4649209818774296
0.0,0.0,0.5,0.39854681620700977
0.0,0.0,0.5,0.40260503559760963
0.0,0.0,0.5,0.4596297636005931
0.0,0.0,0.5,0.6578345776942803
0.0,0.0,0.5,0.40129306805692694
0.0,0.0,0.5,0.44252434799513385
0.0,0.0,0.5,0.6342121211781455
0.0,0.0,0.5,0.4113844532554038
0.0,0.0,0.5,0.42291872488651805
0.0,0.0,0.5,0.40524620837397024
0.0,0.0,0.5,0.38255009284138053
0.0,0.0,0.5,0.3930514136816935
0.0,0.0,0.5,0.5427376827176048
0.0,0.0,0.5,0.6276207459337907
0.0,0.0,0.5,0.5827984023059358
0.0,0.0,0.5,0.5309293934521022
0.0,0.0,0.5,0.5020154086048032
0.0,0.0,0.5,0.45288930482239037
0.0,0.0,0.5,0.4599351487387652
0.0,0.0,0.5,0.7069291961708121
0.0,0.0,0.5,0.4739057005169508
0.0,0.0,0.5,0.4675128569926637
0.0,0.0,0.5,0.4780336580040588
0.0,0.0,0.5,0.395043738891149
0.0,0.0,0.5,0.4528634974597576
0.0,0.0,0.5,0.5010166796072805
0.0,0.0,0.5,0.3981088858405521
0.0,0.0,0.5,0.4664863935213195
0.0,0.0,0.5,0.38950842611571873
0.0,0.0,0.5,0.4927440537084606
0.0,0.0,0.5,0.417876372289132
0.0,0.0,0.5,0.39644799006036396
0.0,0.0,0.5,0.4085492648559857
0.0,0.0,0.5,0.4499553780580212
0.0,0.0,0.5,0.4301582866996894
0.0,0.0,0.5,0.43587816008957003
0.0,0.0,0.5,0.4087234071673226
0.0,0.0,0.5,0.49604466450704016
0.0,0.0,0.5,0.49314300838323016
0.0,0.0,0.5,0.5488814054134121
0.0,0.0,0.5,0.40106733168727315
0.0,0.0,0.5,0.4310395229468257
0.0,0.0,0.5,0.7360601078729934
0.0,0.0,0.5,0.45531698852453356
0.0,0.0,0.5,0.4353493382831232
0.0,0.0,0.5,0.4103411198248568
0.0,0.0,0.5,0.5162129860902909
0.0,0.0,0.5,0.45914249765711446
0.0,0.0,0.5,0.41671012445619976
0.0,0.0,0.5,0.4764490260555318
0.0,0.0,0.5,0.4206091526832263
0.0,0.0,0.5,0.5402707675610104
0.0,0.0,0.5,0.46269546682773155
0.0,0.0,0.5,0.4008926872466132
0.0,0.0,0.5,0.4912566199900043
0.0,0.0,0.5,0.4618150977361296
0.0,0.0,0.5,0.5257574934869556
0.0,0.0,0.5,0.6648477921311193
0.0,0.0,0.5,0.9472027871046107
0.0,0.0,0.5,0.3990373564089043
0.0,0.0,0.5,0.43154267138083496
0.0,0.0,0.5,0.414955960214725
0.0,0.0,0.5,0.48662480180969375
0.0,0.0,0.5,0.5005862863784971
0.0,0.0,0.5,0.5483206493140205
0.0,0.0,0.5,0.4395181365732652
0.0,0.0,0.5,0.42101981809953043
0.0,0.0,0.5,0.44863714250563386
0.0,0.0,0.5,0.42369157722423856
0.0,0.0,0.5,0.46684234740776126
0.0,0.0,0.5,0.5306157443695843
0.0,0.0,0.5,0.44502235000084384
0.0,0.0,0.5,0.4609241287907202
0.0,0.0,0.5,0.4103416871009388
0.0,0.0,0.5,0.4032288449489075
0.0,0.0,0.5,0.4100903313338407
0.0,0.0,0.5,0.4350517486784074
0.0,0.0,0.5,0.45488159386292215
0.0,0.0,0.5,0.5845086733853069
0.0,0.0,0.5,0.40090136573607965
0.0,0.0,0.5,0.4014036448642068
0.0,0.0,0.5,0.6775084361334037
0.0,0.0,0.5,0.5499115382177737
0.0,0.0,0.5,0.6254821520740748
0.0,0.0,0.5,0.3928129854631328
0.0,0.0,0.5,0.5202629519640932
0.0,0.0,0.5,0.5895158056559288
0.0,0.0,0.5,0.5780269243851517
0.0,0.0,0.5,0.4107669873388116
0.0,0.0,0.5,0.42286541376309295
0.0,0.0,0.5,0.4634378059451467
0.0,0.0,0.5,0.6005627776437421
0.0,0.0,0.5,0.4449757580760439
0.0,0.0,0.5,0.4887952145474126
0.0,0.0,0.5,0.6215699167276354
0.0,0.0,0.5,0.4185730189374606
0.0,0.0,0.5,0.48903572937915957
0.0,0.0,0.5,0.42914300579466036
0.0,0.0,0.5,0.42276627608371603
0.0,0.0,0.5,0.4443312754808208
0.0,0.0,0.5,0.5085055875604639
0.0,0.0,0.5,0.43426066508979333
0.0,0.0,0.5,0.4340979386883411
0.0,0.0,0.5,0.5029531553702536
0.0,0.0,0.5,0.46417975091828834
0.0,0.0,0.5,0.4601299318958931
0.0,0.0,0.5,0.4057081120545477
0.0,0.0,0.5,0.41326944354046785
0.0,0.0,0.5,0.4561364380011871
0.0,0.0,0.5,0.4283966132484789
0.0,0.0,0.5,0.4393131110677076
0.0,0.0,0.5,0.44406072317934886
0.0,0.0,0.5,0.41856168047007347
0.0,0.0,0.5,0.4389501325772118
0.0,0.0,0.5,0.43759227491576663
0.0,0.0,0.5,0.4387379086528019
0.0,0.0,0.5,0.5070979009793194
0.0,0.0,0.5,0.43646181952330704
0.0,0.0,0.5,0.4213871515550904
0.0,0.0,0.5,0.40397823572051034
0.0,0.0,0.5,0.5497132216900245
0.0,0.0,0.5,0.4359474829706006
0.0,0.0,0.5,0.4532385373590863
0.0,0.0,0.5,0.47968274038928116
0.0,0.0,0.5,0.4222473210574232
