m,M,epsilon_of_M,stat_NICV
0.0,0.0,1.0,0.0005580583465851149
0.01,0.01,1.0,0.0006508067731634452
0.02,0.02,1.0,0.0004418885202760743
0.03,0.03,1.0,0.00048510621740485363
0.04,0.04,1.0,0.0006425159968403288
0.05,0.05,1.0,0.0006697352477710134
0.06,0.06,1.0,0.0006218097696987932
0.07,0.07,1.0,0.0005433059145646842
0.08,0.08,1.0,0.0006709500661103875
0.09,0.09,1.0,0.0006034829740208517
0.1,0.1,1.0,0.000628040708139155
0.11,0.11,1.0,0.0006090042965779109
0.12,0.12,1.0,0.0006938344006698549
0.13,0.13,1.0,0.000508567440263759
0.14,0.14,1.0,0.0005692439823368892
0.15,0.15,1.0,0.0006451387123771304
0.16,0.16,1.0,0.0005627758613265671
0.17,0.17,1.0,0.0006094258273288049
0.18,0.18,1.0,0.0005566580589298027
0.19,0.19,1.0,0.000609504025261897
0.2,0.2,1.0,0.000553250141107328
0.21,0.21,1.0,0.0006648880904483419
0.22,0.22,1.0,0.0007031253578612116
0.23,0.23,1.0,0.0006997573029805566
0.24,0.24,1.0,0.0007246570798685783
0.25,0.25,1.0,0.0005557364254407494
0.26,0.26,1.0,0.000526862454213563
0.27,0.27,1.0,0.0006721865241491875
0.28,0.28,1.0,0.0005155780368749196
0.29,0.29,1.0,0.0006387191358532731
0.3,0.3,1.0,0.0006061481783355691
0.31,0.31,1.0,0.000699345669243388
0.32,0.32,1.0,0.0005722811537055882
0.33,0.33,1.0,0.0006772340389788952
0.34,0.34,1.0,0.0005479319770739992
0.35,0.35,1.0,0.0005645924552290085
0.36,0.36,1.0,0.0006400848372816204
0.37,0.37,1.0,0.0005346404107201146
0.38,0.38,1.0,0.0004263419145863521
0.39,0.39,1.0,0.0005589848676623494
0.4,0.4,1.0,0.0005010776875857136
0.41,0.41,1.0,0.0004678574172763885
0.42,0.42,1.0,0.0006186732325027005
0.43,0.43,1.0,0.00047822627657852825
0.44,0.44,1.0,0.0006537238656247038
0.45,0.45,1.0,0.00045153536898161076
0.46,0.46,1.0,0.0010176909006870357
0.47,0.47,1.0,0.0007057913077586504
0.48,0.48,1.0,0.0006238865420460979
0.49,0.49,1.0,0.0006240151492730062
0.5,0.5,1.0,0.0007464560294798081
0.51,0.51,1.0,0.0007376926397987631
0.52,0.52,1.0,0.0006900026310072144
0.53,0.53,1.0,0.0005111796321593693
0.54,0.54,1.0,0.0006759065481628636
0.55,0.55,1.0,0.0005770216473214051
0.56,0.56,1.0,0.0005790330920147666
0.57,0.57,1.0,0.0006890839850701479
0.58,0.58,1.0,0.00043548856507579517
0.59,0.59,1.0,0.0006156887370414213
0.6,0.6,1.0,0.0006347507074652152
0.61,0.61,1.0,0.0005528759475717988
0.62,0.62,1.0,0.00051451742696917
0.63,0.63,1.0,0.0005604340685462792
0.64,0.64,1.0,0.0007406978528958136
0.65,0.65,1.0,0.0005886285917738861
0.66,0.66,1.0,0.000625721117894034
0.67,0.67,1.0,0.0005214570140617793
0.68,0.68,1.0,0.0006786088560237007
0.69,0.69,1.0,0.0005941923720639519
0.7,0.7,1.0,0.0006127509446928911
0.71,0.71,1.0,0.000687869760730596
0.72,0.72,1.0,0.0005771747718810995
0.73,0.73,1.0,0.0005875300454854058
0.74,0.74,1.0,0.0009634994181609101
0.75,0.75,1.0,0.0005259624522940862
0.76,0.76,1.0,0.0006411991077833435
0.77,0.77,1.0,0.0004974270816254427
0.78,0.78,1.0,0.0006057089604267117
0.79,0.79,1.0,0.0007987387296100681
0.8,0.8,1.0,0.0005117331441739663
0.81,0.81,1.0,0.0005381566309777734
0.82,0.82,1.0,0.000516939717031506
0.83,0.83,1.0,0.0005705839813392745
0.84,0.84,1.0,0.0006001975211822774
0.85,0.85,1.0,0.0005111412668064081
0.86,0.86,1.0,0.0005332046696585486
0.87,0.87,1.0,0.0005905704264157327
0.88,0.88,1.0,0.000563928507585693
0.89,0.89,1.0,0.0005935105780074521
0.9,0.9,1.0,0.0007234379059508463
0.91,0.91,1.0,0.0005589755641132354
0.92,0.92,1.0,0.0007448082812062423
0.93,0.93,1.0,0.0005756533444985712
0.94,0.94,1.0,0.0005220093198880063
0.95,0.95,1.0,0.0005952280455662542
0.96,0.96,1.0,0.0008353671331273353
0.97,0.97,1.0,0.0005205935189054581
0.98,0.98,1.0,0.0006042847345947878
0.99,0.99,1.0,0.00046045859015494565
