m,M,epsilon_of_M,stat_NICV
0.0,0.0,0.24999999999999994,0.07295887144931891
0.01,0.01,0.2477855577623473,0.05379506732569607
0.02,0.02,0.24556620088507244,0.08964448121955261
0.03,0.03,0.2433419075049566,0.06702911161309205
0.04,0.04,0.2411126556125652,0.052362920314764284
0.05,0.05,0.23887842305094018,0.08150263445157485
0.06,0.06,0.23663918751428026,0.12112727587824103
0.07,0.07,0.23439492654660346,0.057108286460062746
0.08,0.08,0.2321456175403962,0.13540568143889053
0.09,0.09,0.229891237735247,0.07429306335927377
0.1,0.1,0.2276317642164649,0.08911878794481465
0.11,0.11,0.22536717391368066,0.10079510818006718
0.12,0.12,0.22309744359943545,0.11706149000457726
0.13,0.13,0.22082254988774924,0.08875189611377352
0.14,0.14,0.21854246923267656,0.10709355375234578
0.15,0.15,0.216257177926844,0.23092665405447282
0.16,0.16,0.21396665209996982,0.12259798396447066
0.17,0.17,0.21167086771737015,0.1251358746964542
0.18,0.18,0.2093698005784441,0.19118704065482545
0.19,0.19,0.20706342631514338,0.1416358559665256
0.2,0.2,0.20475172039042486,0.10921834428398265
0.21,0.21,0.20243465809668282,0.2496339467559511
0.22,0.22,0.20011221455416608,0.12922740949695197
0.23,0.23,0.19778436470937377,0.19520876205942145
0.24,0.24,0.19545108333343392,0.1544857229141854
0.25,0.25,0.19311234502046387,0.15614128259712956
0.26,0.26,0.19076812418590924,0.1910536032396792
0.27,0.27,0.18841839506486482,0.16385689579154958
0.28,0.28,0.18606313171037664,0.17946603769758732
0.29,0.29,0.18370230799172074,0.18304070801498468
0.3,0.3,0.1813358975926658,0.2125161137046685
0.31,0.31,0.17896387400971187,0.40505904231324513
0.32,0.32,0.17658621055030907,0.23110880017440563
0.33,0.33,0.1742028803310564,0.21509311009476098
0.34,0.34,0.17181385627587667,0.1610571913480412
0.35,0.35,0.16941911111417207,0.20395574232222835
0.36,0.36,0.16701861737895565,0.22565614753223937
0.37,0.37,0.16461234740496086,0.29037412928991096
0.38,0.38,0.1622002733267292,0.42582910335019397
0.39,0.39,0.159782367076674,0.36051353092326466
0.4,0.4,0.1573586003831194,0.3288984539400857
0.41,0.41,0.1549289447683191,0.3167035138672765
0.42,0.42,0.15249337154644674,0.2692285344980864
0.43,0.43,0.15005185182156497,0.38650195222161626
0.44,0.44,0.14760435648556838,0.3945991828509763
0.45,0.45,0.14515085621610022,0.4576052573941045
0.46,0.46,0.14269132147444627,0.5881298544733857
0.47,0.47,0.14022572250339935,0.5341448595615967
0.48,0.48,0.13775402932510028,0.5947863155149145
0.49,0.49,0.13527621173885068,0.47564728493262426
0.5,0.5,0.13279223931889822,0.5540922314772212
0.51,0.51,0.1303020814121958,0.7239195365327754
0.52,0.52,0.12780570713613162,0.5853116109784051
0.53,0.53,0.12530308537623064,0.5550410083635923
0.54,0.54,0.12279418478382828,0.5974598738965032
0.55,0.55,0.12027897377371442,0.7014763837637267
0.56,0.56,0.11775742052174641,0.7842902960890996
0.57,0.57,0.11522949296243468,0.7059596437893305
0.58,0.58,0.11269515878649454,0.732628887624896
0.59,0.59,0.11015438543836982,0.8643484873064472
0.6,0.6,0.10760714011372241,0.6205706726692846
0.61,0.61,0.10505338975689196,0.6709906859241892
0.62,0.62,0.10249310105832164,0.8435087124005652
0.63,0.63,0.09992624045195068,0.7819839905716571
0.64,0.64,0.09735277411257505,0.9246093425172207
0.65,0.65,0.09477266795317243,0.9248797839982323
0.66,0.66,0.09218588762219261,0.8980327547450258
0.67,0.67,0.08959239850081431,0.8906998239969447
0.68,0.68,0.08699216570016496,1.0384395733374112
0.69,0.69,0.08438515405850369,1.1682306757989602
0.7,0.7,0.08177132813837003,1.092527529025009
0.71,0.71,0.07915065222369187,1.2311346836075572
0.72,0.72,0.07652309031685876,1.2972317637738675
0.73,0.73,0.0738886061357543,1.3946459424539794
0.74,0.74,0.07124716311074951,1.6438653832978538
0.75,0.75,0.06859872438165848,1.252533393598961
0.76,0.76,0.0659432527946505,1.4432891750641297
0.77,0.77,0.0632807108991239,1.2710031605136638
0.78,0.78,0.060611060944536714,1.3343942798771509
0.79,0.79,0.057934264877194094,1.4607513089722002
0.8,0.8,0.055250284336995255,1.477315702878664
0.81,0.81,0.05255908065413429,1.7564444357932474
0.82,0.82,0.04986061484575672,1.5376929636086802
0.83,0.83,0.0471548476125726,1.565456830617527
0.84,0.84,0.04444173933542095,1.3766097166906444
0.85,0.85,0.04172125007179035,1.6034014110722936
0.86,0.86,0.03899333955228991,1.7746593117218128
0.87,0.87,0.03625796717707224,1.5177824934327595
0.88,0.88,0.03351509201220893,1.7984751938625168
0.89,0.89,0.03076467278601463,1.7014432434101838
0.9,0.9,0.028006667885320094,1.5167863969213846
0.91,0.91,0.025241035351696132,1.6026432112255098
0.92,0.92,0.022467732877621736,1.689738468893842
0.93,0.93,0.019686717802602345,1.866149430175209
0.94,0.94,0.016897947109231676,1.6609296821066342
0.95,0.95,0.014101377419198561,1.8024709693065213
0.96,0.96,0.011296964989239763,1.6413211146974422
0.97,0.97,0.008484665707033866,1.7484281581820285
0.98,0.98,0.005664435087037312,1.85062803327595
0.99,0.99,0.002836228266263706,1.8779975600858714
0.1,0.2,1.204751720390425,0.0008343854686932396
0.1,0.3,2.181335897592665,0.0016350610059218751
0.1,0.4,3.1573586003831196,0.001324261110379078
0.1,0.5,4.132792239318897,0.0011070352980270249
0.1,0.6,5.1076071401137195,0.0008313683895495873
0.1,0.7,6.08177132813837,0.0007267563200325919
0.1,0.8,7.055250284336993,0.0006162040850549224
0.1,0.9,8.029507033393072,0.0005575197996458612
0.2,0.3,0.6813358975926657,0.0017973699321621685
0.2,0.4,1.1573586003831198,0.0006951591491886301
0.2,0.5,1.632792239318899,0.0014710410002207069
0.2,0.6,2.1076071401137213,0.0016493486000395392
0.2,0.7,2.5817713281383705,0.0015683468871194965
0.2,0.8,3.0573522448022388,0.0014407928688746209
0.2,0.9,4.184423931697394,0.0009677463386467064
0.3,0.4,0.49069193371645264,0.006677474243033441
0.3,0.5,0.7994589059855651,0.0006809248242889935
0.3,0.6,1.107607140113722,0.0007767229807048363
0.3,0.7,1.4170752389268555,0.00135064149638567
0.3,0.8,1.8318256398571757,0.0016118947824296848
0.3,0.9,3.1680653810118526,0.0012049772299749387
0.4,0.5,0.3827922393188983,0.023184873869349736
0.4,0.6,0.608842815911888,0.001972814718174421
0.4,0.7,0.8614405358423055,0.0009462704206472805
0.4,0.8,1.2587587916218517,0.0009038883097986284
0.4,0.9,2.5947726679531735,0.001686593205425997
0.5,0.6,0.31363298754965957,0.029857345831840534
0.5,0.7,0.5281196739639038,0.0039783702332933
0.5,0.8,0.8877165533807067,0.0007008322988248988
0.5,0.9,2.0817713281383723,0.001623618623714
0.6,0.7,0.3186641024073341,0.04437056046517549
0.6,0.8,0.5900686112809056,0.0018506571088116582
0.6,0.9,1.5685987243816586,0.0014802444742856723
0.7,0.8,0.37858161294290865,0.013367086530704638
0.7,0.9,1.0552502843369957,0.0006875085098025203
0.8,0.9,0.5417212500717896,0.004312938205603922
