m,M,epsilon_of_M,stat_NICV
0.97,0.97,0.05026379674774627,2.5886631284629256
0.98,0.98,0.033788327282916586,2.9008988803475164
0.99,0.99,0.017036863236176657,3.179267066067487
0.1,0.2,1.8648397251631903,0.3420039776605986
0.1,0.3,2.789728043577632,0.3057461556139281
0.1,0.4,3.708513066862316,0.288966767036782
0.1,0.5,4.620114506958276,0.2717131470890431
0.1,0.6,5.523137163611585,0.2611270021933432
0.1,0.7,6.415735221843628,0.2547383055186818
0.1,0.8,7.295394529120346,0.24768199412377104
0.1,0.9,8.195987029498752,0.24244697055713482
0.2,0.3,1.289728043577631,0.3838328056300754
0.2,0.4,1.7085130668623156,0.3557969147708598
0.2,0.5,2.1201145069582776,0.335656972699098
0.2,0.6,2.5231371636115854,0.31667630551386916
0.2,0.7,2.915735221843628,0.30693665359200906
0.2,0.8,3.3359931249441237,0.29585982965156943
0.2,0.9,4.536418382828267,0.27172611783269407
0.3,0.4,1.0418464001956487,0.40242042595697747
0.3,0.5,1.2867811736249446,0.38732930021863854
0.3,0.6,1.5238551221072782,0.3670899928195194
0.3,0.7,1.7804540248006582,0.3485433266626336
0.3,0.8,2.1802663867405028,0.33107657275003294
0.3,0.9,3.555753648618441,0.28967372143634795
0.4,0.5,0.8719887568651661,0.41066400055894603
0.4,0.6,1.040004453643959,0.4018987909785346
0.4,0.7,1.2474029062976228,0.38738167280937585
0.4,0.8,1.621924354411025,0.3583318170253924
0.4,0.9,2.970877397374573,0.3025108069445314
0.5,0.6,0.7441312242084209,0.42410970333469983
0.5,0.7,0.9109181462991321,0.410169564339746
0.5,0.8,1.24047842129593,0.3886966145759684
0.5,0.9,2.41573522184363,0.3223568657766142
0.6,0.7,0.6491258279171362,0.4340598368305755
0.6,0.8,0.9168332207542781,0.41048475680220703
0.6,0.9,1.8573740195087889,0.34890084800751037
0.7,0.8,0.6073740195087886,0.43773184074749405
0.7,0.9,1.2953945291203475,0.3841510630847519
0.8,0.9,0.7293182678690189,0.4230797470289675
