m,M,epsilon_of_M,stat_NICV
0.0,0.0,0.5,0.005724181946489933
0.01,0.01,0.5,0.004865000253070741
0.02,0.02,0.5,0.004272083576169458
0.03,0.03,0.5,0.007255524786042472
0.04,0.04,0.5,0.004901466561234075
0.05,0.05,0.5,0.006682295607430944
0.06,0.06,0.5,0.005473315918827688
0.07,0.07,0.5,0.0059120809723842175
0.08,0.08,0.5,0.0058763043812351985
0.09,0.09,0.5,0.006437745043749377
0.1,0.1,0.5,0.006977353284594266
0.11,0.11,0.5,0.007106446777232777
0.12,0.12,0.5,0.00717060504897635
0.13,0.13,0.5,0.008556421085237376
0.14,0.14,0.5,0.008236518824980428
0.15,0.15,0.5,0.007606642694244861
0.16,0.16,0.5,0.008842602827455227
0.17,0.17,0.5,0.011459617451040943
0.18,0.18,0.5,0.009156850430817539
0.19,0.19,0.5,0.00930437631055192
0.2,0.2,0.5,0.011073690065313304
0.21,0.21,0.5,0.011940047373817576
0.22,0.22,0.5,0.009589935269962697
0.23,0.23,0.5,0.01705060127133105
0.24,0.24,0.5,0.012443772363821434
0.25,0.25,0.5,0.015607081117487619
0.26,0.26,0.5,0.012233666613470808
0.27,0.27,0.5,0.0171833194633336
0.28,0.28,0.5,0.014229777332360862
0.29,0.29,0.5,0.014756183721377998
0.3,0.3,0.5,0.016394297840214754
0.31,0.31,0.5,0.01653079156057118
0.32,0.32,0.5,0.030393272914743013
0.33,0.33,0.5,0.023738484441078747
0.34,0.34,0.5,0.025698612369063564
0.35,0.35,0.5,0.022170630344973727
0.36,0.36,0.5,0.024962905869732707
0.37,0.37,0.5,0.04001891022040337
0.38,0.38,0.5,0.08951648316235364
0.39,0.39,0.5,0.033022269262282994
0.4,0.4,0.5,0.03645613379870281
0.41,0.41,0.5,0.040447555803308395
0.42,0.42,0.5,0.04376058733292746
0.43,0.43,0.5,0.04809309991472656
0.44,0.44,0.5,0.04331317957236219
0.45,0.45,0.5,0.04423588810516795
0.46,0.46,0.5,0.05451757414475217
0.47,0.47,0.5,0.064808925262952
0.48,0.48,0.5,0.06364186169766678
0.49,0.49,0.5,0.05300405398082357
0.5,0.5,0.5,0.04567237787854911
0.51,0.51,0.5,0.08785546504896008
0.52,0.52,0.5,0.09182267029426702
0.53,0.53,0.5,0.07608011388256025
0.54,0.54,0.5,0.1321325830595564
0.55,0.55,0.5,0.08714875867226456
0.56,0.56,0.5,0.12719393932053727
0.57,0.57,0.5,0.12549123383867364
0.58,0.58,0.5,0.3199612319707683
0.59,0.59,0.5,0.2925357955532593
0.6,0.6,0.5,0.08921206774177999
0.61,0.61,0.5,0.24652673184749935
0.62,0.62,0.5,0.18982095745040048
0.63,0.63,0.5,0.2143040233372342
0.64,0.64,0.5,0.29848813060266316
0.65,0.65,0.5,0.19619262250706826
0.66,0.66,0.5,0.28595214987534956
0.67,0.67,0.5,0.34295107461469765
0.68,0.68,0.5,0.2677501475346692
0.69,0.69,0.5,0.4002558206460537
0.7,0.7,0.5,0.3266987073631518
0.71,0.71,0.5,0.40978383282961145
0.72,0.72,0.5,0.5371533437504437
0.73,0.73,0.5,0.5144958457337684
0.74,0.74,0.5,0.5354240923196386
0.75,0.75,0.5,0.6867645428936855
0.76,0.76,0.5,0.5637010335225684
0.77,0.77,0.5,0.7293975036800667
0.78,0.78,0.5,0.8210169004769775
0.79,0.79,0.5,0.6256791782251819
0.8,0.8,0.5,0.768553831102236
0.81,0.81,0.5,0.9202642202897925
0.82,0.82,0.5,1.0207529849062034
0.83,0.83,0.5,1.100170070386357
0.84,0.84,0.5,1.1844143307140682
0.85,0.85,0.5,1.2666182706836273
0.86,0.86,0.5,1.304027645156932
0.87,0.87,0.5,1.3976818030035325
0.88,0.88,0.5,1.3284682452731267
0.89,0.89,0.5,1.59179280325202
0.9,0.9,0.5,1.8844901472119966
0.91,0.91,0.5,1.5590302736234463
0.92,0.92,0.5,1.756702042757329
0.93,0.93,0.5,1.6037863421655896
0.94,0.94,0.5,1.7009728939545508
0.95,0.95,0.5,1.8387126573700312
0.96,0.96,0.5,1.6844511252171288
0.97,0.97,0.5,1.706073873114435
0.98,0.98,0.5,1.744787729152569
0.99,0.99,0.5,1.5667876233780145
0.1,0.2,0.5,0.008803457217950431
0.1,0.3,0.5,0.00741585707846012
0.1,0.4,0.5,0.010519752460646997
0.1,0.5,0.5,0.008630766609740681
0.1,0.6,0.5,0.01412827920582668
0.1,0.7,0.5,0.011831325301035478
0.1,0.8,0.5,0.012195415514378392
0.1,0.9,0.5,0.010787070361788978
0.2,0.3,0.5,0.01055543939475016
0.2,0.4,0.5,0.013564724302396934
0.2,0.5,0.5,0.016118981908569082
0.2,0.6,0.5,0.0215950929606551
0.2,0.7,0.5,0.016252924008161904
0.2,0.8,0.5,0.027550121093399684
0.2,0.9,0.5,0.027031468764485322
0.3,0.4,0.5,0.02789075473768411
0.3,0.5,0.5,0.02550123347032338
0.3,0.6,0.5,0.025633220183353383
0.3,0.7,0.5,0.022571126279190883
0.3,0.8,0.5,0.030475247629412384
0.3,0.9,0.5,0.026281942895862553
0.4,0.5,0.5,0.039463251389276546
0.4,0.6,0.5,0.04335542401033859
0.4,0.7,0.5,0.04411180890274786
0.4,0.8,0.5,0.05024215932980184
0.4,0.9,0.5,0.062030067894384644
0.5,0.6,0.5,0.08696366445068317
0.5,0.7,0.5,0.09642570932441193
0.5,0.8,0.5,0.09281215708567034
0.5,0.9,0.5,0.16708080262642808
0.6,0.7,0.5,0.19433862481989791
0.6,0.8,0.5,0.1634739421055225
0.6,0.9,0.5,0.277962417221521
0.7,0.8,0.5,0.4240813459416049
0.7,0.9,0.5,0.49376846139553904
0.8,0.9,0.5,0.9746221881447402
