m,M,epsilon_of_M,stat_NICV
0.0,0.0,0.5,0.462305188034625
0.01,0.01,0.5,0.45685740214058346
0.02,0.02,0.5,0.4611136977951329
0.03,0.03,0.5,0.45787667338275184
0.04,0.04,0.5,0.4612506511011764
0.05,0.05,0.5,0.46184571067482866
0.06,0.06,0.5,0.46560012323868694
0.07,0.07,0.5,0.4622119236575528
0.08,0.08,0.5,0.47240926348041795
0.09,0.09,0.5,0.46546968692767243
0.1,0.1,0.5,0.46252405835134064
0.11,0.11,0.5,0.4621531959684211
0.12,0.12,0.5,0.46523389744671956
0.13,0.13,0.5,0.461747638126621
0.14,0.14,0.5,0.46763000697475465
0.15,0.15,0.5,0.4620392564736272
0.16,0.16,0.5,0.4638818181754765
0.17,0.17,0.5,0.4611197478291125
0.18,0.18,0.5,0.4661699757377519
0.19,0.19,0.5,0.4579026343375348
0.2,0.2,0.5,0.46261448564976776
0.21,0.21,0.5,0.46545862110027775
0.22,0.22,0.5,0.4616172233254179
0.23,0.23,0.5,0.46182116082649466
0.24,0.24,0.5,0.46496575529430684
0.25,0.25,0.5,0.46177707833286646
0.26,0.26,0.5,0.4621933431130704
0.27,0.27,0.5,0.4652250125027144
0.28,0.28,0.5,0.4592824365892847
0.29,0.29,0.5,0.4636052325250021
0.3,0.3,0.5,0.4634436392477489
0.31,0.31,0.5,0.46274034566148625
0.32,0.32,0.5,0.4625264612615457
0.33,0.33,0.5,0.45989949946606234
0.34,0.34,0.5,0.4706727283577938
0.35,0.35,0.5,0.46475505592036986
0.36,0.36,0.5,0.46571667555420515
0.37,0.37,0.5,0.4675567694476952
0.38,0.38,0.5,0.46118192086455073
0.39,0.39,0.5,0.4667653781162942
0.4,0.4,0.5,0.46178649745863354
0.41,0.41,0.5,0.46287058355016064
0.42,0.42,0.5,0.4642454623043183
0.43,0.43,0.5,0.46144460213964705
0.44,0.44,0.5,0.45869066822524407
0.45,0.45,0.5,0.45927835825028623
0.46,0.46,0.5,0.4621494055076713
0.47,0.47,0.5,0.4663296696911701
0.48,0.48,0.5,0.4673595695140315
0.49,0.49,0.5,0.45737345918455835
0.5,0.5,0.5,0.4596791990887923
0.51,0.51,0.5,0.46379046632059256
0.52,0.52,0.5,0.4609330855348545
0.53,0.53,0.5,0.4618069893500952
0.54,0.54,0.5,0.4606264411302991
0.55,0.55,0.5,0.4668086047725128
0.56,0.56,0.5,0.465325964337315
0.57,0.57,0.5,0.47098865745514695
0.58,0.58,0.5,0.4591473371301533
0.59,0.59,0.5,0.45939473697069727
0.6,0.6,0.5,0.46608611917528203
0.61,0.61,0.5,0.46165049000902747
