m,M,epsilon_of_M,stat_NICV
0.0,0.0,2.0,0.0016035960606679046
0.01,0.01,1.9913157536841377,0.001744262758872368
0.02,0.02,1.9825554300779649,0.0016441072190166788
0.03,0.03,1.9737176844607265,0.0016063791647856287
0.04,0.04,1.964801136140164,0.0015566236117330833
0.05,0.05,1.95580436715797,0.001681277179987909
0.06,0.06,1.9467259209364776,0.0015007886945296665
0.07,0.07,1.9375643008633656,0.0016401008006103148
0.08,0.08,1.9283179688109167,0.0015984515962870548
0.09,0.09,1.918985343586183,0.0016907733767774697
0.1,0.1,1.9095647993081502,0.0016392207881930384
0.11,0.11,1.9000546637077282,0.001585261736098922
0.12,0.12,1.8904532163461254,0.0016315619399794442
0.13,0.13,1.8807586867468644,0.0015992552748578467
0.14,0.14,1.870969252436353,0.0015828733668449655
0.15,0.15,1.8610830368876068,0.0015487992554175528
0.16,0.16,1.8510981073612989,0.0016492216020175324
0.17,0.17,1.8410124726379327,0.0015839960255267082
0.18,0.18,1.8308240806344924,0.0015924290009356368
0.19,0.19,1.820530815898414,0.0016314146300820684
0.2,0.2,1.8101304969712413,0.0016267198045700252
0.21,0.21,1.7996208736137405,0.0016095021561912588
0.22,0.22,1.7889996238836343,0.0015874979289851319
0.23,0.23,1.7782643510564888,0.001538208199964051
0.24,0.24,1.7674125803795062,0.0015331851575999744
0.25,0.25,1.7564417556472545,0.0015241392158030728
0.26,0.26,1.7453492355874618,0.0015026819483542095
0.27,0.27,1.7341322900441,0.0015739176124534592
0.28,0.28,1.722788095943956,0.0016197196607673303
0.29,0.29,1.711313733031793,0.0015290657541417322
0.3,0.3,1.699706179357965,0.0015174231998435026
0.31,0.31,1.6879623065010638,0.0015531270693046962
0.32,0.32,1.6760788745066837,0.0015051091935363624
0.33,0.33,1.6640525265218362,0.001602846572731263
0.34,0.34,1.6518797831027674,0.001581509105303877
0.35,0.35,1.639557036172042,0.0015381710362736684
0.36,0.36,1.6270805425986328,0.0014624219401111079
0.37,0.37,1.6144464173724318,0.0015502274507931983
0.38,0.38,1.6016506263420462,0.0014832704116761188
0.39,0.39,1.5886889784819094,0.0013887173724696097
0.4,0.4,1.5755571176516256,0.0014200402857946842
0.41,0.41,1.5622505138069964,0.0013446786363723868
0.42,0.42,1.5487644536183611,0.001446770009755415
0.43,0.43,1.5350940304476355,0.0014003812500505463
0.44,0.44,1.5212341336307065,0.001407044220991944
0.45,0.45,1.50717943700661,0.0013977872949921429
0.46,0.46,1.4929243866290494,0.0012822681192236312
0.47,0.47,1.478463187589315,0.0011879858223269148
0.48,0.48,1.4637897898723569,0.0012902469583065481
0.49,0.49,1.4488978731596076,0.0013684001803673258
0.5,0.5,1.433780830483027,0.0011304734967149779
0.51,0.51,1.4184317506245478,0.0012112682226683548
0.52,0.52,1.4028433991435674,0.0011819888062264228
0.53,0.53,1.3870081979021314,0.001214103140889098
0.54,0.54,1.370918202942736,0.0011546689280982686
0.55,0.55,1.354565080557118,0.0010576885828471239
0.56,0.56,1.337940081365533,0.001180956797311208
0.57,0.57,1.3210340122047022,0.0010360615837342485
0.58,0.58,1.3038372055982888,0.0009634055401224699
0.59,0.59,1.286339486556065,0.0009155519286185355
0.6,0.6,1.268530136416278,0.0009110009563536837
0.61,0.61,1.2503978534094944,0.0008422941507548326
0.62,0.62,1.231930709580581,0.0007216137153700309
0.63,0.63,1.2131161036576448,0.0008717409333490571
0.64,0.64,1.1939407094015329,0.0006996944193154667
0.65,0.65,1.1743904189056604,0.0007709119656024831
0.66,0.66,1.1544502802419097,0.0007963430429206886
0.67,0.67,1.1341044287622568,0.0005829540411758243
0.68,0.68,1.1133360112654138,0.0006665525154002023
0.69,0.69,1.092127102120336,0.0005817149001355647
0.7,0.7,1.0704586103006692,0.0006320821047082722
0.71,0.71,1.0483101761220233,0.0006113775534231523
0.72,0.72,1.0256600562823308,0.0007056678866870768
0.73,0.73,1.0024849955784345,0.0007318570688469786
0.74,0.74,0.9787600834017757,0.0004886147875581707
0.75,0.75,0.9544585927932409,0.0004857389010756268
0.76,0.76,0.9295517994500337,0.0005803146550256962
0.77,0.77,0.9040087776111622,0.0006468791260136644
0.78,0.78,0.8777961691839321,0.0007021191991883416
0.79,0.79,0.8508779217882115,0.0007386755080457118
0.8,0.8,0.823214990557691,0.0007754104338459914
0.81,0.81,0.7947649975091858,0.0010517174157010044
0.82,0.82,0.7654818410218275,0.000894689584172025
0.83,0.83,0.7353152463923233,0.00125820992535667
0.84,0.84,0.7042102464645194,0.0012967485979062405
0.85,0.85,0.6721065788577636,0.001790987035147013
0.86,0.86,0.6389379831880825,0.0018667518338576045
0.87,0.87,0.6046313776858756,0.002352251206134659
0.88,0.88,0.5691058894886825,0.003161590598355698
0.89,0.89,0.5322717062509686,0.005119721219831167
0.9,0.9,0.4940287080441789,0.006043870502059997
0.91,0.91,0.4542648270914779,0.006217451174136024
0.92,0.92,0.4128540676629339,0.02216242317203944
