m,M,difference_error_M_minus_MoS,difference_error_M_minus_MoSChangeEpsDelta,difference_error_MChangeEpsDelta_minus_MoS
0.68,0.68,-1.3183605059964645,-0.15058924349661829,-0.20681357792374633
0.69,0.69,-1.2661636459898071,-0.09685911640787814,0.04359755938743559
0.7,0.7,-1.405783778381782,-0.1248523777074173,-0.16487856907988574
0.71,0.71,-1.4918142632209856,-0.15885899363203515,-0.17150816086012854
0.72,0.72,-1.47242137249063,-0.13766804140428068,-0.04614394296887703
0.73,0.73,-1.545626620256395,-0.17434226774607875,-0.028991562757852307
0.74,0.74,-1.7003546887960845,-0.1939898555980354,-0.12164280759382207
0.75,0.75,-1.6963203380362528,-0.1687259187102943,-0.2184421825928946
0.76,0.76,-1.7044148724307515,-0.19466388101221588,-0.09934036622783182
0.77,0.77,-1.7346044757517998,-0.21484235962652742,-0.14230158411569427
0.78,0.78,-1.8028156598579632,-0.18698687971334804,-0.1920782950444595
0.79,0.79,-1.8417829449826988,-0.26012828590420645,-0.0900655137748525
0.8,0.8,-1.9450407396647145,-0.2903047949090828,-0.13848643536544225
0.81,0.81,-1.9637766975936062,-0.2832912161087333,-0.0241940619513632
0.82,0.82,-2.001114753929036,-0.26274846464654067,-0.046937208146641485
0.83,0.83,-2.183451228937535,-0.3080422320851296,-0.2537663905644236
0.84,0.84,-2.0310044102632645,-0.3066104004312554,-0.058794059145450106
0.85,0.85,-2.201926874938347,-0.38215407363228204,-0.07160841020228581
0.86,0.86,-2.326333686385364,-0.37668285818671754,-0.1585121508252869
0.87,0.87,-2.1875271681826525,-0.4563240598470356,-0.007937372458902026
0.88,0.88,-2.25355851231568,-0.4302303420022372,-0.08195832570821926
0.89,0.89,-2.3125928019440174,-0.48677648715200883,0.007910509507790042
0.9,0.9,-2.3834397695089775,-0.5304780081858408,-0.07767696074233887
0.91,0.91,-2.2778475497314603,-0.6234678454591592,0.16183277360108983
0.92,0.92,-2.5259703585001256,-0.7761298293762798,-0.05645753514720253
0.93,0.93,-2.518465569778161,-0.7889124615463555,0.07414959539801158
0.94,0.94,-2.605962593730672,-0.9038328760492674,-0.08471764706532214
0.95,0.95,-2.550895630589806,-1.0565907464974236,0.07520634081032895
0.96,0.96,-2.5417566491774535,-1.2925240956342359,-0.009489783477538705
0.97,0.97,-2.5134577212116493,-1.5614038121907847,0.055756984802303844
0.98,0.98,-2.5608675882374436,-1.8164704419024458,0.04916070830163033
0.99,0.99,-2.654921225261666,-2.295385944743808,0.045223613881282265
0.1,0.2,-0.08718941569252237,,-0.35188433097129507
0.1,0.3,-0.07564026150275238,,-0.4083121334735474
0.1,0.4,-0.08305713082669497,,-0.4720169207485327
0.1,0.5,-0.10127066210131164,,-0.49858713566114765
0.1,0.6,-0.07905288604019745,,-0.5193671757693727
0.1,0.7,-0.13821816066989856,,-0.544340678596682
0.1,0.8,-0.17441263622150172,,-0.5797043431707269
0.1,0.9,-0.1304374846428833,,-0.5663907763914136
0.2,0.3,-0.17331774787691,,-0.4016472907946779
0.2,0.4,-0.13918911853361515,,-0.42622678656841795
0.2,0.5,-0.1946439046561791,,-0.4953657027141712
0.2,0.6,-0.17608795012002887,,-0.5241583901917156
0.2,0.7,-0.1925886011886182,,-0.5492737996274307
0.2,0.8,-0.2510206578493551,,-0.6126587359994531
0.2,0.9,-0.2857045427912246,,-0.6679618375616929
0.3,0.4,-0.27484425673579416,,-0.4798819744898101
0.3,0.5,-0.25710086628460604,,-0.5309684802008472
0.3,0.6,-0.3079463492687775,,-0.569128307244779
0.3,0.7,-0.31406534202322833,,-0.6174856168177781
0.3,0.8,-0.3801971328813444,,-0.685942901924507
0.3,0.9,-0.35364140068095673,,-0.7278215157475596
0.4,0.5,-0.48146858583343566,,-0.6159501547711983
0.4,0.6,-0.5188563700917672,,-0.7427412180823474
0.4,0.7,-0.5355562772671775,,-0.7983691587119448
0.4,0.8,-0.5913325031036553,,-0.8667706001220739
0.4,0.9,-0.5603521390326474,,-0.9303125852211254
0.5,0.6,-0.6847881796373229,-1.8454312812033122,-0.7837731374286815
0.5,0.7,-0.7166966438521637,,-0.9145846158432945
0.5,0.8,-0.7600501581631252,,-1.0357940991839008
0.5,0.9,-0.7819968176373258,,-1.1059816062665584
0.6,0.7,-1.0794537798234938,,-1.1702298451457123
0.6,0.8,-1.0705123389555709,,-1.3016133339974072
0.6,0.9,-1.2282112060057075,,-1.5311919591164247
0.7,0.8,-1.5351106286273621,,-1.698444548230177
0.7,0.9,-1.5573563088281024,,-1.8351219230592681
0.8,0.9,-2.0496621362700838,,-2.264357872819732
