m,M,epsilon_of_M,NICV
0.0,0.0,1.0,0.4012109582100685
0.0,0.0,1.0,0.39674869570636506
0.0,0.0,1.0,0.40861839179801424
0.0,0.0,1.0,0.4488015263356242
0.0,0.0,1.0,0.4077160430992527
0.0,0.0,1.0,0.40055088360661445
0.0,0.0,1.0,0.387649150899669
0.0,0.0,1.0,0.4485929962264035
0.0,0.0,1.0,0.3742203199416477
0.0,0.0,1.0,0.38956519303264436
0.0,0.0,1.0,0.3978373848555244
0.0,0.0,1.0,0.4030339103433585
0.0,0.0,1.0,0.38034146420765613
0.0,0.0,1.0,0.4044550822531154
0.0,0.0,1.0,0.41216217946059786
0.0,0.0,1.0,0.4063201235084918
0.0,0.0,1.0,0.3980711267210845
0.0,0.0,1.0,0.393781946163238
0.0,0.0,1.0,0.3957473305611843
0.0,0.0,1.0,0.39080218506471365
0.0,0.0,1.0,0.39947789466696393
0.0,0.0,1.0,0.3925778123409327
0.0,0.0,1.0,0.3943763717284969
0.0,0.0,1.0,0.4773168286666355
0.0,0.0,1.0,0.39651054780242906
0.0,0.0,1.0,0.34549837969746167
0.0,0.0,1.0,0.4059476018990027
0.0,0.0,1.0,0.4065850866404601
0.0,0.0,1.0,0.4136775917792614
0.0,0.0,1.0,0.4023796502023282
0.0,0.0,1.0,0.4014039289026239
0.0,0.0,1.0,0.38614137132637183
0.0,0.0,1.0,0.3856746218512262
0.0,0.0,1.0,0.4048473418188044
0.0,0.0,1.0,0.41113933142511483
0.0,0.0,1.0,0.4046214738608034
0.0,0.0,1.0,0.3995736176438409
0.0,0.0,1.0,0.35952611278091595
0.0,0.0,1.0,0.47273086823615185
0.0,0.0,1.0,0.39980684234095226
0.0,0.0,1.0,0.4093303536900679
0.0,0.0,1.0,0.45810408344857284
0.0,0.0,1.0,0.4036729919964528
0.0,0.0,1.0,0.4061662092953433
0.0,0.0,1.0,0.3979820056742733
0.0,0.0,1.0,0.3981200560926457
0.0,0.0,1.0,0.3979127030383681
0.0,0.0,1.0,0.4295368009748864
0.0,0.0,1.0,0.4661873464156785
0.0,0.0,1.0,0.41017636836874827
0.0,0.0,1.0,0.4233033314368541
0.0,0.0,1.0,0.405736236810349
0.0,0.0,1.0,0.38145881334147647
0.0,0.0,1.0,0.4088155529697552
0.0,0.0,1.0,0.42198329258076495
0.0,0.0,1.0,0.43729512555365435
0.0,0.0,1.0,0.422278073040973
0.0,0.0,1.0,0.41770035990257415
0.0,0.0,1.0,0.40945263312277924
0.0,0.0,1.0,0.4172161562248453
0.0,0.0,1.0,0.41281321138059396
0.0,0.0,1.0,0.39445954840062053
0.0,0.0,1.0,0.4570965203976648
0.0,0.0,1.0,0.4213046926864279
0.0,0.0,1.0,0.40816301603769634
0.0,0.0,1.0,0.39023452731476466
0.0,0.0,1.0,0.35928508504206225
0.0,0.0,1.0,0.40678178696198264
0.0,0.0,1.0,0.3847792688811761
0.0,0.0,1.0,0.4245548746612233
0.0,0.0,1.0,0.4541083887610493
0.0,0.0,1.0,0.40939639639374187
0.0,0.0,1.0,0.4219079530272249
0.0,0.0,1.0,0.4267610694607535
0.0,0.0,1.0,0.39801757863807796
0.0,0.0,1.0,0.40701275490866895
0.0,0.0,1.0,0.39671422696972847
0.0,0.0,1.0,0.3396805777039377
0.0,0.0,1.0,0.39785440281715656
0.0,0.0,1.0,0.4018774176379636
0.0,0.0,1.0,0.34078537845531953
0.0,0.0,1.0,0.32071328012762723
0.0,0.0,1.0,0.41361607104228587
0.0,0.0,1.0,0.3833902423016888
0.0,0.0,1.0,0.39175362039891926
0.0,0.0,1.0,0.3908937835104161
0.0,0.0,1.0,0.4592895852691974
0.0,0.0,1.0,0.38985461103955965
0.0,0.0,1.0,0.4022552323006727
0.0,0.0,1.0,0.3904882249436003
0.0,0.0,1.0,0.4105373636983053
0.0,0.0,1.0,0.4904027101067639
0.0,0.0,1.0,0.40179889021935605
0.0,0.0,1.0,0.40381118751561396
0.0,0.0,1.0,0.38690508448561617
0.0,0.0,1.0,0.3974279605834275
0.0,0.0,1.0,0.4017740691587402
0.0,0.0,1.0,0.40615657610290007
0.0,0.0,1.0,0.475830024649341
0.0,0.0,1.0,0.4359131528288361
0.0,0.0,1.0,0.40605131824963986
0.0,0.0,1.0,0.4027881873061959
0.0,0.0,1.0,0.4052751707243744
0.0,0.0,1.0,0.4051613000141477
0.0,0.0,1.0,0.4217262030878431
0.0,0.0,1.0,0.40249680242880875
0.0,0.0,1.0,0.38393521495596444
0.0,0.0,1.0,0.5024432891008038
0.0,0.0,1.0,0.4139553135509777
0.0,0.0,1.0,0.358084877166129
0.0,0.0,1.0,0.39539629064757514
0.0,0.0,1.0,0.3911980208108517
0.0,0.0,1.0,0.3989624165826122
0.0,0.0,1.0,0.41176833783260575
0.0,0.0,1.0,0.4276105156389609
0.0,0.0,1.0,0.43904396455012246
0.0,0.0,1.0,0.41103843297231835
0.0,0.0,1.0,0.39363392513121903
0.0,0.0,1.0,0.38953291070606944
0.0,0.0,1.0,0.39536690881188047
0.0,0.0,1.0,0.4033658641542939
0.0,0.0,1.0,0.41168853383132736
0.0,0.0,1.0,0.41768623307753344
0.0,0.0,1.0,0.39543368192234546
0.0,0.0,1.0,0.4100762888916909
0.0,0.0,1.0,0.4302256569160706
0.0,0.0,1.0,0.39475899316887575
0.0,0.0,1.0,0.5266316557008746
0.0,0.0,1.0,0.3975501267757444
0.0,0.0,1.0,0.43746664914784167
0.0,0.0,1.0,0.4049624002454912
0.0,0.0,1.0,0.4025055791037001
0.0,0.0,1.0,0.3984552614559414
0.0,0.0,1.0,0.42960942755316356
0.0,0.0,1.0,0.3941983744464434
0.0,0.0,1.0,0.40489970459756147
0.0,0.0,1.0,0.41632236527870337
0.0,0.0,1.0,0.40640026171035976
0.0,0.0,1.0,0.404873483906242
0.0,0.0,1.0,0.3932924225604578
0.0,0.0,1.0,0.39745309977305965
0.0,0.0,1.0,0.39683663341464104
0.0,0.0,1.0,0.4396164723850923
0.0,0.0,1.0,0.3878821967698258
0.0,0.0,1.0,0.393660511530884
0.0,0.0,1.0,0.38383544875906606
0.0,0.0,1.0,0.40598827687432854
0.0,0.0,1.0,0.4055760717260934
0.0,0.0,1.0,0.4282231740046204
0.0,0.0,1.0,0.3898767372606929
0.0,0.0,1.0,0.4401623643721319
0.0,0.0,1.0,0.4443449828397031
0.0,0.0,1.0,0.4121682114137151
0.0,0.0,1.0,0.3943503931335464
0.0,0.0,1.0,0.41926237899287727
0.0,0.0,1.0,0.4035150237907045
0.0,0.0,1.0,0.41393102135551796
0.0,0.0,1.0,0.4108722138579326
0.0,0.0,1.0,0.40029250016593504
0.0,0.0,1.0,0.3972272778635827
0.0,0.0,1.0,0.3947827803855874
0.0,0.0,1.0,0.32905532157646844
0.0,0.0,1.0,0.41240468640830935
0.0,0.0,1.0,0.4187502820839063
0.0,0.0,1.0,0.4038942256911503
0.0,0.0,1.0,0.41405787187184784
0.0,0.0,1.0,0.3859716805213125
0.0,0.0,1.0,0.3966872929733441
0.0,0.0,1.0,0.40744913361269697
0.0,0.0,1.0,0.3316487552327973
0.0,0.0,1.0,0.41582222355833737
0.0,0.0,1.0,0.46596671106551124
0.0,0.0,1.0,0.39888868381501635
0.0,0.0,1.0,0.40268598967902336
0.0,0.0,1.0,0.3749302224711869
0.0,0.0,1.0,0.4250252663676152
0.0,0.0,1.0,0.4054883127040105
0.0,0.0,1.0,0.401819337959538
0.0,0.0,1.0,0.4214608784018908
0.0,0.0,1.0,0.37569482748996164
0.0,0.0,1.0,0.3958535821422649
0.0,0.0,1.0,0.4579288570660992
0.0,0.0,1.0,0.39849614718222887
0.0,0.0,1.0,0.4148731119689655
0.0,0.0,1.0,0.3951696547772534
0.0,0.0,1.0,0.3934274084098321
0.0,0.0,1.0,0.37897685682900795
0.0,0.0,1.0,0.4308738521999792
0.0,0.0,1.0,0.39551440625697687
0.0,0.0,1.0,0.4163895907758237
0.0,0.0,1.0,0.3840830027142149
0.0,0.0,1.0,0.38950165867545855
0.0,0.0,1.0,0.380239564371377
0.0,0.0,1.0,0.3959590301010846
0.0,0.0,1.0,0.4106046214652009
0.0,0.0,1.0,0.40780824546970795
0.0,0.0,1.0,0.3892472621585126
0.0,0.0,1.0,0.40338213925957617
0.0,0.0,1.0,0.40110009355392073
0.0,0.0,1.0,0.3821680408446848
0.0,0.0,1.0,0.4287452503322267
0.0,0.0,1.0,0.38778501591302705
