m,M,epsilon_of_M,NICV
0.0,0.0,0.5,0.7645420558475542
0.0,0.0,0.5,0.5429246334760007
0.0,0.0,0.5,0.39665235613156374
0.0,0.0,0.5,0.5258003440160238
0.0,0.0,0.5,0.49402709130836886
0.0,0.0,0.5,0.38587740945252297
0.0,0.0,0.5,0.3970872755873453
0.0,0.0,0.5,0.42032097570167265
0.0,0.0,0.5,0.46342242242233156
0.0,0.0,0.5,0.41405737027303263
0.0,0.0,0.5,0.41092706693347736
0.0,0.0,0.5,0.4745619848182603
0.0,0.0,0.5,0.46530513018380987
0.0,0.0,0.5,0.4098645317800577
0.0,0.0,0.5,0.441384914673639
0.0,0.0,0.5,0.4175203906074442
0.0,0.0,0.5,0.42406242776073727
0.0,0.0,0.5,0.4395806289541951
0.0,0.0,0.5,0.45127357290454206
0.0,0.0,0.5,0.5485221735666399
0.0,0.0,0.5,0.435962649441236
0.0,0.0,0.5,0.6293428768832221
0.0,0.0,0.5,0.41509392461562683
0.0,0.0,0.5,0.407517758763522
0.0,0.0,0.5,0.40669532169823985
0.0,0.0,0.5,0.5796421120727525
0.0,0.0,0.5,0.45320517269801447
0.0,0.0,0.5,0.4325893418845668
0.0,0.0,0.5,0.38853351204078285
0.0,0.0,0.5,0.400132315062749
0.0,0.0,0.5,0.46088287394280053
0.0,0.0,0.5,0.5749397726485532
0.0,0.0,0.5,0.43966729324491904
0.0,0.0,0.5,0.4196187743806666
0.0,0.0,0.5,0.40646739591370656
0.0,0.0,0.5,0.5344465134186184
0.0,0.0,0.5,0.44564108215570425
0.0,0.0,0.5,0.4220281821018583
0.0,0.0,0.5,0.4850711385960528
0.0,0.0,0.5,0.4551421030190271
0.0,0.0,0.5,0.46449309050309884
0.0,0.0,0.5,0.45588316877125473
0.0,0.0,0.5,0.44984210231576766
0.0,0.0,0.5,0.4445911370339353
0.0,0.0,0.5,0.4409134178675345
0.0,0.0,0.5,0.48026675192566093
0.0,0.0,0.5,0.4052782236429688
0.0,0.0,0.5,0.5887248309380937
0.0,0.0,0.5,0.44095644470509154
0.0,0.0,0.5,0.4057932753676892
0.0,0.0,0.5,0.48713622179491517
0.0,0.0,0.5,0.41320302297739386
0.0,0.0,0.5,0.45365696012126405
0.0,0.0,0.5,0.4860857915491459
0.0,0.0,0.5,0.4188188671995764
0.0,0.0,0.5,0.50583337382348
0.0,0.0,0.5,0.5134805499077393
0.0,0.0,0.5,0.5746193298410944
0.0,0.0,0.5,0.6153865259866427
0.0,0.0,0.5,0.3971295085014812
0.0,0.0,0.5,0.48911023212669763
0.0,0.0,0.5,0.4200729629981598
0.0,0.0,0.5,0.43184285229373615
0.0,0.0,0.5,0.4074758397250457
0.0,0.0,0.5,0.4359894750366767
0.0,0.0,0.5,0.4589709204457732
0.0,0.0,0.5,0.4295663531383847
0.0,0.0,0.5,0.4447706973101913
0.0,0.0,0.5,0.43525498145720254
0.0,0.0,0.5,0.4745001463076992
0.0,0.0,0.5,0.4048873268828806
0.0,0.0,0.5,0.39640775982276755
0.0,0.0,0.5,0.41627445083509623
0.0,0.0,0.5,0.5159224477400964
0.0,0.0,0.5,0.5046174225602532
0.0,0.0,0.5,0.5169106677480707
0.0,0.0,0.5,0.4079280206433454
0.0,0.0,0.5,0.4183733543334188
0.0,0.0,0.5,0.7883817338808968
0.0,0.0,0.5,0.579562096538112
0.0,0.0,0.5,0.4125177243356509
0.0,0.0,0.5,0.5232909974354781
0.0,0.0,0.5,0.47685526807446166
0.0,0.0,0.5,0.5299101088850717
0.0,0.0,0.5,0.42256315263411487
0.0,0.0,0.5,0.4554110786041433
0.0,0.0,0.5,0.3588684577849996
0.0,0.0,0.5,0.6359038928813672
0.0,0.0,0.5,0.5093460908334752
0.0,0.0,0.5,0.43424326132631946
0.0,0.0,0.5,0.5134011244941408
0.0,0.0,0.5,0.46109773953284605
0.0,0.0,0.5,0.4141711609102816
0.0,0.0,0.5,0.4521807306047837
0.0,0.0,0.5,0.4334991673910152
0.0,0.0,0.5,0.46257773813196457
0.0,0.0,0.5,0.5358319734888414
0.0,0.0,0.5,0.4555173401699664
0.0,0.0,0.5,0.3997990364854907
0.0,0.0,0.5,0.4692941589712096
0.0,0.0,0.5,0.41667488996893953
0.0,0.0,0.5,0.5393564634046228
0.0,0.0,0.5,0.41137445642563253
0.0,0.0,0.5,0.4232284640388447
0.0,0.0,0.5,0.42258404849435044
0.0,0.0,0.5,0.49268493762177146
0.0,0.0,0.5,0.42324722951290855
0.0,0.0,0.5,0.4057990937936208
0.0,0.0,0.5,0.47414059312449297
0.0,0.0,0.5,0.4876724638603234
0.0,0.0,0.5,0.4902156609862184
0.0,0.0,0.5,0.4877480845161919
