m,M,epsilon_of_M,stat_NICV
0.0,0.0,1.0,0.0005703912772071692
0.01,0.01,0.9936587309970014,0.0005738680496632617
0.02,0.02,0.9872769935436304,0.0005403270883801276
0.03,0.03,0.9808542678008313,0.00046063798850682036
0.04,0.04,0.9743900238483449,0.000548193026930208
0.05,0.05,0.9678837214223395,0.0005662204765385087
0.06,0.06,0.9613348096444502,0.0006982528922622155
0.07,0.07,0.9547427267418882,0.0006630226292391831
0.08,0.08,0.9481068997582622,0.000683111058381983
0.09,0.09,0.9414267442547409,0.0004953210708062873
0.1,0.1,0.9347016640011662,0.0006985336438520006
0.11,0.11,0.9279310506567138,0.0006598862904685099
0.12,0.12,0.9211142834396617,0.00055988092461624
0.13,0.13,0.9142507287858314,0.000749246516494936
0.14,0.14,0.9073397399952268,0.0008931746638374764
0.15,0.15,0.9003806568663714,0.0008280680478232571
0.16,0.16,0.89337280531784,0.0006081162631946336
0.17,0.17,0.8863154969964301,0.0006536738831362733
0.18,0.18,0.8792080288714119,0.0006068353427623787
0.19,0.19,0.8720496828142519,0.0007862280843044636
0.2,0.2,0.86483972516319,0.0010449826419965697
0.21,0.21,0.8575774062720013,0.0007851496131548277
0.22,0.22,0.8502619600422529,0.0005921247713240422
0.23,0.23,0.8428926034383277,0.0007474638955895171
0.24,0.24,0.8354685359844455,0.0008133058221272687
0.25,0.25,0.8279889392428699,0.0009624734399724681
0.26,0.26,0.8204529762724546,0.0009084022304827735
0.27,0.27,0.8128597910666385,0.0007057049340867478
0.28,0.28,0.8052085079699279,0.0010111008982091397
0.29,0.29,0.797498231071897,0.0008433121751054299
0.3,0.3,0.7897280435776313,0.0009635986612428502
0.31,0.31,0.7818970071535288,0.001167366368589828
0.32,0.32,0.77400416124728,0.0009257719356308096
0.33,0.33,0.7660485223807948,0.0009774393191308347
0.34,0.34,0.758029083414783,0.0009102872450993095
0.35,0.35,0.7499448127836005,0.0011683558488011236
0.36,0.36,0.7417946536989195,0.0010759347494732395
0.37,0.37,0.7335775233206772,0.0014147931167707792
0.38,0.38,0.7252923118936785,0.0016437533853998838
0.39,0.39,0.7169378818481357,0.0013948157424394862
0.4,0.4,0.7085130668623149,0.0013608420179721276
0.41,0.41,0.7000166708853597,0.0013410351008753705
0.42,0.42,0.6914474671182481,0.0013613249552538848
0.43,0.43,0.6828041969507084,0.0014362897691182904
0.44,0.44,0.6740855688517897,0.0013330193159605862
0.45,0.45,0.6652902572116409,0.0017985186655510496
0.46,0.46,0.6564169011319041,0.002113117856848415
0.47,0.47,0.6474641031619576,0.001968096773503204
0.48,0.48,0.6384304279780763,0.001797736804161668
0.49,0.49,0.6293144010023839,0.0018580702716229594
0.5,0.5,0.6201145069582774,0.001767999484881457
0.51,0.51,0.6108291883587842,0.0031290620854362208
0.52,0.52,0.6014568439240734,0.002509126814535913
0.53,0.53,0.5919958269241085,0.0033223162202609263
0.54,0.54,0.5824444434421473,0.0028182367250425854
0.55,0.55,0.5728009505545074,0.002952666823138022
0.56,0.56,0.563063554421708,0.0036640799752511765
0.57,0.57,0.5532304082857555,0.0036132567485455402
0.58,0.58,0.5432996103679851,0.003568559199633572
0.59,0.59,0.5332692016614697,0.004093294827878119
0.6,0.6,0.5231371636115855,0.0037068712586972633
0.61,0.61,0.5129014156778685,0.005587481550793212
0.62,0.62,0.5025598127697941,0.004973770144091907
0.63,0.63,0.49211014254857327,0.005221639191277899
0.64,0.64,0.48155012258647906,0.0061385768733241515
0.65,0.65,0.47087739737457307,0.006109530460806785
0.66,0.66,0.46008953516903,0.005191983636663527
0.67,0.67,0.44918402466548485,0.006359862558970372
0.68,0.68,0.43815827149003633,0.006180567619469762
0.69,0.69,0.4270095944946357,0.011031894554744518
0.7,0.7,0.4157352218436286,0.011162059578994736
0.71,0.71,0.40433228687716244,0.010434649408752116
0.72,0.72,0.3927978237360112,0.011138134149223293
0.73,0.73,0.3811287627311192,0.0116216064414756
0.74,0.74,0.3693219254397696,0.016494147352676878
0.75,0.75,0.35737401950878844,0.019551401622388272
0.76,0.76,0.34528163314351795,0.017907771057074806
0.77,0.77,0.33304122925948504,0.02392208104687167
0.78,0.78,0.32064913927168365,0.0241329945208378
0.79,0.79,0.30810155649418186,0.024916269438392834
0.8,0.8,0.29539452912034764,0.029607745775896015
0.81,0.81,0.2825239527513005,0.044276503807821714
0.82,0.82,0.2694855624372465,0.038170903709638916
0.83,0.83,0.25627492419307796,0.06990335439594579
0.84,0.84,0.24288742594601273,0.06729630193416217
0.85,0.85,0.2293182678690199,0.10916046491754229
0.86,0.86,0.21556245204933774,0.12488997705364153
0.87,0.87,0.20161477143643658,0.12652457487595906
0.88,0.88,0.1874697980082618,0.3478818863706924
0.89,0.89,0.17312187008846108,0.2436822391846802
0.9,0.9,0.1585650787404291,0.2950924870221737
0.91,0.91,0.14379325315634003,0.3448275225928951
0.92,0.92,0.12879994495075114,0.5074996378445614
0.93,0.93,0.11357841125871503,0.7506253910778187
0.94,0.94,0.09812159652752409,0.8790538362159501
0.95,0.95,0.08242211287901122,1.3065570190223326
0.96,0.96,0.06647221890559728,1.50190445789905
0.97,0.97,0.05026379674774627,1.4417576786329467
0.98,0.98,0.033788327282916586,1.8088356551280464
0.99,0.99,0.017036863236176657,1.4493764382384264
0.1,0.2,1.8648397251631903,0.0016691654631458778
0.1,0.3,2.789728043577632,0.001305456119685638
0.1,0.4,3.708513066862316,0.0011466627032200728
0.1,0.5,4.620114506958276,0.0008205386437004576
0.1,0.6,5.523137163611585,0.0007227602263783771
0.1,0.7,6.415735221843628,0.0007811277714430036
0.1,0.8,7.295394529120346,0.0005795581219363521
0.1,0.9,8.195987029498752,0.0005311009087315768
0.2,0.3,1.289728043577631,0.0009949026905300337
0.2,0.4,1.7085130668623156,0.0015217206743022218
0.2,0.5,2.1201145069582776,0.0017063635173784474
0.2,0.6,2.5231371636115854,0.001431707576278471
0.2,0.7,2.915735221843628,0.0013115136691591333
0.2,0.8,3.3359931249441237,0.001312615808300276
0.2,0.9,4.536418382828267,0.0008063044655080922
0.3,0.4,1.0418464001956487,0.0008583139734354494
0.3,0.5,1.2867811736249446,0.001064350253743922
0.3,0.6,1.5238551221072782,0.0014356555183747317
0.3,0.7,1.7804540248006582,0.0015918417569172165
0.3,0.8,2.1802663867405028,0.001713524759924418
0.3,0.9,3.555753648618441,0.0013235192335802112
0.4,0.5,0.8719887568651661,0.000554489168438752
0.4,0.6,1.040004453643959,0.0005110166927479057
0.4,0.7,1.2474029062976228,0.0008652270452647885
0.4,0.8,1.621924354411025,0.0015325926315356024
0.4,0.9,2.970877397374573,0.0014290910857518873
0.5,0.6,0.7441312242084209,0.0014266175094596574
0.5,0.7,0.9109181462991321,0.0005679342268117106
0.5,0.8,1.24047842129593,0.0008304564242972121
0.5,0.9,2.41573522184363,0.0014613477350354596
0.6,0.7,0.6491258279171362,0.0018902644045894145
0.6,0.8,0.9168332207542781,0.000736949597778816
0.6,0.9,1.8573740195087889,0.0015849200099141807
0.7,0.8,0.6073740195087886,0.002091602111912326
0.7,0.9,1.2953945291203475,0.0008967569332552121
0.8,0.9,0.7293182678690189,0.0012061123284509488
