m,M,epsilon_of_M,stat_NICV
0.0,0.0,0.5,0.004612783495686327
0.01,0.01,0.5,0.004462958845278921
0.02,0.02,0.5,0.004414886082836744
0.03,0.03,0.5,0.003690204116815274
0.04,0.04,0.5,0.004724310908295956
0.05,0.05,0.5,0.004860192774457925
0.06,0.06,0.5,0.007190684181472609
0.07,0.07,0.5,0.0047481698565970485
0.08,0.08,0.5,0.007428752883078421
0.09,0.09,0.5,0.005022212554893506
0.1,0.1,0.5,0.005046822449479671
0.11,0.11,0.5,0.004783791378983189
0.12,0.12,0.5,0.006789338050939797
0.13,0.13,0.5,0.006671294182390069
0.14,0.14,0.5,0.006901245649259076
0.15,0.15,0.5,0.004586891394631059
0.16,0.16,0.5,0.005390159149656138
0.17,0.17,0.5,0.004295068658944485
0.18,0.18,0.5,0.005634211692599513
0.19,0.19,0.5,0.004250390274697876
0.2,0.2,0.5,0.0048405463962061124
0.21,0.21,0.5,0.005888503006740327
0.22,0.22,0.5,0.00438252793186728
0.23,0.23,0.5,0.004487760155828006
0.24,0.24,0.5,0.004806407297694719
0.25,0.25,0.5,0.0040731005442757205
0.26,0.26,0.5,0.003907611288429861
0.27,0.27,0.5,0.005036297418117097
0.28,0.28,0.5,0.004649395033100009
0.29,0.29,0.5,0.004913206849709453
0.3,0.3,0.5,0.0053477817713436186
0.31,0.31,0.5,0.003908498942336705
0.32,0.32,0.5,0.004385819485723086
0.33,0.33,0.5,0.004156054440197916
0.34,0.34,0.5,0.005511444650922435
0.35,0.35,0.5,0.00475975487897463
0.36,0.36,0.5,0.0055406016979676455
0.37,0.37,0.5,0.005918248228482815
0.38,0.38,0.5,0.005231112283072045
0.39,0.39,0.5,0.004794757516780309
0.4,0.4,0.5,0.004967803479320531
0.41,0.41,0.5,0.005022818961539472
0.42,0.42,0.5,0.005375490837352628
0.43,0.43,0.5,0.004438506294984055
0.44,0.44,0.5,0.005138330240406556
0.45,0.45,0.5,0.003939286007268557
0.46,0.46,0.5,0.004649185854949925
0.47,0.47,0.5,0.005819889635022158
0.48,0.48,0.5,0.005957645225678015
0.49,0.49,0.5,0.0037471069290295144
0.5,0.5,0.5,0.0050922278299940366
0.51,0.51,0.5,0.005532616862464755
0.52,0.52,0.5,0.004730276573300527
0.53,0.53,0.5,0.00429476882339809
0.54,0.54,0.5,0.004446792047249708
0.55,0.55,0.5,0.007911067979322076
0.56,0.56,0.5,0.007015378527483414
0.57,0.57,0.5,0.009345670456371417
0.58,0.58,0.5,0.00469620017248916
0.59,0.59,0.5,0.005089491116852194
0.6,0.6,0.5,0.005798003483182991
0.61,0.61,0.5,0.0039990260655105745
0.62,0.62,0.5,0.006405413524474522
