m,M,epsilon_of_M,stat_NICV
0.0,0.0,2.0,0.3400307980697634
0.01,0.01,2.0086960664121003,0.33850968518191976
0.02,0.02,2.0174923319015567,0.34179017147039464
0.03,0.03,2.0263908845731886,0.34192194311948354
0.04,0.04,2.035393877584003,0.3424337293506037
0.05,0.05,2.044503531868755,0.3453082015424279
0.06,0.06,2.0537221390097273,0.3448795388963726
0.07,0.07,2.0630520642599994,0.34101356278943457
0.08,0.08,2.0724957497301446,0.3453966261621952
0.09,0.09,2.0820557177490753,0.3445631359100999
0.1,0.1,2.091734574410594,0.3448805305474145
0.11,0.11,2.101535013318088,0.3453339055435675
0.12,0.12,2.1114598195408156,0.3464983846218268
0.13,0.13,2.121511873796272,0.34806597389870014
0.14,0.14,2.1316941568743455,0.3482607994959585
0.15,0.15,2.142009754320214,0.3469205426117002
0.16,0.16,2.152461861394364,0.3506544355823687
0.17,0.17,2.1630537883296337,0.34887502489665473
0.18,0.18,2.1737889659069087,0.3517256421250655
0.19,0.19,2.1846709513729072,0.3521852823893087
0.2,0.2,2.1957034347255657,0.35329197754349706
0.21,0.21,2.206890245394767,0.35525797115054003
0.22,0.22,2.2182353593486406,0.3512987165263922
0.23,0.23,2.229742906658366,0.35340648734690444
0.24,0.24,2.24141717955747,0.35635194472334764
0.25,0.25,2.253262641034891,0.3533782821979385
0.26,0.26,2.2652839340048287,0.35480248464473063
0.27,0.27,2.277485891100447,0.3581856536550681
0.28,0.28,2.2898735451430854,0.3607286567440588
0.29,0.29,2.3024521403436493,0.3590428138829683
0.3,0.3,2.3152271442985195,0.3575852860530855
0.31,0.31,2.3282042608485662,0.3624399882394886
0.32,0.32,2.3413894438768876,0.362819307821984
0.33,0.33,2.3547889121287118,0.3645897856527147
0.34,0.34,2.368409165145718,0.36425610645699363
0.35,0.35,2.382257000416858,0.36495133475236397
0.36,0.36,2.396339531858863,0.36880605462576466
0.37,0.37,2.410664209752091,0.3680085149587375
0.38,0.38,2.4252388422714533,0.3671744258782251
0.39,0.39,2.4400716187680507,0.3707929925848381
0.4,0.4,2.455171134975177,0.3713493656204677
0.41,0.41,2.4705464203327727,0.37092439972135716
0.42,0.42,2.486206967647639,0.3750928462691388
0.43,0.43,2.5021627653331873,0.37551893023266575
0.44,0.44,2.5184243325027045,0.37662536693142906
0.45,0.45,2.5350027572246803,0.3777598157525865
0.46,0.46,2.5519097382883658,0.3780829670808638
0.47,0.47,2.5691576308733297,0.3821042640502907
0.48,0.48,2.5867594965692633,0.3816539497107998
0.49,0.49,2.6047291582529537,0.3808227943428364
0.5,0.5,2.6230812603996645,0.3834680772418743
0.51,0.51,2.6418313354877627,0.386521659701583
0.52,0.52,2.6609958772505924,0.38519238780929127
0.53,0.53,2.68059242164071,0.38810713136202774
0.54,0.54,2.7006396365018737,0.3896330892801759
0.55,0.55,2.7211574210973763,0.3895174582499856
0.56,0.56,2.7421670168240397,0.39186165863957295
0.57,0.57,2.763691130655144,0.39215574860468144
0.58,0.58,2.7857540731098784,0.39352788305501596
0.59,0.59,2.8083819128502006,0.39668252992002173
0.6,0.6,2.8316026503692244,0.3948515289242627
0.61,0.61,2.855446413672155,0.39783210247829587
0.62,0.62,2.8799456793783946,0.39923729269286085
0.63,0.63,2.905135523313814,0.3984429031771548
0.64,0.64,2.931053905442829,0.40102569385017395
0.65,0.65,2.95774199494668,0.40352176715048654
0.66,0.66,2.9852445424330374,0.4015767558177501
0.67,0.67,3.013610307722381,0.4072490996221263
0.68,0.68,3.04289255347669,0.4081585353105694
0.69,0.69,3.0731496172186197,0.4083212403435293
0.7,0.7,3.1044455771710426,0.4066452398637591
0.71,0.71,3.136851031010733,0.4102770989219573
0.72,0.72,3.1704440113231107,0.4126398949715514
0.73,0.73,3.2053110676045673,0.4169882509905627
0.74,0.74,3.241548552549508,0.4153125282672219
0.75,0.75,3.2792641607279225,0.4158226173893505
0.76,0.76,3.3185787815171826,0.4192405883780184
0.77,0.77,3.359628746598796,0.41880800372333016
0.78,0.78,3.402568577345139,0.4217982840923687
0.79,0.79,3.4475743717558465,0.42299964107461474
0.8,0.8,3.4948480183575636,0.4262100838149529
0.81,0.81,3.5446224918584,0.4291961445160701
0.82,0.82,3.59716858191566,0.4307070845655842
0.83,0.83,3.6528035471769607,0.43609193907615507
0.84,0.84,3.711902395977567,0.4436669834810085
0.85,0.85,3.774912812558156,0.44511727740845575
0.86,0.86,3.8423752408103886,0.4561443457116403
0.87,0.87,3.914950423882253,0.45780977953136276
0.88,0.88,3.9934579894243716,0.47534046930157386
0.89,0.89,4.078931863997383,0.48542711571881036
0.9,0.9,4.172702173830821,0.5005342320069311
0.91,0.91,4.276520444660791,0.502790129383217
0.92,0.92,4.392758853295811,0.5396876698248254
0.93,0.93,4.5247432293348755,0.5873784948615939
0.94,0.94,4.677344495607727,0.6168354539355599
0.95,0.95,4.858114234439014,0.6900985637374841
0.96,0.96,5.079703555908276,0.8070920291603566
0.97,0.97,5.365828979123919,1.007730141258854
0.98,0.98,5.7697350110607255,1.3773786348780794
0.99,0.99,6.461320680934717,2.2596252412944047
0.1,0.2,1.1467204006373655,0.4035138328180414
0.1,0.3,0.0,
0.1,0.4,,
0.1,0.5,,
0.1,0.6,,
0.1,0.7,,
0.1,0.8,,
0.1,0.9,,
0.2,0.3,1.7873901856317849,0.3737635502779401
0.2,0.4,1.351651942392443,0.39824736205348266
