m,M,epsilon_of_M,stat_NICV
0.65,0.65,0.25,0.6490891495168355
0.66,0.66,0.25,0.670444529764386
0.67,0.67,0.25,0.6557042789817663
0.68,0.68,0.25,0.6576039091267819
0.69,0.69,0.25,0.6781705707827929
0.7,0.7,0.25,0.6853998519447855
0.71,0.71,0.25,0.6520001913335275
0.72,0.72,0.25,0.6652790177821449
0.73,0.73,0.25,0.6659639562005254
0.74,0.74,0.25,0.6597623787686134
0.75,0.75,0.25,0.6661138310529359
0.76,0.76,0.25,0.6673846083239434
0.77,0.77,0.25,0.6949228626212762
0.78,0.78,0.25,0.686291323971241
0.79,0.79,0.25,0.658467434173718
0.8,0.8,0.25,0.6663542248166968
0.81,0.81,0.25,0.6873788384590601
0.82,0.82,0.25,0.6835200901828575
0.83,0.83,0.25,0.6937673093538551
0.84,0.84,0.25,0.6764534573640681
0.85,0.85,0.25,0.6734600258445737
0.86,0.86,0.25,0.656290040576392
0.87,0.87,0.25,0.657714098431354
0.88,0.88,0.25,0.6757691349537033
0.89,0.89,0.25,0.673768117631415
0.9,0.9,0.25,0.6771182630020035
0.91,0.91,0.25,0.6751718823539675
0.92,0.92,0.25,0.6629441543057778
0.93,0.93,0.25,0.6639558483478912
0.94,0.94,0.25,0.6698772753155536
0.95,0.95,0.25,0.6551458396682437
0.96,0.96,0.25,0.6781224134022772
0.97,0.97,0.25,0.6765063121746052
0.98,0.98,0.25,0.6665742184405408
0.99,0.99,0.25,0.669793537749769
0.1,0.2,0.25,0.65781836595234
0.1,0.3,0.25,0.6631963766790946
0.1,0.4,0.25,0.6877193731415789
0.1,0.5,0.25,0.6782239889163759
0.1,0.6,0.25,0.7059687744514579
0.1,0.7,0.25,0.6649446515407716
0.1,0.8,0.25,0.6545220058902237
0.1,0.9,0.25,0.6790797628376469
0.2,0.3,0.25,0.6579033814285142
0.2,0.4,0.25,0.6818759105146327
0.2,0.5,0.25,0.6595398118387845
0.2,0.6,0.25,0.6834305626811585
0.2,0.7,0.25,0.6711221329200668
0.2,0.8,0.25,0.6649285854399011
0.2,0.9,0.25,0.661556517253855
0.3,0.4,0.25,0.6777613919364587
0.3,0.5,0.25,0.689712780107034
0.3,0.6,0.25,0.6584963624088837
0.3,0.7,0.25,0.6757626582046624
0.3,0.8,0.25,0.6559860991291903
0.3,0.9,0.25,0.672783978711978
0.4,0.5,0.25,0.6550640264086408
0.4,0.6,0.25,0.6606979526479144
0.4,0.7,0.25,0.6768003261767922
0.4,0.8,0.25,0.6607123418165358
0.4,0.9,0.25,0.6880223803041567
0.5,0.6,0.25,0.6753578792922083
0.5,0.7,0.25,0.6532520891625838
0.5,0.8,0.25,0.6892654979739996
0.5,0.9,0.25,0.6580797652188646
0.6,0.7,0.25,0.6633728103460803
0.6,0.8,0.25,0.6684463464053942
0.6,0.9,0.25,0.6656194195893647
0.7,0.8,0.25,0.6707930930052285
0.7,0.9,0.25,0.6812739104141696
0.8,0.9,0.25,0.6707317277925583
