m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,2962.6453703703705,-1342.3509770924065,4850.976836528476,-1108.8319221333932,1329.4403155615655,758.4964782019251,3124.8309552941537
0.01,0.01,2962.6453703703705,237.57926467644666,-2354.6583018585916,212.94554659018468,-1599.874843514688,-938.258776399397,-983.7080191494315
0.02,0.02,2962.6453703703705,-842.7411478712038,-498.10730898321344,-1111.7861574166182,873.5708276744008,-1287.2909176031644,2866.131347248149
0.03,0.03,2962.6453703703705,-1073.1050451554966,-3604.703348772822,-1654.4690990069175,-9043.776563763193,-104.56933038335046,-1503.4644733095229
0.04,0.04,2962.6453703703705,-924.8498577266828,-6167.161339142771,-2195.3936357323346,-8125.820429828938,313.9780580605993,-4047.881994021129
0.05,0.05,2962.6453703703705,-520.7241054327751,-4491.832205841674,-1110.4300252459443,3786.9097451335692,2541.728178972876,3001.6658158034406
0.06,0.06,2962.6453703703705,-224.5282356461721,-5622.731632004725,1729.602002698004,-326.0553225576223,-54.54893498275851,-2099.4519084325875
0.07,0.07,2962.6453703703705,-1213.6213238164491,-5501.837299246668,718.299713835524,433.03532581731633,-2233.95670047941,-2208.3221673096486
0.08,0.08,2962.6453703703705,129.989921950013,-442.6440650923323,-773.3057308760863,1718.0378216209647,2872.4004232655398,-332.65100212354446
0.09,0.09,2962.6453703703705,-3311.1222631117553,-9457.058778099406,-1873.0996941374005,-6524.68830605732,-486.04747506429885,-6105.447817518994
0.1,0.1,2962.6453703703705,-1159.0633905891336,-12963.882690146416,1635.289754411534,-850.9189346657477,-607.7424699815765,-7946.732916647787
0.11,0.11,2962.6453703703705,-1997.8249254266484,-8122.405235407496,-670.912341897545,-1436.7387436797144,13.388776979079921,-2484.1122689670083
0.12,0.12,2962.6453703703705,-2605.820804101965,-8050.8431531363785,-917.8854612569748,-4234.895844862,-656.283532613812,-2767.47428593503
0.13,0.13,2962.6453703703705,-3343.5606870464217,-11847.95850109413,-1617.759739351759,-5519.224099183019,-929.1627585356382,-8099.9528512982
0.14,0.14,2962.6453703703705,-1507.9117354304235,-6739.04066290614,1295.3335913593392,1292.5589150373416,-1149.3951835483094,-4311.724427210669
0.15,0.15,2962.6453703703705,-4887.572174354332,-8278.645738516043,-2077.9140655456167,-5633.602048264529,-829.1251979371027,5437.4095563712835
0.16,0.16,2962.6453703703705,-2946.8843779106346,-12664.801934137464,-2884.483489569927,-5628.674315658169,666.9069287587809,2836.5311555142107
0.17,0.17,2962.6453703703705,-2532.283893318956,-12801.915444136564,1724.2002630178722,-2970.5845679234153,-1398.6776905878305,-842.0233517433226
0.18,0.18,2962.6453703703705,-516.7173926316591,-14268.849507937652,816.7561450931826,-1748.9042766876155,4043.2207114780012,-8469.746910590751
0.19,0.19,2962.6453703703705,-1527.6800445592125,-17159.695364864983,2391.3589627241217,-5787.834278030281,1945.609501152181,2397.345742075544
0.2,0.2,2962.6453703703705,-2255.0530879991056,-22265.810016776453,-1546.9624327544934,-6227.267553151269,3227.5447933760242,6596.768806072585
0.21,0.21,2962.6453703703705,-6105.487952515389,-15038.310135730047,-1087.6450636267155,-637.9972072908567,-1057.4934709983136,-5224.906208625689
0.22,0.22,2962.6453703703705,-5005.173572976454,-22346.35738824124,194.57227733629406,-439.3527185596249,-1375.1938828628918,-19293.374491970077
0.23,0.23,2962.6453703703705,-6084.09203736233,-17957.054894852634,-462.98689620746336,-3637.701811012732,-1560.5285209036992,-4579.033156152
0.24,0.24,2962.6453703703705,-7581.255560107953,-20920.324743237135,-2290.698664073814,-5070.644469779996,1079.8834817835814,-6487.868079350701
0.25,0.25,2962.6453703703705,-5700.747527234769,-17948.842512362564,7.527960893827185,-4409.6354673203095,-3099.894919285918,208.1934200847536
0.26,0.26,2962.6453703703705,-5323.190698821832,-22122.155679082407,-1838.4876100187694,-10126.09423256008,1873.1701828435616,1701.2346909005937
0.27,0.27,2962.6453703703705,-9688.165661011506,-31652.173288684513,-2892.7660948144694,-6211.672468969933,-3507.6822838178123,-13796.982699211352
0.28,0.28,2962.6453703703705,-5940.253045680192,-33871.98241971141,-877.7553979513377,-7522.171590332178,604.4406946799081,-16119.876513318472
0.29,0.29,2962.6453703703705,-5901.584730423787,-34785.614637070714,-318.27559638418916,-8672.619130856456,795.988040722179,-5810.3775665360445
0.3,0.3,2962.6453703703705,-6151.152839962873,-34847.039854005154,719.8382804476587,-8597.8206439247,-3436.28022079529,-15177.749069991733
0.31,0.31,2962.6453703703705,-7653.439043388471,-32962.16705425202,736.0659851170622,-7904.178250265184,-505.2879064357403,-14170.463367329685
0.32,0.32,2962.6453703703705,-11820.702495319929,-34222.97976450049,-1873.9651747500366,-18696.68545306322,-3846.6194142476234,-5161.268333059415
