m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,2962.6453703703705,1.721018074115836,-4.594394366259593,1.2195397411177211,1.326201617236947,1.7168104792727483,-4.418645880176385
0.01,0.01,2962.6453703703705,-1.2770960291569402,-2.6039025467544548,0.20176538915446685,2.358531296299148,0.9484342017812324,-1.3025552471591055
0.02,0.02,2962.6453703703705,-0.14895974651167165,-3.5667465960091675,2.5628171564939883,0.32962561394440115,-1.3044561137459283,-6.430170451049875
0.03,0.03,2962.6453703703705,-0.29782746397933124,-6.095901968638358,-0.5065468409832441,-0.939376579792679,2.061421850818384,-4.594249989798527
0.04,0.04,2962.6453703703705,0.1707554050216622,-5.440694583782232,-0.4702928683503238,-4.544515810252847,1.1402017441222405,-0.45345342438031366
0.05,0.05,2962.6453703703705,-4.201887778284458,-4.181634460370148,-3.823265406306362,0.8531319926172642,-4.556649729178339,-4.8382979089169
0.06,0.06,2962.6453703703705,-3.8764293835196675,-7.361092781400416,-2.6738023202412755,-4.536923172374216,-0.8705307175212234,-5.450833531869279
0.07,0.07,2962.6453703703705,-5.839418081703226,-1.9843868369293745,-4.1943560717171735,-1.7780803579613575,-2.590756493146305,3.9977998620241664
0.08,0.08,2962.6453703703705,-4.105943757283281,-7.71675010525513,-5.516280581227466,-6.903872160258402,-3.2308232344206687,0.018120582384753448
0.09,0.09,2962.6453703703705,-5.858441327809626,-3.8483755024741697,-4.245175075777162,-1.318628967417908,-4.209089639784409,-2.6977999697706565
0.1,0.1,2962.6453703703705,-3.969091674605245,-8.868153664888894,-3.3987064360060195,-0.4184509290228391,-2.6575036208553726,-5.968908812475846
0.11,0.11,2962.6453703703705,-6.815939171180304,-5.173323340686494,-4.866858345466863,-4.062802104130554,-4.050769372911802,-6.359522565317093
0.12,0.12,2962.6453703703705,-6.834873207612318,-10.78375226262932,-7.2533564729983375,-3.4066138996750936,-4.366390909952024,-7.530523832553342
0.13,0.13,2962.6453703703705,-9.952908920730355,-7.187293980461348,-7.3515248133713165,-2.5261796885901617,-5.66470865290481,1.3811574525516903
