m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.22,0.22,2962.6453703703705,-200.27276766729483,-1479.6104627855525,-173.07216224562887,-702.0074322288319,38.80857841507691,-314.2124541195244
0.23,0.23,2962.6453703703705,-388.53766230546876,-1891.8649105990644,-145.2381589032683,-590.4091335047287,-179.87649228963892,-1485.9002458139648
0.24,0.24,2962.6453703703705,-635.2046778246796,-2177.7167789830664,-179.04063141408574,-615.7905773928787,-299.24397837372237,-557.6157077921362
0.25,0.25,2962.6453703703705,-522.0640285880854,-2230.3418622236745,-232.65306335634017,-594.6586696847962,-149.66396434900128,-1052.7725035749572
0.26,0.26,2962.6453703703705,-577.5971053966376,-3282.128411522243,-274.54006710699,-1440.5408932501746,-441.8241827892499,-1602.738501249174
0.27,0.27,2962.6453703703705,-617.5413184635167,-2033.2365328827432,-273.7030602131697,-651.3927566178486,-424.6634096580203,-917.97270009359
0.28,0.28,2962.6453703703705,-485.4181899896661,-3868.6885378493507,-252.7374546199104,-1430.068013818322,-216.7088239279292,-2311.6528375739836
0.29,0.29,2962.6453703703705,-802.3342723956124,-3725.1177972670603,-236.63974676574242,-1314.291559803074,-666.6788886251844,-2282.6395808752277
0.3,0.3,2962.6453703703705,-819.7273507170877,-4032.5856464709354,-368.60835838200126,-1015.1303838007107,-557.0414249221511,-2157.248977619546
0.31,0.31,2962.6453703703705,-586.2450843850544,-3469.088248035473,-398.377004204238,-2041.6872305093757,-558.180540399844,-1420.3054684320578
0.32,0.32,2962.6453703703705,-1022.8210266744561,-3789.557290875915,-313.714065614839,-1626.0321468341617,-923.7495751535924,-1948.9083376837625
0.33,0.33,2962.6453703703705,-1207.242869308829,-3444.319693327833,-645.2157802115569,-1670.4623863907282,-790.073404720734,-1063.7728282823064
0.34,0.34,2962.6453703703705,-882.2574034534541,-3400.545829655739,-657.0341077029466,-2291.030702750012,-433.18319871136987,-1745.9571619176131
0.35,0.35,2962.6453703703705,-753.7947277242507,-4400.959978417437,-302.40462011704415,-2426.861709404096,-385.0693464019166,-2134.108247253562
0.36,0.36,2962.6453703703705,-1096.2856593755425,-3396.286167853514,-519.7370447858536,-1251.706704172791,-616.5960022068566,-2425.1189106750835
0.37,0.37,2962.6453703703705,-836.7802732017058,-5371.777541617336,-506.1260287673783,-2143.093238909606,-216.19753000074525,-3795.6653457760713
0.38,0.38,2962.6453703703705,-1153.4456932572175,-5339.769739670877,-584.2200562154977,-2424.500952471942,-666.1697844331302,-2629.8034147217304
0.39,0.39,2962.6453703703705,-1390.3436014749707,-5039.922157538684,-537.5708146643019,-2434.358668686946,-833.564910003538,-2639.0478992546114
0.4,0.4,2962.6453703703705,-1142.0491477750497,-5830.816421409652,-926.1891186155653,-2164.238730677871,-686.9300464434215,-4064.3288565463563
0.41,0.41,2962.6453703703705,-1440.7568658109399,-5487.386329941229,-886.2405950274965,-1894.6449761227022,-628.0981961213813,-2631.220815913687
0.42,0.42,2962.6453703703705,-1724.542685706475,-6182.2152229108615,-710.254637222826,-2022.2986963625294,-1156.2273806344401,-3897.8536089735535
0.43,0.43,2962.6453703703705,-1327.7138652149702,-6428.746565665282,-840.2864673856817,-2236.350079131798,-910.1143577819507,-3390.751680503925
