m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.65,0.65,2.0,2.2500450006750097e-10,0.405,0.3965,0.4055,0.4015
0.66,0.66,2.0,2.2500450006750097e-10,0.375,0.378,0.38,0.3815
0.67,0.67,2.0,2.2500450006750097e-10,0.372,0.37,0.374,0.373
0.68,0.68,2.0,2.2500450006750097e-10,0.3985,0.398,0.3975,0.398
0.69,0.69,2.0,2.2500450006750097e-10,0.369,0.3705,0.369,0.369
0.7,0.7,2.0,2.2500450006750097e-10,0.384,0.383,0.386,0.382
0.71,0.71,2.0,2.2500450006750097e-10,0.3655,0.358,0.3625,0.3645
0.72,0.72,2.0,2.2500450006750097e-10,0.3495,0.3485,0.347,0.345
0.73,0.73,2.0,2.2500450006750097e-10,0.3345,0.327,0.3345,0.3305
0.74,0.74,2.0,2.2500450006750097e-10,0.349,0.3465,0.3475,0.344
0.75,0.75,2.0,2.2500450006750097e-10,0.3375,0.3355,0.3425,0.3395
0.76,0.76,2.0,2.2500450006750097e-10,0.338,0.3365,0.3365,0.338
0.77,0.77,2.0,2.2500450006750097e-10,0.3245,0.3205,0.323,0.324
0.78,0.78,2.0,2.2500450006750097e-10,0.31,0.3035,0.31,0.3125
0.79,0.79,2.0,2.2500450006750097e-10,0.325,0.317,0.3235,0.3255
0.8,0.8,2.0,2.2500450006750097e-10,0.3215,0.3215,0.3175,0.321
0.81,0.81,2.0,2.2500450006750097e-10,0.2995,0.301,0.3015,0.3015
0.82,0.82,2.0,2.2500450006750097e-10,0.3105,0.302,0.3075,0.313
0.83,0.83,2.0,2.2500450006750097e-10,0.276,0.273,0.2735,0.2745
0.84,0.84,2.0,2.2500450006750097e-10,0.2705,0.2745,0.2675,0.279
0.85,0.85,2.0,2.2500450006750097e-10,0.2735,0.2795,0.276,0.277
0.86,0.86,2.0,2.2500450006750097e-10,0.271,0.2735,0.273,0.273
0.87,0.87,2.0,2.2500450006750097e-10,0.251,0.254,0.255,0.2575
0.88,0.88,2.0,2.2500450006750097e-10,0.2335,0.2395,0.232,0.2375
0.89,0.89,2.0,2.2500450006750097e-10,0.256,0.2545,0.249,0.2575
0.9,0.9,2.0,2.2500450006750097e-10,0.2365,0.2355,0.2315,0.2325
0.91,0.91,2.0,2.2500450006750097e-10,0.214,0.2115,0.2135,0.2085
0.92,0.92,2.0,2.2500450006750097e-10,0.218,0.227,0.2195,0.2165
0.93,0.93,2.0,2.2500450006750097e-10,0.205,0.1965,0.209,0.207
0.94,0.94,2.0,2.2500450006750097e-10,0.1905,0.195,0.1885,0.1915
0.95,0.95,2.0,2.2500450006750097e-10,0.172,0.168,0.1705,0.1745
0.96,0.96,2.0,2.2500450006750097e-10,0.169,0.1635,0.167,0.17
0.97,0.97,2.0,2.2500450006750097e-10,0.154,0.149,0.151,0.144
0.98,0.98,2.0,2.2500450006750097e-10,0.124,0.115,0.128,0.124
0.99,0.99,2.0,2.2500450006750097e-10,0.0945,0.089,0.0905,0.093
0.1,0.2,2.0,2.2500450006750097e-10,0.653,0.65,0.653,0.6545
0.1,0.3,2.0,2.2500450006750097e-10,0.57,0.576,0.578,0.578
0.1,0.4,2.0,2.2500450006750097e-10,0.523,0.526,0.527,0.521
0.1,0.5,2.0,2.2500450006750097e-10,0.4725,0.471,0.4715,0.467
0.1,0.6,2.0,2.2500450006750097e-10,0.429,0.428,0.4295,0.425
0.1,0.7,2.0,2.2500450006750097e-10,0.383,0.3755,0.3755,0.3775
0.1,0.8,2.0,2.2500450006750097e-10,0.345,0.349,0.3465,0.3445
0.1,0.9,2.0,2.2500450006750097e-10,0.294,0.2885,0.293,0.287
0.2,0.3,2.0,2.2500450006750097e-10,0.5875,0.583,0.5825,0.585
0.2,0.4,2.0,2.2500450006750097e-10,0.5,0.4975,0.502,0.5025
0.2,0.5,2.0,2.2500450006750097e-10,0.4775,0.471,0.475,0.468
0.2,0.6,2.0,2.2500450006750097e-10,0.4305,0.4195,0.4285,0.429
0.2,0.7,2.0,2.2500450006750097e-10,0.395,0.3985,0.394,0.3925
0.2,0.8,2.0,2.2500450006750097e-10,0.34,0.3325,0.3385,0.3395
0.2,0.9,2.0,2.2500450006750097e-10,0.2775,0.2745,0.2785,0.2765
0.3,0.4,2.0,2.2500450006750097e-10,0.543,0.539,0.541,0.5415
0.3,0.5,2.0,2.2500450006750097e-10,0.4795,0.4775,0.481,0.4785
0.3,0.6,2.0,2.2500450006750097e-10,0.4285,0.4265,0.4235,0.422
0.3,0.7,2.0,2.2500450006750097e-10,0.373,0.3715,0.3735,0.3725
0.3,0.8,2.0,2.2500450006750097e-10,0.3265,0.327,0.3275,0.322
0.3,0.9,2.0,2.2500450006750097e-10,0.257,0.259,0.255,0.254
0.4,0.5,2.0,2.2500450006750097e-10,0.462,0.4545,0.462,0.4615
0.4,0.6,2.0,2.2500450006750097e-10,0.417,0.418,0.4215,0.4205
0.4,0.7,2.0,2.2500450006750097e-10,0.3635,0.3645,0.36,0.3565
0.4,0.8,2.0,2.2500450006750097e-10,0.3315,0.322,0.332,0.3355
0.4,0.9,2.0,2.2500450006750097e-10,0.2745,0.273,0.275,0.275
0.5,0.6,2.0,2.2500450006750097e-10,0.4165,0.4105,0.419,0.419
0.5,0.7,2.0,2.2500450006750097e-10,0.37,0.3665,0.369,0.37
0.5,0.8,2.0,2.2500450006750097e-10,0.31,0.3065,0.308,0.311
0.5,0.9,2.0,2.2500450006750097e-10,0.2435,0.238,0.241,0.24
0.6,0.7,2.0,2.2500450006750097e-10,0.3775,0.375,0.38,0.3815
0.6,0.8,2.0,2.2500450006750097e-10,0.323,0.32,0.3205,0.3155
0.6,0.9,2.0,2.2500450006750097e-10,0.2475,0.2345,0.243,0.244
0.7,0.8,2.0,2.2500450006750097e-10,0.308,0.3105,0.31,0.3065
0.7,0.9,2.0,2.2500450006750097e-10,0.2465,0.2475,0.246,0.25
0.8,0.9,2.0,2.2500450006750097e-10,0.2365,0.2415,0.242,0.247
0.01,0.02,2.0,2.2500450006750097e-10,0.939,0.92,0.937,0.9315
0.01,0.03,2.0,2.2500450006750097e-10,0.8885,0.8745,0.886,0.8845
0.01,0.04,2.0,2.2500450006750097e-10,0.8515,0.8525,0.8505,0.856
0.01,0.05,2.0,2.2500450006750097e-10,0.823,0.8135,0.8225,0.825
0.01,0.06,2.0,2.2500450006750097e-10,0.816,0.8015,0.81,0.81
0.01,0.07,2.0,2.2500450006750097e-10,0.7915,0.7875,0.7915,0.7925
0.01,0.08,2.0,2.2500450006750097e-10,0.783,0.778,0.7785,0.7785
0.01,0.09,2.0,2.2500450006750097e-10,0.7475,0.7475,0.747,0.748
0.02,0.03,2.0,2.2500450006750097e-10,0.8955,0.8815,0.897,0.895
0.02,0.04,2.0,2.2500450006750097e-10,0.842,0.827,0.838,0.841
0.02,0.05,2.0,2.2500450006750097e-10,0.826,0.824,0.8235,0.8325
0.02,0.06,2.0,2.2500450006750097e-10,0.8015,0.788,0.7975,0.797
0.02,0.07,2.0,2.2500450006750097e-10,0.792,0.7865,0.7905,0.793
0.02,0.08,2.0,2.2500450006750097e-10,0.7625,0.7595,0.7645,0.772
0.02,0.09,2.0,2.2500450006750097e-10,0.7575,0.7525,0.755,0.76
0.03,0.04,2.0,2.2500450006750097e-10,0.8495,0.8345,0.846,0.844
0.03,0.05,2.0,2.2500450006750097e-10,0.8265,0.8215,0.8255,0.8245
0.03,0.06,2.0,2.2500450006750097e-10,0.797,0.7915,0.804,0.7955
0.03,0.07,2.0,2.2500450006750097e-10,0.7915,0.786,0.7895,0.7905
0.03,0.08,2.0,2.2500450006750097e-10,0.789,0.776,0.79,0.7825
0.03,0.09,2.0,2.2500450006750097e-10,0.7585,0.75,0.757,0.7545
0.04,0.05,2.0,2.2500450006750097e-10,0.8175,0.813,0.8195,0.815
0.04,0.06,2.0,2.2500450006750097e-10,0.787,0.7905,0.7955,0.793
0.04,0.07,2.0,2.2500450006750097e-10,0.7875,0.7715,0.792,0.795
0.04,0.08,2.0,2.2500450006750097e-10,0.7835,0.775,0.7815,0.7765
0.04,0.09,2.0,2.2500450006750097e-10,0.7525,0.749,0.7555,0.755
0.05,0.06,2.0,2.2500450006750097e-10,0.8065,0.7955,0.807,0.8045
0.05,0.07,2.0,2.2500450006750097e-10,0.7765,0.769,0.772,0.775
0.05,0.08,2.0,2.2500450006750097e-10,0.767,0.7635,0.7645,0.765
0.05,0.09,2.0,2.2500450006750097e-10,0.7465,0.753,0.7505,0.747
0.06,0.07,2.0,2.2500450006750097e-10,0.7885,0.778,0.779,0.788
0.06,0.08,2.0,2.2500450006750097e-10,0.753,0.7485,0.758,0.746
0.06,0.09,2.0,2.2500450006750097e-10,0.7555,0.757,0.753,0.7645
0.07,0.08,2.0,2.2500450006750097e-10,0.763,0.756,0.76,0.7625
0.07,0.09,2.0,2.2500450006750097e-10,0.7625,0.7585,0.759,0.761
0.08,0.09,2.0,2.2500450006750097e-10,0.77,0.7545,0.7685,0.769
