m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.67,0.67,0.19398495690760423,7.425148502227529e-11,0.9,0.673,0.845,0.7525
0.68,0.68,0.18862730589016788,7.200144002160027e-11,0.8835,0.6505,0.827,0.7275
0.69,0.69,0.18324079576185837,6.97513950209253e-11,0.893,0.65,0.831,0.733
0.7,0.7,0.1778251139376357,6.750135002025028e-11,0.88,0.654,0.8085,0.74
0.71,0.71,0.17237994272618495,6.525130501957529e-11,0.868,0.6555,0.8065,0.709
0.72,0.72,0.16690495921808865,6.300126001890026e-11,0.877,0.6455,0.792,0.713
0.73,0.73,0.16139983517091985,6.075121501822524e-11,0.8575,0.6565,0.792,0.71
0.74,0.74,0.15586423689115622,5.850117001755026e-11,0.83,0.6165,0.7935,0.6835
0.75,0.75,0.1502978251128056,5.6251125016875243e-11,0.848,0.613,0.759,0.674
0.76,0.76,0.14470025487263616,5.400108001620021e-11,0.814,0.611,0.7605,0.662
0.77,0.77,0.13907117538189404,5.1751035015525184e-11,0.8285,0.579,0.753,0.67
0.78,0.78,0.13341022989439003,4.950099001485021e-11,0.813,0.592,0.733,0.653
0.79,0.79,0.12771705557083196,4.725094501417518e-11,0.8215,0.5615,0.733,0.616
0.8,0.8,0.12199128333927091,4.5000900013500165e-11,0.783,0.552,0.7105,0.6185
0.81,0.81,0.1162325377515319,4.275085501282517e-11,0.7725,0.5515,0.689,0.6105
0.82,0.82,0.11044043683548455,4.050081001215016e-11,0.757,0.529,0.686,0.593
0.83,0.83,0.1046145919430111,3.825076501147518e-11,0.746,0.5495,0.6715,0.5695
0.84,0.84,0.09875460759352044,3.6000720010800155e-11,0.756,0.4915,0.6435,0.5395
0.85,0.85,0.09286008131284908,3.375067501012514e-11,0.7315,0.513,0.638,0.5435
0.86,0.86,0.08693060346738647,3.150063000945013e-11,0.7145,0.498,0.6045,0.5065
0.87,0.87,0.08096575709325296,2.925058500877513e-11,0.697,0.492,0.5845,0.489
