m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.1,0.7,0.5,2.2500450006750097e-10,0.995,0.8685,0.9695,0.953
0.1,0.8,0.5,2.2500450006750097e-10,0.997,0.8585,0.982,0.957
0.1,0.9,0.5,2.2500450006750097e-10,0.995,0.8645,0.969,0.9465
0.2,0.3,0.5,2.2500450006750097e-10,0.996,0.88,0.9785,0.9465
0.2,0.4,0.5,2.2500450006750097e-10,0.9915,0.8615,0.9775,0.961
0.2,0.5,0.5,2.2500450006750097e-10,0.9945,0.8675,0.9815,0.9525
0.2,0.6,0.5,2.2500450006750097e-10,0.99,0.881,0.9715,0.9575
0.2,0.7,0.5,2.2500450006750097e-10,0.9965,0.8725,0.971,0.9525
0.2,0.8,0.5,2.2500450006750097e-10,0.9945,0.864,0.9765,0.953
0.2,0.9,0.5,2.2500450006750097e-10,0.9965,0.8625,0.972,0.9495
0.3,0.4,0.5,2.2500450006750097e-10,0.997,0.859,0.973,0.9575
0.3,0.5,0.5,2.2500450006750097e-10,0.9955,0.862,0.978,0.9475
0.3,0.6,0.5,2.2500450006750097e-10,0.996,0.8725,0.9775,0.949
0.3,0.7,0.5,2.2500450006750097e-10,0.993,0.868,0.972,0.957
0.3,0.8,0.5,2.2500450006750097e-10,0.995,0.8675,0.975,0.9585
0.3,0.9,0.5,2.2500450006750097e-10,0.9935,0.8675,0.977,0.959
0.4,0.5,0.5,2.2500450006750097e-10,0.993,0.866,0.9795,0.9435
0.4,0.6,0.5,2.2500450006750097e-10,0.994,0.8655,0.9745,0.9555
0.4,0.7,0.5,2.2500450006750097e-10,0.9935,0.8705,0.9735,0.951
0.4,0.8,0.5,2.2500450006750097e-10,0.9925,0.868,0.9755,0.95
0.4,0.9,0.5,2.2500450006750097e-10,0.996,0.878,0.972,0.948
0.5,0.6,0.5,2.2500450006750097e-10,0.992,0.8725,0.9755,0.9595
0.5,0.7,0.5,2.2500450006750097e-10,0.992,0.857,0.975,0.9505
0.5,0.8,0.5,2.2500450006750097e-10,0.992,0.871,0.972,0.9475
0.5,0.9,0.5,2.2500450006750097e-10,0.997,0.8755,0.971,0.9575
0.6,0.7,0.5,2.2500450006750097e-10,0.997,0.8685,0.9745,0.939
0.6,0.8,0.5,2.2500450006750097e-10,0.9965,0.8705,0.979,0.949
0.6,0.9,0.5,2.2500450006750097e-10,0.994,0.8675,0.9795,0.951
0.7,0.8,0.5,2.2500450006750097e-10,0.994,0.8735,0.9785,0.957
0.7,0.9,0.5,2.2500450006750097e-10,0.9945,0.8665,0.974,0.947
0.8,0.9,0.5,2.2500450006750097e-10,0.9925,0.8505,0.9695,0.9615
0.01,0.02,0.5,2.2500450006750097e-10,0.9965,0.86,0.978,0.9535
0.01,0.03,0.5,2.2500450006750097e-10,0.9965,0.8635,0.9745,0.9555
0.01,0.04,0.5,2.2500450006750097e-10,0.9965,0.872,0.9715,0.951
0.01,0.05,0.5,2.2500450006750097e-10,0.9935,0.8605,0.972,0.9515
0.01,0.06,0.5,2.2500450006750097e-10,0.995,0.8475,0.978,0.96
0.01,0.07,0.5,2.2500450006750097e-10,0.996,0.869,0.9775,0.9465
0.01,0.08,0.5,2.2500450006750097e-10,0.993,0.848,0.979,0.952
0.01,0.09,0.5,2.2500450006750097e-10,0.9975,0.8625,0.9775,0.949
0.02,0.03,0.5,2.2500450006750097e-10,0.9965,0.8645,0.9745,0.9585
0.02,0.04,0.5,2.2500450006750097e-10,0.9945,0.8695,0.9765,0.9615
0.02,0.05,0.5,2.2500450006750097e-10,0.995,0.863,0.9675,0.9485
0.02,0.06,0.5,2.2500450006750097e-10,0.994,0.858,0.977,0.9455
0.02,0.07,0.5,2.2500450006750097e-10,0.995,0.867,0.9775,0.949
0.02,0.08,0.5,2.2500450006750097e-10,0.995,0.8685,0.9785,0.957
0.02,0.09,0.5,2.2500450006750097e-10,0.9965,0.8465,0.974,0.955
0.03,0.04,0.5,2.2500450006750097e-10,0.9925,0.8515,0.9715,0.9525
0.03,0.05,0.5,2.2500450006750097e-10,0.994,0.8715,0.973,0.9585
0.03,0.06,0.5,2.2500450006750097e-10,0.995,0.8635,0.9725,0.9485
0.03,0.07,0.5,2.2500450006750097e-10,0.996,0.8595,0.9855,0.956
0.03,0.08,0.5,2.2500450006750097e-10,0.996,0.8745,0.9805,0.9575
0.03,0.09,0.5,2.2500450006750097e-10,0.9955,0.861,0.9785,0.9535
