m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.95,0.95,1.0,2.2500450006750097e-10,0.1795,0.158,0.1745,0.1665
0.96,0.96,1.0,2.2500450006750097e-10,0.1485,0.139,0.1515,0.153
0.97,0.97,1.0,2.2500450006750097e-10,0.1275,0.124,0.137,0.1245
0.98,0.98,1.0,2.2500450006750097e-10,0.1185,0.094,0.103,0.0985
0.99,0.99,1.0,2.2500450006750097e-10,0.091,0.071,0.069,0.068
0.1,0.2,1.0,2.2500450006750097e-10,0.655,0.635,0.647,0.6395
0.1,0.3,1.0,2.2500450006750097e-10,0.5715,0.5675,0.576,0.5725
0.1,0.4,1.0,2.2500450006750097e-10,0.528,0.5245,0.5325,0.532
0.1,0.5,1.0,2.2500450006750097e-10,0.474,0.479,0.4835,0.482
0.1,0.6,1.0,2.2500450006750097e-10,0.4495,0.4385,0.4445,0.442
0.1,0.7,1.0,2.2500450006750097e-10,0.393,0.3915,0.392,0.3935
0.1,0.8,1.0,2.2500450006750097e-10,0.3525,0.3445,0.344,0.3485
0.1,0.9,1.0,2.2500450006750097e-10,0.265,0.2525,0.2745,0.2595
0.2,0.3,1.0,2.2500450006750097e-10,0.5805,0.567,0.5875,0.5915
0.2,0.4,1.0,2.2500450006750097e-10,0.554,0.539,0.5475,0.5455
0.2,0.5,1.0,2.2500450006750097e-10,0.4725,0.471,0.472,0.471
0.2,0.6,1.0,2.2500450006750097e-10,0.447,0.4435,0.44,0.4455
0.2,0.7,1.0,2.2500450006750097e-10,0.381,0.368,0.378,0.386
0.2,0.8,1.0,2.2500450006750097e-10,0.317,0.3075,0.319,0.318
0.2,0.9,1.0,2.2500450006750097e-10,0.2725,0.2525,0.2775,0.2685
0.3,0.4,1.0,2.2500450006750097e-10,0.5135,0.505,0.5145,0.5145
0.3,0.5,1.0,2.2500450006750097e-10,0.4665,0.4645,0.4705,0.4645
0.3,0.6,1.0,2.2500450006750097e-10,0.4155,0.404,0.417,0.4175
0.3,0.7,1.0,2.2500450006750097e-10,0.3695,0.3645,0.3675,0.369
0.3,0.8,1.0,2.2500450006750097e-10,0.319,0.3075,0.3155,0.311
0.3,0.9,1.0,2.2500450006750097e-10,0.277,0.26,0.265,0.269
0.4,0.5,1.0,2.2500450006750097e-10,0.4635,0.461,0.4665,0.465
0.4,0.6,1.0,2.2500450006750097e-10,0.416,0.4185,0.415,0.419
0.4,0.7,1.0,2.2500450006750097e-10,0.382,0.3685,0.378,0.375
0.4,0.8,1.0,2.2500450006750097e-10,0.3025,0.299,0.306,0.307
0.4,0.9,1.0,2.2500450006750097e-10,0.262,0.2475,0.2615,0.2605
0.5,0.6,1.0,2.2500450006750097e-10,0.4095,0.3995,0.3995,0.4065
0.5,0.7,1.0,2.2500450006750097e-10,0.374,0.361,0.365,0.3675
0.5,0.8,1.0,2.2500450006750097e-10,0.319,0.324,0.324,0.315
0.5,0.9,1.0,2.2500450006750097e-10,0.247,0.2375,0.251,0.248
0.6,0.7,1.0,2.2500450006750097e-10,0.355,0.3555,0.356,0.357
0.6,0.8,1.0,2.2500450006750097e-10,0.333,0.3195,0.3285,0.333
0.6,0.9,1.0,2.2500450006750097e-10,0.2525,0.2465,0.2485,0.252
0.7,0.8,1.0,2.2500450006750097e-10,0.316,0.313,0.318,0.318
0.7,0.9,1.0,2.2500450006750097e-10,0.244,0.2335,0.242,0.237
0.8,0.9,1.0,2.2500450006750097e-10,0.2405,0.226,0.2365,0.235
