m,M,difference_laplace_error_M_minus_MoS,difference_gaussian_error_M_minus_MoS,difference_exponential_error_M_minus_MoS,difference_exponential_mechanism_error_M_minus_MoS,difference_laplace_error_M_minus_MoSChangeEpsDelta,difference_gaussian_error_M_minus_MoSChangeEpsDelta,difference_exponential_error_M_minus_MoSChangeEpsDelta,difference_exponential_mechanism_error_M_minus_MoSChangeEpsDelta,difference_laplace_error_MChangeEpsDelta_minus_MoS,difference_gaussian_error_MChangeEpsDelta_minus_MoS,difference_exponential_error_MChangeEpsDelta_minus_MoS,difference_exponential_mechanism_error_MChangeEpsDelta_minus_MoS
0.2,0.2,-0.33799999999999997,-0.34450000000000003,-0.33699999999999997,-0.3365,-0.35550000000000004,-0.358,-0.35450000000000004,-0.35650000000000004,-0.33799999999999997,-0.3440000000000001,-0.33699999999999997,-0.3365
0.21,0.21,-0.36950000000000005,-0.376,-0.372,-0.368,-0.35350000000000004,-0.35550000000000004,-0.35850000000000004,-0.35950000000000004,-0.36950000000000005,-0.37649999999999995,-0.372,-0.368
0.22,0.22,-0.38349999999999995,-0.37949999999999995,-0.37649999999999995,-0.37849999999999995,-0.37649999999999995,-0.37649999999999995,-0.374,-0.376,-0.38349999999999995,-0.37949999999999995,-0.37649999999999995,-0.37849999999999995
0.23,0.23,-0.36750000000000005,-0.367,-0.36550000000000005,-0.364,-0.364,-0.37,-0.37150000000000005,-0.36550000000000005,-0.36750000000000005,-0.36650000000000005,-0.36550000000000005,-0.364
0.24,0.24,-0.37350000000000005,-0.38149999999999995,-0.378,-0.37549999999999994,-0.37,-0.37150000000000005,-0.37250000000000005,-0.36650000000000005,-0.37350000000000005,-0.38249999999999995,-0.378,-0.37549999999999994
0.25,0.25,-0.396,-0.39249999999999996,-0.39449999999999996,-0.397,-0.379,-0.38249999999999995,-0.377,-0.374,-0.396,-0.39149999999999996,-0.39449999999999996,-0.397
0.26,0.26,-0.37649999999999995,-0.38550000000000006,-0.38149999999999995,-0.383,-0.37350000000000005,-0.382,-0.37450000000000006,-0.374,-0.37649999999999995,-0.386,-0.38149999999999995,-0.383
0.27,0.27,-0.41700000000000004,-0.42100000000000004,-0.4205,-0.41900000000000004,-0.405,-0.40800000000000003,-0.405,-0.4065,-0.41700000000000004,-0.42000000000000004,-0.4205,-0.41900000000000004
0.28,0.28,-0.4215,-0.42100000000000004,-0.4235,-0.41600000000000004,-0.43799999999999994,-0.43700000000000006,-0.4395,-0.44099999999999995,-0.4215,-0.4215,-0.4235,-0.41600000000000004
0.29,0.29,-0.4235,-0.4265,-0.42100000000000004,-0.42200000000000004,-0.42100000000000004,-0.42000000000000004,-0.42300000000000004,-0.4215,-0.4235,-0.4265,-0.42100000000000004,-0.42200000000000004
0.3,0.3,-0.43000000000000005,-0.4345,-0.43300000000000005,-0.43000000000000005,-0.42100000000000004,-0.42400000000000004,-0.41500000000000004,-0.41500000000000004,-0.43000000000000005,-0.4345,-0.43300000000000005,-0.43000000000000005
0.31,0.31,-0.405,-0.4055000000000001,-0.40549999999999997,-0.40800000000000003,-0.4145,-0.41100000000000003,-0.4145,-0.4085,-0.405,-0.406,-0.40549999999999997,-0.40800000000000003
0.32,0.32,-0.4395,-0.44499999999999995,-0.4405,-0.44399999999999995,-0.43700000000000006,-0.44399999999999995,-0.4355,-0.43999999999999995,-0.4395,-0.4445,-0.44000000000000006,-0.4435
0.33,0.33,-0.4365,-0.43999999999999995,-0.43700000000000006,-0.4375,-0.4265,-0.4225,-0.42800000000000005,-0.42800000000000005,-0.4365,-0.4385,-0.43700000000000006,-0.4375
0.34,0.34,-0.4395,-0.44999999999999996,-0.44399999999999995,-0.44799999999999995,-0.44299999999999995,-0.44699999999999995,-0.43899999999999995,-0.4465,-0.4395,-0.44799999999999995,-0.44399999999999995,-0.44799999999999995
0.35,0.35,-0.45099999999999996,-0.4595,-0.45399999999999996,-0.4535,-0.45199999999999996,-0.45600000000000007,-0.4535,-0.4515,-0.45099999999999996,-0.45699999999999996,-0.45399999999999996,-0.4535
0.36,0.36,-0.44599999999999995,-0.46299999999999997,-0.4475,-0.45199999999999996,-0.46799999999999997,-0.4665,-0.4625,-0.46599999999999997,-0.44599999999999995,-0.4615,-0.4475,-0.45199999999999996
0.37,0.37,-0.4645,-0.46799999999999997,-0.46599999999999997,-0.47450000000000003,-0.4675,-0.4685,-0.46599999999999997,-0.4625,-0.4645,-0.4665,-0.46599999999999997,-0.47450000000000003
0.38,0.38,-0.45699999999999996,-0.46099999999999997,-0.4555,-0.4595,-0.4655,-0.4625,-0.46799999999999997,-0.4675,-0.45699999999999996,-0.4585,-0.4555,-0.4590000000000001
0.39,0.39,-0.48750000000000004,-0.49050000000000005,-0.486,-0.48650000000000004,-0.47,-0.46699999999999997,-0.469,-0.47,-0.48750000000000004,-0.4900000000000001,-0.486,-0.48650000000000004
0.4,0.4,-0.472,-0.472,-0.47050000000000003,-0.47650000000000003,-0.48,-0.487,-0.48350000000000004,-0.48350000000000004,-0.472,-0.46950000000000003,-0.47050000000000003,-0.47650000000000003
0.41,0.41,-0.46699999999999997,-0.46799999999999997,-0.47,-0.4675,-0.476,-0.48050000000000004,-0.47250000000000003,-0.47550000000000003,-0.46699999999999997,-0.4665,-0.47,-0.4675
0.42,0.42,-0.495,-0.49650000000000005,-0.495,-0.49650000000000005,-0.46799999999999997,-0.4680000000000001,-0.4655,-0.46699999999999997,-0.495,-0.49650000000000005,-0.495,-0.49650000000000005
0.43,0.43,-0.49450000000000005,-0.486,-0.498,-0.49850000000000005,-0.5005,-0.5015000000000001,-0.498,-0.501,-0.49450000000000005,-0.48350000000000004,-0.498,-0.49850000000000005
0.44,0.44,-0.486,-0.491,-0.486,-0.48750000000000004,-0.48250000000000004,-0.478,-0.484,-0.47750000000000004,-0.486,-0.489,-0.486,-0.48750000000000004
0.45,0.45,-0.515,-0.5155000000000001,-0.512,-0.516,-0.515,-0.511,-0.51,-0.509,-0.515,-0.5145,-0.512,-0.516
0.46,0.46,-0.5285,-0.5315,-0.5305,-0.5255000000000001,-0.5215000000000001,-0.5255000000000001,-0.524,-0.5255000000000001,-0.5285,-0.529,-0.5305,-0.5255000000000001
0.47,0.47,-0.51,-0.5095000000000001,-0.5075000000000001,-0.5085,-0.5265,-0.5230000000000001,-0.5305,-0.525,-0.51,-0.5075000000000001,-0.5075000000000001,-0.5085
0.48,0.48,-0.5385,-0.5305,-0.54,-0.538,-0.5205,-0.5235000000000001,-0.516,-0.5235000000000001,-0.5385,-0.5270000000000001,-0.54,-0.5375000000000001
0.49,0.49,-0.518,-0.519,-0.5165,-0.5205,-0.534,-0.53,-0.5329999999999999,-0.5375,-0.518,-0.516,-0.5165,-0.5205
0.5,0.5,-0.528,-0.5305,-0.531,-0.5389999999999999,-0.5235000000000001,-0.5265,-0.526,-0.524,-0.528,-0.526,-0.531,-0.5389999999999999
0.51,0.51,-0.5349999999999999,-0.5365,-0.5405,-0.5365,-0.529,-0.5325,-0.526,-0.5315,-0.5349999999999999,-0.5325,-0.5405,-0.5365
0.52,0.52,-0.5455,-0.5509999999999999,-0.5409999999999999,-0.5395,-0.554,-0.5535,-0.5555,-0.5535,-0.5455,-0.5449999999999999,-0.5409999999999999,-0.539
0.53,0.53,-0.534,-0.531,-0.54,-0.5415,-0.556,-0.5545,-0.5555,-0.5535,-0.534,-0.5285000000000001,-0.54,-0.5415
0.54,0.54,-0.5349999999999999,-0.5315,-0.5315,-0.5375,-0.5509999999999999,-0.5545,-0.554,-0.552,-0.5349999999999999,-0.525,-0.531,-0.5375
0.55,0.55,-0.5545,-0.5455,-0.5515,-0.556,-0.5595,-0.5615,-0.5625,-0.558,-0.5545,-0.54,-0.551,-0.5549999999999999
0.56,0.56,-0.5700000000000001,-0.5735,-0.5720000000000001,-0.5720000000000001,-0.556,-0.5615,-0.5589999999999999,-0.5535,-0.5700000000000001,-0.5675,-0.5715000000000001,-0.5720000000000001
0.57,0.57,-0.569,-0.5635000000000001,-0.569,-0.569,-0.5545,-0.5605,-0.5555,-0.5545,-0.569,-0.5585,-0.569,-0.5680000000000001
0.58,0.58,-0.5685,-0.565,-0.5655,-0.565,-0.587,-0.5974999999999999,-0.5865,-0.5845,-0.5685,-0.5595000000000001,-0.5655,-0.5640000000000001
0.59,0.59,-0.593,-0.585,-0.5920000000000001,-0.589,-0.5705,-0.5720000000000001,-0.5700000000000001,-0.5740000000000001,-0.593,-0.5755000000000001,-0.5915000000000001,-0.5885
0.6,0.6,-0.5925,-0.5885,-0.593,-0.5880000000000001,-0.591,-0.5900000000000001,-0.5885,-0.5920000000000001,-0.5925,-0.5810000000000001,-0.593,-0.5880000000000001
0.61,0.61,-0.597,-0.597,-0.599,-0.5994999999999999,-0.5900000000000001,-0.5780000000000001,-0.593,-0.5880000000000001,-0.597,-0.5905,-0.599,-0.5980000000000001
0.62,0.62,-0.5954999999999999,-0.5885,-0.589,-0.5945,-0.598,-0.595,-0.6014999999999999,-0.599,-0.5954999999999999,-0.5795000000000001,-0.5885,-0.5945
0.63,0.63,-0.581,-0.5805,-0.5775,-0.5805,-0.5880000000000001,-0.5880000000000001,-0.5875,-0.5875,-0.581,-0.5735000000000001,-0.5770000000000001,-0.5790000000000001
0.64,0.64,-0.598,-0.596,-0.5994999999999999,-0.602,-0.5855,-0.5875,-0.5845,-0.5835,-0.598,-0.5865,-0.5994999999999999,-0.6015
0.65,0.65,-0.595,-0.6034999999999999,-0.5945,-0.5985,-0.611,-0.616,-0.6134999999999999,-0.611,-0.595,-0.5965,-0.5940000000000001,-0.597
0.66,0.66,-0.625,-0.6215,-0.62,-0.6185,-0.608,-0.605,-0.6094999999999999,-0.606,-0.625,-0.6115,-0.62,-0.6180000000000001
0.67,0.67,-0.628,-0.63,-0.626,-0.627,-0.6305000000000001,-0.625,-0.6325000000000001,-0.6345000000000001,-0.628,-0.6195,-0.6255000000000001,-0.6255000000000001
0.68,0.68,-0.6014999999999999,-0.602,-0.6025,-0.602,-0.6385000000000001,-0.6365000000000001,-0.6375,-0.641,-0.6014999999999999,-0.5855,-0.6005,-0.6015
0.69,0.69,-0.631,-0.629,-0.631,-0.631,-0.6234999999999999,-0.6240000000000001,-0.621,-0.6225,-0.631,-0.615,-0.6305000000000001,-0.6295000000000001
0.7,0.7,-0.616,-0.617,-0.614,-0.618,-0.6214999999999999,-0.623,-0.623,-0.623,-0.616,-0.6035,-0.6135,-0.615
0.71,0.71,-0.6345000000000001,-0.642,-0.6375,-0.6355,-0.637,-0.6385000000000001,-0.6405000000000001,-0.6425000000000001,-0.6345000000000001,-0.626,-0.6365000000000001,-0.6340000000000001
0.72,0.72,-0.6505000000000001,-0.6515,-0.653,-0.655,-0.628,-0.6234999999999999,-0.629,-0.628,-0.6505000000000001,-0.6315,-0.6515000000000001,-0.654
0.73,0.73,-0.6655,-0.6719999999999999,-0.6655,-0.6695,-0.659,-0.6575,-0.6599999999999999,-0.6575,-0.6655,-0.6525000000000001,-0.664,-0.6665
0.74,0.74,-0.651,-0.6535,-0.6525000000000001,-0.656,-0.6365000000000001,-0.6365000000000001,-0.6375,-0.633,-0.651,-0.629,-0.6525000000000001,-0.6525000000000001
0.75,0.75,-0.6625,-0.664,-0.6575,-0.6605,-0.6695,-0.675,-0.6685,-0.6699999999999999,-0.6625,-0.631,-0.656,-0.658
0.76,0.76,-0.6619999999999999,-0.6625,-0.6635,-0.6619999999999999,-0.671,-0.6739999999999999,-0.6745,-0.6719999999999999,-0.6619999999999999,-0.6325,-0.663,-0.659
0.77,0.77,-0.6755,-0.6795,-0.677,-0.6759999999999999,-0.673,-0.677,-0.6699999999999999,-0.6679999999999999,-0.6755,-0.6575,-0.6745000000000001,-0.6719999999999999
0.78,0.78,-0.69,-0.6965,-0.69,-0.6875,-0.6699999999999999,-0.6685,-0.6705,-0.6645,-0.69,-0.6585,-0.6855,-0.6835
0.79,0.79,-0.675,-0.683,-0.6765,-0.6745,-0.692,-0.6885,-0.6950000000000001,-0.6890000000000001,-0.6745000000000001,-0.6425000000000001,-0.6735,-0.67
0.8,0.8,-0.6785,-0.6785,-0.6825,-0.679,-0.6930000000000001,-0.6910000000000001,-0.6905,-0.6930000000000001,-0.678,-0.637,-0.679,-0.6725000000000001
0.81,0.81,-0.7005,-0.6990000000000001,-0.6985,-0.6985,-0.6805,-0.6825,-0.6795,-0.6799999999999999,-0.7005,-0.653,-0.6940000000000001,-0.6910000000000001
0.82,0.82,-0.6895,-0.698,-0.6925,-0.687,-0.6995,-0.7065,-0.7,-0.7035,-0.6890000000000001,-0.641,-0.6875,-0.675
0.83,0.83,-0.724,-0.727,-0.7264999999999999,-0.7255,-0.6970000000000001,-0.7005,-0.7005,-0.6995,-0.724,-0.654,-0.7184999999999999,-0.714
0.84,0.84,-0.7295,-0.7255,-0.7324999999999999,-0.721,-0.7355,-0.7324999999999999,-0.7355,-0.732,-0.7284999999999999,-0.6575,-0.7250000000000001,-0.706
0.85,0.85,-0.7264999999999999,-0.7204999999999999,-0.724,-0.723,-0.7175,-0.7155,-0.719,-0.714,-0.7255,-0.6385000000000001,-0.7165,-0.706
0.86,0.86,-0.729,-0.7264999999999999,-0.727,-0.727,-0.7384999999999999,-0.7364999999999999,-0.7395,-0.7404999999999999,-0.728,-0.6355,-0.716,-0.708
0.87,0.87,-0.749,-0.746,-0.745,-0.7424999999999999,-0.736,-0.7275,-0.737,-0.7315,-0.7465,-0.66,-0.7335,-0.722
0.88,0.88,-0.7665,-0.7605,-0.768,-0.7625,-0.759,-0.7595000000000001,-0.757,-0.7595000000000001,-0.763,-0.6465000000000001,-0.7505000000000001,-0.7335
0.89,0.89,-0.744,-0.7455,-0.751,-0.7424999999999999,-0.7535000000000001,-0.759,-0.756,-0.7555000000000001,-0.741,-0.6160000000000001,-0.728,-0.6924999999999999
0.9,0.9,-0.7635000000000001,-0.7645,-0.7685,-0.7675,-0.753,-0.7495,-0.754,-0.7515000000000001,-0.7575000000000001,-0.6265000000000001,-0.739,-0.7204999999999999
0.91,0.91,-0.786,-0.7885,-0.7865,-0.7915,-0.767,-0.77,-0.761,-0.772,-0.777,-0.6184999999999999,-0.753,-0.7394999999999999
0.92,0.92,-0.782,-0.773,-0.7805,-0.7835,-0.79,-0.786,-0.7895,-0.7875,-0.7715000000000001,-0.597,-0.7354999999999999,-0.7005
0.93,0.93,-0.795,-0.8035,-0.791,-0.793,-0.7905,-0.793,-0.792,-0.7865,-0.7755000000000001,-0.6005,-0.736,-0.6945
0.94,0.94,-0.8095,-0.8049999999999999,-0.8115,-0.808,-0.8075,-0.817,-0.8075,-0.811,-0.7755,-0.5734999999999999,-0.737,-0.679
0.95,0.95,-0.8280000000000001,-0.832,-0.8295,-0.8255,-0.8069999999999999,-0.8200000000000001,-0.8095,-0.8105,-0.7765,-0.5725,-0.7395,-0.6755
0.96,0.96,-0.831,-0.8365,-0.833,-0.83,-0.8345,-0.8255,-0.8305,-0.8315,-0.7635,-0.5145000000000001,-0.701,-0.61
0.97,0.97,-0.846,-0.851,-0.849,-0.856,-0.863,-0.8605,-0.8625,-0.8654999999999999,-0.715,-0.5135,-0.6615,-0.605
0.98,0.98,-0.876,-0.885,-0.872,-0.876,-0.88,-0.8785000000000001,-0.8815,-0.882,-0.67,-0.4485,-0.5545,-0.477
0.99,0.99,-0.9055,-0.911,-0.9095,-0.907,-0.91,-0.906,-0.91,-0.912,-0.5479999999999999,-0.34450000000000003,-0.40800000000000003,-0.31399999999999995
0.1,0.2,-0.347,-0.35,-0.347,-0.34550000000000003,-0.35550000000000004,-0.365,-0.355,-0.35250000000000004,-0.347,-0.35,-0.347,-0.34550000000000003
0.1,0.3,-0.43000000000000005,-0.42400000000000004,-0.42200000000000004,-0.42200000000000004,,,,,-0.43000000000000005,-0.42400000000000004,-0.42200000000000004,-0.42200000000000004
0.1,0.4,-0.477,-0.474,-0.473,-0.479,,,,,-0.477,-0.474,-0.473,-0.479
0.1,0.5,-0.5275000000000001,-0.529,-0.5285,-0.5329999999999999,,,,,-0.5275000000000001,-0.529,-0.5285,-0.5329999999999999
0.1,0.6,-0.571,-0.5715000000000001,-0.5705,-0.575,,,,,-0.571,-0.5720000000000001,-0.5705,-0.575
0.1,0.7,-0.617,-0.6245,-0.6245,-0.6225,,,,,-0.617,-0.6245,-0.6245,-0.6225
0.1,0.8,-0.655,-0.651,-0.6535,-0.6555,,,,,-0.655,-0.651,-0.6535,-0.6555
0.1,0.9,-0.706,-0.7115,-0.7070000000000001,-0.7130000000000001,,,,,-0.706,-0.7115,-0.7070000000000001,-0.7130000000000001
0.2,0.3,-0.4125,-0.41700000000000004,-0.4175,-0.41500000000000004,-0.4105,-0.42100000000000004,-0.4105,-0.41000000000000003,-0.4125,-0.41700000000000004,-0.4175,-0.41500000000000004
0.2,0.4,-0.5,-0.5025,-0.498,-0.49750000000000005,-0.49150000000000005,-0.496,-0.492,-0.49150000000000005,-0.5,-0.5025,-0.498,-0.49750000000000005
0.2,0.5,-0.5225,-0.529,-0.525,-0.532,-0.526,-0.5265,-0.522,-0.5255000000000001,-0.5225,-0.529,-0.525,-0.532
0.2,0.6,-0.5695,-0.5800000000000001,-0.5715,-0.571,,,,,-0.5695,-0.5805,-0.5715,-0.571
0.2,0.7,-0.605,-0.6014999999999999,-0.606,-0.6074999999999999,,,,,-0.605,-0.6014999999999999,-0.606,-0.6074999999999999
0.2,0.8,-0.6599999999999999,-0.6675,-0.6615,-0.6605,,,,,-0.6599999999999999,-0.6675,-0.6615,-0.6605
0.2,0.9,-0.7224999999999999,-0.7255,-0.7215,-0.7235,,,,,-0.7224999999999999,-0.7255,-0.7215,-0.7235
0.3,0.4,-0.45699999999999996,-0.46099999999999997,-0.45899999999999996,-0.4585,-0.47950000000000004,-0.488,-0.47850000000000004,-0.479,-0.45699999999999996,-0.46099999999999997,-0.45899999999999996,-0.4585
0.3,0.5,-0.5205,-0.5225,-0.519,-0.5215000000000001,-0.5195000000000001,-0.529,-0.5215000000000001,-0.5185,-0.5205,-0.5225,-0.519,-0.5215000000000001
0.3,0.6,-0.5715,-0.5735,-0.5765,-0.5780000000000001,-0.583,-0.5825,-0.5820000000000001,-0.5760000000000001,-0.5715,-0.5735,-0.5765,-0.5780000000000001
0.3,0.7,-0.627,-0.6280000000000001,-0.6265000000000001,-0.6275,-0.62,-0.615,-0.6205,-0.6225,-0.627,-0.6285000000000001,-0.6265000000000001,-0.6275
0.3,0.8,-0.6735,-0.673,-0.6725,-0.6779999999999999,-0.6859999999999999,-0.7035,-0.683,-0.685,-0.6735,-0.673,-0.6725,-0.6779999999999999
0.3,0.9,-0.743,-0.7405,-0.745,-0.746,,,,,-0.743,-0.741,-0.745,-0.746
0.4,0.5,-0.538,-0.5455,-0.538,-0.5385,-0.5349999999999999,-0.5385,-0.5369999999999999,-0.538,-0.538,-0.545,-0.538,-0.5385
0.4,0.6,-0.583,-0.581,-0.5785,-0.5795,-0.5695,-0.562,-0.5680000000000001,-0.5675,-0.583,-0.5820000000000001,-0.5785,-0.5795
0.4,0.7,-0.6365000000000001,-0.6355,-0.64,-0.6435,-0.6385000000000001,-0.6485000000000001,-0.6445000000000001,-0.6435,-0.6365000000000001,-0.6355,-0.64,-0.6435
0.4,0.8,-0.6685,-0.6779999999999999,-0.6679999999999999,-0.6645,-0.6865,-0.692,-0.6890000000000001,-0.6805,-0.6685,-0.6779999999999999,-0.6679999999999999,-0.6645
0.4,0.9,-0.7255,-0.727,-0.725,-0.725,,,,,-0.7255,-0.727,-0.725,-0.725
0.5,0.6,-0.5835,-0.5895,-0.581,-0.581,-0.5760000000000001,-0.5795,-0.5805,-0.5735,-0.5835,-0.5865,-0.581,-0.581
0.5,0.7,-0.63,-0.633,-0.631,-0.63,-0.6245,-0.6185,-0.624,-0.6185,-0.63,-0.6320000000000001,-0.631,-0.63
0.5,0.8,-0.69,-0.6935,-0.692,-0.6885000000000001,-0.683,-0.6890000000000001,-0.6799999999999999,-0.678,-0.69,-0.6935,-0.692,-0.6890000000000001
0.5,0.9,-0.7565,-0.762,-0.759,-0.76,,,,,-0.7565,-0.762,-0.759,-0.76
0.6,0.7,-0.6225,-0.625,-0.62,-0.6185,-0.6214999999999999,-0.6205,-0.62,-0.6145,-0.6225,-0.6195,-0.6185,-0.6185
0.6,0.8,-0.677,-0.6799999999999999,-0.6795,-0.6845,-0.6955,-0.7035,-0.6945,-0.6970000000000001,-0.677,-0.679,-0.6795,-0.684
0.6,0.9,-0.7525,-0.7655000000000001,-0.757,-0.756,-0.75,-0.759,-0.7475,-0.753,-0.7525,-0.7655000000000001,-0.757,-0.756
0.7,0.8,-0.692,-0.6895,-0.69,-0.6935,-0.6835,-0.6865,-0.6875,-0.6895,-0.692,-0.681,-0.69,-0.6930000000000001
0.7,0.9,-0.7535000000000001,-0.7525,-0.754,-0.75,-0.764,-0.7635000000000001,-0.762,-0.7645,-0.7535000000000001,-0.7525,-0.754,-0.75
0.8,0.9,-0.7635000000000001,-0.758,-0.758,-0.753,-0.7585,-0.7630000000000001,-0.757,-0.7595000000000001,-0.7635000000000001,-0.7505,-0.7565000000000001,-0.753
0.01,0.02,-0.061000000000000054,-0.07999999999999996,-0.06299999999999994,-0.0685,-0.07450000000000001,-0.11650000000000005,-0.07699999999999996,-0.08450000000000002,-0.061000000000000054,-0.07999999999999996,-0.06299999999999994,-0.0685
0.01,0.03,-0.11150000000000004,-0.12549999999999994,-0.11399999999999999,-0.11550000000000005,,,,,-0.11150000000000004,-0.12549999999999994,-0.11399999999999999,-0.11550000000000005
0.01,0.04,-0.14849999999999997,-0.14749999999999996,-0.14949999999999997,-0.14400000000000002,,,,,-0.14849999999999997,-0.14749999999999996,-0.14949999999999997,-0.14400000000000002
0.01,0.05,-0.17700000000000005,-0.1865,-0.1775,-0.17500000000000004,,,,,-0.17700000000000005,-0.1865,-0.1775,-0.17500000000000004
0.01,0.06,-0.18400000000000005,-0.1985,-0.18999999999999995,-0.18999999999999995,,,,,-0.18400000000000005,-0.1985,-0.18999999999999995,-0.18999999999999995
0.01,0.07,-0.20850000000000002,-0.21250000000000002,-0.20850000000000002,-0.20750000000000002,,,,,-0.20850000000000002,-0.21250000000000002,-0.20850000000000002,-0.20750000000000002
0.01,0.08,-0.21699999999999997,-0.22199999999999998,-0.22150000000000003,-0.22150000000000003,,,,,-0.21699999999999997,-0.22199999999999998,-0.22150000000000003,-0.22150000000000003
0.01,0.09,-0.25249999999999995,-0.25249999999999995,-0.253,-0.252,,,,,-0.25249999999999995,-0.25249999999999995,-0.253,-0.252
0.02,0.03,-0.10450000000000004,-0.11850000000000005,-0.10299999999999998,-0.10499999999999998,-0.10050000000000003,-0.124,-0.10099999999999998,-0.10550000000000004,-0.10450000000000004,-0.11850000000000005,-0.10299999999999998,-0.10499999999999998
