m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.44,0.44,0.25,2.2500450006750097e-10,0.9355,0.725,0.885,0.8025
0.45,0.45,0.25,2.2500450006750097e-10,0.9455,0.7075,0.897,0.808
0.46,0.46,0.25,2.2500450006750097e-10,0.9445,0.701,0.875,0.7995
0.47,0.47,0.25,2.2500450006750097e-10,0.941,0.7115,0.882,0.81
0.48,0.48,0.25,2.2500450006750097e-10,0.9415,0.7345,0.881,0.8065
0.49,0.49,0.25,2.2500450006750097e-10,0.953,0.721,0.878,0.8045
0.5,0.5,0.25,2.2500450006750097e-10,0.931,0.7065,0.8865,0.812
0.51,0.51,0.25,2.2500450006750097e-10,0.9425,0.7075,0.88,0.799
0.52,0.52,0.25,2.2500450006750097e-10,0.93,0.716,0.883,0.8155
0.53,0.53,0.25,2.2500450006750097e-10,0.934,0.7275,0.875,0.817
0.54,0.54,0.25,2.2500450006750097e-10,0.938,0.7025,0.882,0.808
0.55,0.55,0.25,2.2500450006750097e-10,0.9335,0.7265,0.881,0.8165
0.56,0.56,0.25,2.2500450006750097e-10,0.9405,0.7065,0.8805,0.799
0.57,0.57,0.25,2.2500450006750097e-10,0.927,0.718,0.894,0.811
0.58,0.58,0.25,2.2500450006750097e-10,0.943,0.7075,0.8755,0.82
0.59,0.59,0.25,2.2500450006750097e-10,0.943,0.7245,0.885,0.7995
0.6,0.6,0.25,2.2500450006750097e-10,0.9325,0.7175,0.8935,0.8255
0.61,0.61,0.25,2.2500450006750097e-10,0.9395,0.7295,0.8835,0.8125
0.62,0.62,0.25,2.2500450006750097e-10,0.936,0.705,0.884,0.8275
0.63,0.63,0.25,2.2500450006750097e-10,0.9345,0.7175,0.897,0.8015
0.64,0.64,0.25,2.2500450006750097e-10,0.938,0.7095,0.891,0.8055
0.65,0.65,0.25,2.2500450006750097e-10,0.939,0.7085,0.8845,0.813
0.66,0.66,0.25,2.2500450006750097e-10,0.929,0.712,0.8835,0.8095
0.67,0.67,0.25,2.2500450006750097e-10,0.9415,0.708,0.9015,0.8105
0.68,0.68,0.25,2.2500450006750097e-10,0.9325,0.7165,0.893,0.827
0.69,0.69,0.25,2.2500450006750097e-10,0.939,0.7245,0.884,0.8195
0.7,0.7,0.25,2.2500450006750097e-10,0.944,0.705,0.8895,0.81
0.71,0.71,0.25,2.2500450006750097e-10,0.9335,0.715,0.8815,0.81
0.72,0.72,0.25,2.2500450006750097e-10,0.9415,0.711,0.873,0.8135
0.73,0.73,0.25,2.2500450006750097e-10,0.9335,0.7115,0.8855,0.802
0.74,0.74,0.25,2.2500450006750097e-10,0.9375,0.7215,0.8765,0.8055
0.75,0.75,0.25,2.2500450006750097e-10,0.934,0.7325,0.8745,0.805
0.76,0.76,0.25,2.2500450006750097e-10,0.938,0.731,0.8835,0.8105
0.77,0.77,0.25,2.2500450006750097e-10,0.9265,0.7425,0.8925,0.8085
0.78,0.78,0.25,2.2500450006750097e-10,0.942,0.706,0.8895,0.8125
0.79,0.79,0.25,2.2500450006750097e-10,0.9435,0.7155,0.874,0.818
0.8,0.8,0.25,2.2500450006750097e-10,0.9365,0.7195,0.8965,0.813
0.81,0.81,0.25,2.2500450006750097e-10,0.9315,0.7225,0.888,0.8105
0.82,0.82,0.25,2.2500450006750097e-10,0.9425,0.718,0.8945,0.802
0.83,0.83,0.25,2.2500450006750097e-10,0.9305,0.723,0.877,0.804
0.84,0.84,0.25,2.2500450006750097e-10,0.936,0.7185,0.886,0.8245
0.85,0.85,0.25,2.2500450006750097e-10,0.936,0.736,0.8945,0.8115
0.86,0.86,0.25,2.2500450006750097e-10,0.941,0.7195,0.875,0.8375
0.87,0.87,0.25,2.2500450006750097e-10,0.934,0.705,0.893,0.827
0.88,0.88,0.25,2.2500450006750097e-10,0.939,0.7205,0.8905,0.8215
0.89,0.89,0.25,2.2500450006750097e-10,0.9385,0.717,0.8975,0.8095
0.9,0.9,0.25,2.2500450006750097e-10,0.9395,0.7355,0.8825,0.816
0.91,0.91,0.25,2.2500450006750097e-10,0.9475,0.7215,0.886,0.8075
0.92,0.92,0.25,2.2500450006750097e-10,0.943,0.719,0.889,0.81
0.93,0.93,0.25,2.2500450006750097e-10,0.947,0.7225,0.892,0.805
0.94,0.94,0.25,2.2500450006750097e-10,0.933,0.726,0.8865,0.8245
0.95,0.95,0.25,2.2500450006750097e-10,0.9405,0.705,0.885,0.8295
0.96,0.96,0.25,2.2500450006750097e-10,0.9435,0.7155,0.886,0.7955
0.97,0.97,0.25,2.2500450006750097e-10,0.9325,0.7185,0.879,0.816
0.98,0.98,0.25,2.2500450006750097e-10,0.94,0.728,0.889,0.8065
0.99,0.99,0.25,2.2500450006750097e-10,0.935,0.719,0.883,0.801
0.1,0.2,0.25,2.2500450006750097e-10,0.9325,0.7105,0.886,0.8135
0.1,0.3,0.25,2.2500450006750097e-10,0.9445,0.7135,0.8905,0.826
0.1,0.4,0.25,2.2500450006750097e-10,0.9365,0.702,0.888,0.8185
0.1,0.5,0.25,2.2500450006750097e-10,0.938,0.71,0.894,0.818
0.1,0.6,0.25,2.2500450006750097e-10,0.924,0.707,0.8935,0.8255
0.1,0.7,0.25,2.2500450006750097e-10,0.9415,0.7255,0.8755,0.812
0.1,0.8,0.25,2.2500450006750097e-10,0.9435,0.721,0.8875,0.829
0.1,0.9,0.25,2.2500450006750097e-10,0.942,0.7325,0.874,0.807
0.2,0.3,0.25,2.2500450006750097e-10,0.9425,0.7155,0.878,0.8165
0.2,0.4,0.25,2.2500450006750097e-10,0.9345,0.7065,0.8795,0.8095
0.2,0.5,0.25,2.2500450006750097e-10,0.9275,0.72,0.893,0.82
0.2,0.6,0.25,2.2500450006750097e-10,0.933,0.7025,0.896,0.8095
0.2,0.7,0.25,2.2500450006750097e-10,0.9405,0.714,0.879,0.825
0.2,0.8,0.25,2.2500450006750097e-10,0.945,0.7085,0.875,0.805
0.2,0.9,0.25,2.2500450006750097e-10,0.936,0.72,0.882,0.8135
0.3,0.4,0.25,2.2500450006750097e-10,0.938,0.72,0.883,0.815
0.3,0.5,0.25,2.2500450006750097e-10,0.942,0.721,0.8835,0.802
0.3,0.6,0.25,2.2500450006750097e-10,0.9285,0.7215,0.8965,0.818
0.3,0.7,0.25,2.2500450006750097e-10,0.931,0.715,0.879,0.82
0.3,0.8,0.25,2.2500450006750097e-10,0.94,0.711,0.889,0.816
0.3,0.9,0.25,2.2500450006750097e-10,0.9345,0.7085,0.8765,0.8015
0.4,0.5,0.25,2.2500450006750097e-10,0.935,0.7275,0.8685,0.8185
0.4,0.6,0.25,2.2500450006750097e-10,0.942,0.716,0.8915,0.8025
0.4,0.7,0.25,2.2500450006750097e-10,0.9355,0.7305,0.9025,0.799
0.4,0.8,0.25,2.2500450006750097e-10,0.9385,0.7105,0.8805,0.814
0.4,0.9,0.25,2.2500450006750097e-10,0.9385,0.695,0.8755,0.797
0.5,0.6,0.25,2.2500450006750097e-10,0.9325,0.7255,0.886,0.8035
0.5,0.7,0.25,2.2500450006750097e-10,0.9445,0.7195,0.892,0.8205
0.5,0.8,0.25,2.2500450006750097e-10,0.932,0.709,0.883,0.818
0.5,0.9,0.25,2.2500450006750097e-10,0.939,0.737,0.8895,0.8095
0.6,0.7,0.25,2.2500450006750097e-10,0.936,0.7065,0.885,0.8125
0.6,0.8,0.25,2.2500450006750097e-10,0.9345,0.72,0.8885,0.8105
0.6,0.9,0.25,2.2500450006750097e-10,0.9405,0.7365,0.8835,0.826
0.7,0.8,0.25,2.2500450006750097e-10,0.937,0.7155,0.907,0.813
0.7,0.9,0.25,2.2500450006750097e-10,0.9335,0.7195,0.898,0.8125
0.8,0.9,0.25,2.2500450006750097e-10,0.937,0.709,0.8835,0.817
0.01,0.02,0.25,2.2500450006750097e-10,0.9385,0.7155,0.883,0.821
0.01,0.03,0.25,2.2500450006750097e-10,0.944,0.7185,0.8855,0.808
0.01,0.04,0.25,2.2500450006750097e-10,0.946,0.7205,0.8875,0.813
0.01,0.05,0.25,2.2500450006750097e-10,0.9385,0.7285,0.883,0.8135
0.01,0.06,0.25,2.2500450006750097e-10,0.94,0.71,0.873,0.8155
0.01,0.07,0.25,2.2500450006750097e-10,0.9305,0.7255,0.887,0.8085
0.01,0.08,0.25,2.2500450006750097e-10,0.936,0.742,0.88,0.8065
0.01,0.09,0.25,2.2500450006750097e-10,0.9305,0.727,0.878,0.815
0.02,0.03,0.25,2.2500450006750097e-10,0.9425,0.73,0.895,0.8155
0.02,0.04,0.25,2.2500450006750097e-10,0.941,0.713,0.8775,0.8025
0.02,0.05,0.25,2.2500450006750097e-10,0.942,0.7135,0.8905,0.8115
0.02,0.06,0.25,2.2500450006750097e-10,0.9305,0.734,0.879,0.819
0.02,0.07,0.25,2.2500450006750097e-10,0.94,0.7185,0.8755,0.8135
0.02,0.08,0.25,2.2500450006750097e-10,0.9355,0.7185,0.885,0.811
0.02,0.09,0.25,2.2500450006750097e-10,0.9325,0.712,0.8865,0.823
0.03,0.04,0.25,2.2500450006750097e-10,0.9365,0.7285,0.8805,0.813
0.03,0.05,0.25,2.2500450006750097e-10,0.9415,0.71,0.881,0.8115
0.03,0.06,0.25,2.2500450006750097e-10,0.941,0.695,0.884,0.8135
0.03,0.07,0.25,2.2500450006750097e-10,0.942,0.717,0.8765,0.812
0.03,0.08,0.25,2.2500450006750097e-10,0.9455,0.708,0.888,0.809
0.03,0.09,0.25,2.2500450006750097e-10,0.932,0.706,0.8915,0.7985
0.04,0.05,0.25,2.2500450006750097e-10,0.941,0.729,0.885,0.8095
0.04,0.06,0.25,2.2500450006750097e-10,0.938,0.699,0.882,0.8265
0.04,0.07,0.25,2.2500450006750097e-10,0.9365,0.7115,0.8615,0.8205
0.04,0.08,0.25,2.2500450006750097e-10,0.943,0.717,0.886,0.802
0.04,0.09,0.25,2.2500450006750097e-10,0.941,0.719,0.887,0.822
0.05,0.06,0.25,2.2500450006750097e-10,0.9455,0.723,0.889,0.8275
0.05,0.07,0.25,2.2500450006750097e-10,0.935,0.7225,0.8975,0.806
0.05,0.08,0.25,2.2500450006750097e-10,0.9385,0.7135,0.895,0.8285
0.05,0.09,0.25,2.2500450006750097e-10,0.9295,0.72,0.8915,0.8155
0.06,0.07,0.25,2.2500450006750097e-10,0.9315,0.7255,0.8835,0.814
0.06,0.08,0.25,2.2500450006750097e-10,0.94,0.715,0.8915,0.818
0.06,0.09,0.25,2.2500450006750097e-10,0.9315,0.721,0.8805,0.81
0.07,0.08,0.25,2.2500450006750097e-10,0.9425,0.714,0.881,0.809
0.07,0.09,0.25,2.2500450006750097e-10,0.9445,0.729,0.8915,0.8195
0.08,0.09,0.25,2.2500450006750097e-10,0.9355,0.7075,0.887,0.817
