m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.2,0.2,0.3038249011856972,2.8125562508437606e-10,0.6485,0.592,0.6285,0.604
0.21,0.21,0.30713599477254494,2.8481582287025427e-10,0.6105,0.5755,0.598,0.604
0.22,0.22,0.31052063779706046,2.884673077788472e-10,0.6265,0.594,0.6185,0.605
0.23,0.23,0.3139813284673266,2.9221363645129984e-10,0.606,0.55,0.6025,0.5825
0.24,0.24,0.3175206803522031,2.9605855272039604e-10,0.612,0.582,0.5995,0.591
0.25,0.25,0.3211414291718321,3.000060000900011e-10,0.611,0.5565,0.599,0.5995
0.26,0.26,0.3248464400773247,3.040601352263525e-10,0.579,0.5545,0.5735,0.573
0.27,0.27,0.3286387154615538,3.0822534255822035e-10,0.5865,0.5535,0.586,0.571
0.28,0.28,0.33252140334718094,3.125062500937512e-10,0.577,0.543,0.571,0.579
0.29,0.29,0.33649780640269505,3.16907746573945e-10,0.5635,0.5395,0.554,0.547
0.3,0.3,0.34057139164247785,3.214350000964299e-10,0.5845,0.544,0.578,0.5715
0.31,0.31,0.34474580087270934,3.2609347835869696e-10,0.5665,0.535,0.5535,0.5485
0.32,0.32,0.3490248619514729,3.3088897068750144e-10,0.551,0.5245,0.548,0.536
0.33,0.33,0.3534126009387138,3.35827612041046e-10,0.556,0.5405,0.5515,0.537
0.34,0.34,0.357913255219926,3.409159091931833e-10,0.5625,0.535,0.5605,0.5515
0.35,0.35,0.36253128769667486,3.461607693346167e-10,0.5275,0.4915,0.524,0.513
0.36,0.36,0.3672714021474646,3.5156953135547025e-10,0.516,0.49,0.513,0.5055
0.37,0.37,0.3721385598742083,3.571500001071442e-10,0.5365,0.502,0.527,0.5295
0.38,0.38,0.37713799776282103,3.6291048397984015e-10,0.5195,0.4875,0.511,0.504
0.39,0.39,0.3822752479015109,3.6885983617623097e-10,0.524,0.486,0.5175,0.5055
0.4,0.4,0.38755615891737877,3.7500750011250143e-10,0.502,0.489,0.497,0.499
0.41,0.41,0.3929869192113526,3.8136355943644206e-10,0.51,0.475,0.497,0.4885
