m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.39,0.39,0.5,2.2500450006750097e-10,0.538,0.516,0.544,0.546
0.4,0.4,0.5,2.2500450006750097e-10,0.5185,0.4755,0.5235,0.516
0.41,0.41,0.5,2.2500450006750097e-10,0.5295,0.5095,0.5255,0.529
0.42,0.42,0.5,2.2500450006750097e-10,0.512,0.484,0.509,0.505
0.43,0.43,0.5,2.2500450006750097e-10,0.5035,0.4885,0.4975,0.495
0.44,0.44,0.5,2.2500450006750097e-10,0.492,0.472,0.492,0.497
0.45,0.45,0.5,2.2500450006750097e-10,0.473,0.4525,0.469,0.469
0.46,0.46,0.5,2.2500450006750097e-10,0.494,0.4775,0.487,0.485
0.47,0.47,0.5,2.2500450006750097e-10,0.4745,0.4575,0.4675,0.4655
0.48,0.48,0.5,2.2500450006750097e-10,0.478,0.462,0.4705,0.4625
0.49,0.49,0.5,2.2500450006750097e-10,0.482,0.4595,0.488,0.4665
0.5,0.5,0.5,2.2500450006750097e-10,0.448,0.444,0.4445,0.4455
0.51,0.51,0.5,2.2500450006750097e-10,0.4725,0.448,0.473,0.473
0.52,0.52,0.5,2.2500450006750097e-10,0.4455,0.426,0.447,0.4545
0.53,0.53,0.5,2.2500450006750097e-10,0.444,0.4375,0.4465,0.448
0.54,0.54,0.5,2.2500450006750097e-10,0.4415,0.42,0.438,0.447
0.55,0.55,0.5,2.2500450006750097e-10,0.433,0.416,0.4275,0.4285
0.56,0.56,0.5,2.2500450006750097e-10,0.4335,0.4205,0.435,0.4155
0.57,0.57,0.5,2.2500450006750097e-10,0.43,0.4155,0.424,0.4215
0.58,0.58,0.5,2.2500450006750097e-10,0.444,0.4165,0.431,0.4425
0.59,0.59,0.5,2.2500450006750097e-10,0.425,0.408,0.418,0.417
0.6,0.6,0.5,2.2500450006750097e-10,0.405,0.3945,0.3985,0.402
0.61,0.61,0.5,2.2500450006750097e-10,0.4305,0.411,0.421,0.418
0.62,0.62,0.5,2.2500450006750097e-10,0.4115,0.3965,0.413,0.408
0.63,0.63,0.5,2.2500450006750097e-10,0.4145,0.383,0.41,0.4075
0.64,0.64,0.5,2.2500450006750097e-10,0.3985,0.3855,0.3925,0.393
0.65,0.65,0.5,2.2500450006750097e-10,0.395,0.3775,0.3905,0.3845
0.66,0.66,0.5,2.2500450006750097e-10,0.4025,0.376,0.395,0.3915
0.67,0.67,0.5,2.2500450006750097e-10,0.3955,0.368,0.394,0.377
0.68,0.68,0.5,2.2500450006750097e-10,0.3895,0.366,0.3815,0.374
0.69,0.69,0.5,2.2500450006750097e-10,0.392,0.363,0.3855,0.3785
0.7,0.7,0.5,2.2500450006750097e-10,0.3635,0.363,0.366,0.3705
0.71,0.71,0.5,2.2500450006750097e-10,0.3355,0.331,0.3405,0.343
0.72,0.72,0.5,2.2500450006750097e-10,0.341,0.327,0.346,0.337
0.73,0.73,0.5,2.2500450006750097e-10,0.338,0.3105,0.3395,0.337
0.74,0.74,0.5,2.2500450006750097e-10,0.3605,0.33,0.3435,0.335
0.75,0.75,0.5,2.2500450006750097e-10,0.333,0.3245,0.338,0.339
0.76,0.76,0.5,2.2500450006750097e-10,0.3305,0.314,0.342,0.3285
0.77,0.77,0.5,2.2500450006750097e-10,0.332,0.3045,0.3295,0.3255
0.78,0.78,0.5,2.2500450006750097e-10,0.3135,0.3015,0.307,0.3005
0.79,0.79,0.5,2.2500450006750097e-10,0.308,0.289,0.3135,0.299
0.8,0.8,0.5,2.2500450006750097e-10,0.3135,0.3005,0.304,0.309
0.81,0.81,0.5,2.2500450006750097e-10,0.3125,0.2825,0.305,0.306
0.82,0.82,0.5,2.2500450006750097e-10,0.299,0.2895,0.2845,0.277
0.83,0.83,0.5,2.2500450006750097e-10,0.316,0.2805,0.302,0.301
0.84,0.84,0.5,2.2500450006750097e-10,0.283,0.2715,0.285,0.2695
0.85,0.85,0.5,2.2500450006750097e-10,0.288,0.262,0.285,0.275
0.86,0.86,0.5,2.2500450006750097e-10,0.2615,0.2325,0.2465,0.258
0.87,0.87,0.5,2.2500450006750097e-10,0.2625,0.2415,0.247,0.2385
0.88,0.88,0.5,2.2500450006750097e-10,0.2325,0.228,0.2375,0.2235
0.89,0.89,0.5,2.2500450006750097e-10,0.24,0.213,0.238,0.221
0.9,0.9,0.5,2.2500450006750097e-10,0.2425,0.2,0.225,0.2175
0.91,0.91,0.5,2.2500450006750097e-10,0.224,0.1975,0.226,0.21
0.92,0.92,0.5,2.2500450006750097e-10,0.2055,0.1825,0.194,0.193
0.93,0.93,0.5,2.2500450006750097e-10,0.2005,0.1755,0.1935,0.1765
0.94,0.94,0.5,2.2500450006750097e-10,0.1785,0.1475,0.1565,0.154
0.95,0.95,0.5,2.2500450006750097e-10,0.193,0.1495,0.1695,0.16
0.96,0.96,0.5,2.2500450006750097e-10,0.15,0.136,0.1415,0.124
0.97,0.97,0.5,2.2500450006750097e-10,0.1415,0.099,0.1235,0.0985
0.98,0.98,0.5,2.2500450006750097e-10,0.113,0.074,0.082,0.073
0.99,0.99,0.5,2.2500450006750097e-10,0.077,0.046,0.044,0.037
0.1,0.2,0.5,2.2500450006750097e-10,0.644,0.612,0.636,0.63
0.1,0.3,0.5,2.2500450006750097e-10,0.573,0.553,0.57,0.5525
0.1,0.4,0.5,2.2500450006750097e-10,0.531,0.519,0.518,0.5115
0.1,0.5,0.5,2.2500450006750097e-10,0.456,0.44,0.4475,0.453
0.1,0.6,0.5,2.2500450006750097e-10,0.4505,0.4375,0.4395,0.436
0.1,0.7,0.5,2.2500450006750097e-10,0.3825,0.362,0.369,0.373
0.1,0.8,0.5,2.2500450006750097e-10,0.334,0.3145,0.3345,0.329
0.1,0.9,0.5,2.2500450006750097e-10,0.2875,0.256,0.2765,0.2655
0.2,0.3,0.5,2.2500450006750097e-10,0.5805,0.564,0.5725,0.5705
0.2,0.4,0.5,2.2500450006750097e-10,0.5355,0.508,0.5285,0.5305
0.2,0.5,0.5,2.2500450006750097e-10,0.483,0.4625,0.4805,0.4635
0.2,0.6,0.5,2.2500450006750097e-10,0.4055,0.392,0.409,0.4065
0.2,0.7,0.5,2.2500450006750097e-10,0.369,0.362,0.3665,0.36
0.2,0.8,0.5,2.2500450006750097e-10,0.346,0.3265,0.3435,0.3265
0.2,0.9,0.5,2.2500450006750097e-10,0.26,0.2405,0.2605,0.243
0.3,0.4,0.5,2.2500450006750097e-10,0.5165,0.518,0.517,0.513
0.3,0.5,0.5,2.2500450006750097e-10,0.4795,0.4675,0.477,0.4775
0.3,0.6,0.5,2.2500450006750097e-10,0.419,0.388,0.4105,0.4075
0.3,0.7,0.5,2.2500450006750097e-10,0.3845,0.3615,0.3685,0.3655
0.3,0.8,0.5,2.2500450006750097e-10,0.328,0.3105,0.32,0.307
0.3,0.9,0.5,2.2500450006750097e-10,0.2635,0.2375,0.2635,0.2445
0.4,0.5,0.5,2.2500450006750097e-10,0.4845,0.468,0.484,0.486
0.4,0.6,0.5,2.2500450006750097e-10,0.4225,0.416,0.42,0.4235
0.4,0.7,0.5,2.2500450006750097e-10,0.38,0.3525,0.391,0.3685
0.4,0.8,0.5,2.2500450006750097e-10,0.3355,0.3115,0.3355,0.3235
0.4,0.9,0.5,2.2500450006750097e-10,0.2535,0.2245,0.252,0.2415
0.5,0.6,0.5,2.2500450006750097e-10,0.4285,0.4175,0.419,0.4115
0.5,0.7,0.5,2.2500450006750097e-10,0.374,0.3565,0.3625,0.3615
0.5,0.8,0.5,2.2500450006750097e-10,0.3285,0.292,0.315,0.2975
0.5,0.9,0.5,2.2500450006750097e-10,0.2485,0.217,0.235,0.237
0.6,0.7,0.5,2.2500450006750097e-10,0.3695,0.336,0.3615,0.3565
0.6,0.8,0.5,2.2500450006750097e-10,0.3355,0.317,0.327,0.325
0.6,0.9,0.5,2.2500450006750097e-10,0.2405,0.2295,0.2375,0.226
0.7,0.8,0.5,2.2500450006750097e-10,0.3095,0.278,0.3095,0.2985
0.7,0.9,0.5,2.2500450006750097e-10,0.248,0.207,0.229,0.2155
0.8,0.9,0.5,2.2500450006750097e-10,0.2315,0.2165,0.2235,0.226
0.01,0.02,0.5,2.2500450006750097e-10,0.9095,0.819,0.8905,0.8675
0.01,0.03,0.5,2.2500450006750097e-10,0.8745,0.7815,0.8585,0.833
0.01,0.04,0.5,2.2500450006750097e-10,0.842,0.772,0.833,0.817
0.01,0.05,0.5,2.2500450006750097e-10,0.829,0.763,0.8015,0.7985
0.01,0.06,0.5,2.2500450006750097e-10,0.7925,0.738,0.788,0.779
0.01,0.07,0.5,2.2500450006750097e-10,0.7885,0.7435,0.7785,0.764
0.01,0.08,0.5,2.2500450006750097e-10,0.765,0.723,0.748,0.748
0.01,0.09,0.5,2.2500450006750097e-10,0.747,0.709,0.744,0.736
0.02,0.03,0.5,2.2500450006750097e-10,0.866,0.7805,0.857,0.8365
0.02,0.04,0.5,2.2500450006750097e-10,0.844,0.767,0.8315,0.803
0.02,0.05,0.5,2.2500450006750097e-10,0.835,0.781,0.807,0.801
0.02,0.06,0.5,2.2500450006750097e-10,0.8065,0.7455,0.787,0.7765
0.02,0.07,0.5,2.2500450006750097e-10,0.7925,0.7405,0.7855,0.7695
0.02,0.08,0.5,2.2500450006750097e-10,0.7575,0.7205,0.757,0.74
0.02,0.09,0.5,2.2500450006750097e-10,0.747,0.686,0.7395,0.7265
0.03,0.04,0.5,2.2500450006750097e-10,0.85,0.776,0.831,0.815
0.03,0.05,0.5,2.2500450006750097e-10,0.8075,0.7395,0.7995,0.7925
0.03,0.06,0.5,2.2500450006750097e-10,0.801,0.768,0.779,0.778
0.03,0.07,0.5,2.2500450006750097e-10,0.787,0.7495,0.7865,0.7685
0.03,0.08,0.5,2.2500450006750097e-10,0.7575,0.705,0.7505,0.7395
0.03,0.09,0.5,2.2500450006750097e-10,0.7435,0.706,0.744,0.73
0.04,0.05,0.5,2.2500450006750097e-10,0.8305,0.77,0.825,0.796
0.04,0.06,0.5,2.2500450006750097e-10,0.7995,0.75,0.7945,0.7825
0.04,0.07,0.5,2.2500450006750097e-10,0.791,0.735,0.7735,0.7455
0.04,0.08,0.5,2.2500450006750097e-10,0.755,0.7,0.753,0.755
0.04,0.09,0.5,2.2500450006750097e-10,0.7525,0.7115,0.735,0.7305
0.05,0.06,0.5,2.2500450006750097e-10,0.794,0.746,0.776,0.7635
0.05,0.07,0.5,2.2500450006750097e-10,0.7855,0.743,0.7855,0.7695
0.05,0.08,0.5,2.2500450006750097e-10,0.7645,0.721,0.7465,0.741
0.05,0.09,0.5,2.2500450006750097e-10,0.732,0.706,0.727,0.7265
0.06,0.07,0.5,2.2500450006750097e-10,0.783,0.7305,0.7705,0.7675
0.06,0.08,0.5,2.2500450006750097e-10,0.7695,0.74,0.7695,0.7595
0.06,0.09,0.5,2.2500450006750097e-10,0.7395,0.7045,0.7255,0.718
0.07,0.08,0.5,2.2500450006750097e-10,0.7545,0.705,0.748,0.742
0.07,0.09,0.5,2.2500450006750097e-10,0.7435,0.705,0.7355,0.7245
0.08,0.09,0.5,2.2500450006750097e-10,0.7485,0.7235,0.7465,0.723
