m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.34,0.34,0.758029083414783,1.4850297004455058e-10,0.9985,0.945,0.9935,0.9905
0.35,0.35,0.7499448127836004,1.4625292504387556e-10,0.9995,0.942,0.993,0.986
0.36,0.36,0.7417946536989195,1.4400288004320062e-10,1.0,0.9305,0.993,0.99
0.37,0.37,0.7335775233206772,1.4175283504252555e-10,1.0,0.936,0.994,0.99
0.38,0.38,0.7252923118936785,1.3950279004185054e-10,0.9985,0.9425,0.9945,0.9875
0.39,0.39,0.7169378818481357,1.372527450411756e-10,0.9995,0.9295,0.99,0.9865
0.4,0.4,0.7085130668623149,1.3500270004050055e-10,1.0,0.935,0.9955,0.989
0.41,0.41,0.7000166708853597,1.3275265503982554e-10,0.999,0.934,0.992,0.9855
0.42,0.42,0.6914474671182481,1.3050261003915057e-10,1.0,0.917,0.9945,0.985
0.43,0.43,0.6828041969507085,1.282525650384755e-10,0.9995,0.9325,0.9915,0.9845
0.44,0.44,0.6740855688517898,1.260025200378005e-10,0.9975,0.921,0.992,0.9835
0.45,0.45,0.6652902572116409,1.2375247503712555e-10,0.999,0.91,0.9895,0.985
0.46,0.46,0.6564169011319041,1.2150243003645048e-10,0.9995,0.903,0.992,0.979
0.47,0.47,0.6474641031619576,1.1925238503577549e-10,0.9995,0.9105,0.9845,0.98
0.48,0.48,0.6384304279780763,1.1700234003510052e-10,0.9995,0.9015,0.991,0.981
0.49,0.49,0.6293144010023839,1.1475229503442544e-10,0.997,0.9105,0.984,0.9775
0.5,0.5,0.6201145069582774,1.1250225003375049e-10,0.9995,0.908,0.989,0.9805
0.51,0.51,0.6108291883587842,1.1025220503307539e-10,0.996,0.891,0.9905,0.982
0.52,0.52,0.6014568439240734,1.0800216003240041e-10,0.9985,0.8835,0.988,0.975
0.53,0.53,0.5919958269241085,1.0575211503172545e-10,0.999,0.89,0.981,0.9725
0.54,0.54,0.5824444434421473,1.0350207003105037e-10,0.9975,0.8935,0.984,0.968
0.55,0.55,0.5728009505545073,1.0125202503037539e-10,0.998,0.899,0.986,0.963
0.56,0.56,0.563063554421708,9.900198002970042e-11,0.9975,0.8915,0.9865,0.969
0.57,0.57,0.5532304082857555,9.675193502902542e-11,0.998,0.8825,0.98,0.959
0.58,0.58,0.543299610367985,9.450189002835036e-11,0.9965,0.875,0.985,0.9575
0.59,0.59,0.5332692016614697,9.225184502767539e-11,0.998,0.8655,0.98,0.955
0.6,0.6,0.5231371636115855,9.00018000270004e-11,0.994,0.8625,0.9765,0.9605
0.61,0.61,0.5129014156778685,8.775175502632534e-11,0.9945,0.8605,0.9785,0.948
0.62,0.62,0.5025598127697941,8.550171002565039e-11,0.996,0.8685,0.979,0.956
0.63,0.63,0.49211014254857327,8.32516650249753e-11,0.9955,0.864,0.9725,0.955
0.64,0.64,0.48155012258647906,8.100162002430031e-11,0.9945,0.8385,0.9715,0.9385
0.65,0.65,0.470877397374573,7.875157502362535e-11,0.995,0.831,0.9745,0.9355
0.66,0.66,0.46008953516903,7.65015300229503e-11,0.9895,0.839,0.97,0.9495
0.67,0.67,0.4491840246654848,7.425148502227529e-11,0.987,0.835,0.963,0.937
0.68,0.68,0.43815827149003633,7.200144002160027e-11,0.99,0.834,0.9635,0.93
0.69,0.69,0.4270095944946357,6.97513950209253e-11,0.986,0.819,0.964,0.9375
0.7,0.7,0.4157352218436286,6.750135002025028e-11,0.9865,0.82,0.963,0.9225
0.71,0.71,0.40433228687716233,6.525130501957529e-11,0.9855,0.8265,0.9585,0.9215
0.72,0.72,0.39279782373601113,6.300126001890026e-11,0.9845,0.8085,0.96,0.912
0.73,0.73,0.3811287627311192,6.075121501822524e-11,0.982,0.825,0.951,0.9065
0.74,0.74,0.3693219254397696,5.850117001755026e-11,0.979,0.814,0.957,0.9025
0.75,0.75,0.35737401950878844,5.6251125016875243e-11,0.978,0.7995,0.9375,0.903
0.76,0.76,0.34528163314351795,5.400108001620021e-11,0.976,0.785,0.944,0.898
0.77,0.77,0.333041229259485,5.1751035015525184e-11,0.9695,0.7665,0.926,0.891
0.78,0.78,0.3206491392716836,4.950099001485021e-11,0.971,0.7775,0.917,0.876
0.79,0.79,0.30810155649418186,4.725094501417518e-11,0.9715,0.7725,0.92,0.8575
0.8,0.8,0.2953945291203476,4.5000900013500165e-11,0.9605,0.7515,0.928,0.86
0.81,0.81,0.2825239527513005,4.275085501282517e-11,0.9615,0.7415,0.9145,0.8485
0.82,0.82,0.2694855624372465,4.050081001215016e-11,0.952,0.7425,0.888,0.824
0.83,0.83,0.25627492419307796,3.825076501147518e-11,0.947,0.7145,0.8825,0.815
0.84,0.84,0.2428874259460127,3.6000720010800155e-11,0.9345,0.7125,0.8845,0.8015
0.85,0.85,0.2293182678690199,3.375067501012514e-11,0.924,0.715,0.877,0.7905
0.86,0.86,0.21556245204933774,3.150063000945013e-11,0.913,0.707,0.865,0.7865
0.87,0.87,0.20161477143643658,2.925058500877513e-11,0.889,0.671,0.8425,0.749
0.88,0.88,0.1874697980082618,2.7000540008100104e-11,0.9055,0.68,0.827,0.733
0.89,0.89,0.17312187008846106,2.4750495007425106e-11,0.8525,0.643,0.7905,0.7125
0.9,0.9,0.1585650787404291,2.2500450006750082e-11,0.8525,0.618,0.7875,0.6915
0.91,0.91,0.14379325315634003,2.0250405006075075e-11,0.827,0.6145,0.7475,0.675
0.92,0.92,0.12879994495075112,1.8000360005400065e-11,0.7965,0.6035,0.731,0.637
0.93,0.93,0.11357841125871503,1.575031500472505e-11,0.7705,0.541,0.696,0.5855
0.94,0.94,0.0981215965275241,1.350027000405007e-11,0.747,0.516,0.643,0.5495
0.95,0.95,0.08242211287901122,1.1250225003375057e-11,0.729,0.481,0.594,0.508
0.96,0.96,0.06647221890559728,9.000180002700044e-12,0.6465,0.4525,0.514,0.4485
0.97,0.97,0.05026379674774627,6.750135002025035e-12,0.5775,0.381,0.3955,0.361
0.98,0.98,0.033788327282916586,4.500090001350022e-12,0.474,0.332,0.291,0.265
0.99,0.99,0.017036863236176657,2.250045000675011e-12,0.2775,0.225,0.1455,0.1415
0.1,0.2,1.8648397251631903,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.3,2.789728043577632,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.4,3.708513066862316,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.5,4.620114506958276,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.6,5.523137163611584,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.7,6.415735221843629,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.8,7.295394529120346,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.9,8.195987029498754,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.2,0.3,1.289728043577631,1.800036000540008e-10,1.0,0.993,0.9995,0.9995
0.2,0.4,1.7085130668623156,1.800036000540008e-10,1.0,1.0,1.0,1.0
0.2,0.5,2.1201145069582776,1.800036000540008e-10,1.0,1.0,1.0,1.0
0.2,0.6,2.523137163611586,1.800036000540008e-10,1.0,1.0,1.0,1.0
0.2,0.7,2.915735221843628,1.800036000540008e-10,1.0,1.0,1.0,1.0
0.2,0.8,3.335993124944124,1.800036000540008e-10,1.0,1.0,1.0,1.0
0.2,0.9,4.536418382828267,1.800036000540008e-10,1.0,1.0,1.0,1.0
0.3,0.4,1.0418464001956487,1.575031500472507e-10,1.0,0.982,0.9975,0.9965
0.3,0.5,1.2867811736249446,1.575031500472507e-10,1.0,0.994,1.0,0.9995
0.3,0.6,1.5238551221072782,1.575031500472507e-10,1.0,0.997,1.0,0.9995
0.3,0.7,1.7804540248006582,1.575031500472507e-10,1.0,1.0,1.0,1.0
0.3,0.8,2.1802663867405028,1.575031500472507e-10,1.0,1.0,1.0,1.0
0.3,0.9,3.5557536486184413,1.575031500472507e-10,1.0,1.0,1.0,1.0
0.4,0.5,0.8719887568651661,1.3500270004050055e-10,1.0,0.9665,0.996,0.996
0.4,0.6,1.040004453643959,1.3500270004050055e-10,1.0,0.9775,0.9995,0.999
0.4,0.7,1.2474029062976228,1.3500270004050055e-10,1.0,0.995,0.9995,0.9995
0.4,0.8,1.621924354411025,1.3500270004050055e-10,1.0,0.9965,1.0,1.0
0.4,0.9,2.970877397374573,1.3500270004050055e-10,1.0,1.0,1.0,1.0
0.5,0.6,0.7441312242084209,1.1250225003375049e-10,1.0,0.937,0.9965,0.993
0.5,0.7,0.9109181462991321,1.1250225003375049e-10,0.9995,0.968,0.998,0.9975
0.5,0.8,1.2404784212959297,1.1250225003375049e-10,1.0,0.9915,1.0,0.999
