m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.0,0.0,0.24999999999999997,9.432016056618942e-10,0.8615,0.493,0.687,0.5725
0.01,0.01,0.2477855577623473,9.337695896052756e-10,0.8675,0.4805,0.6875,0.572
0.02,0.02,0.24556620088507242,9.243375735486561e-10,0.857,0.491,0.674,0.581
0.03,0.03,0.24334190750495657,9.14905557492037e-10,0.8615,0.49,0.676,0.556
0.04,0.04,0.24111265561256523,9.054735414354184e-10,0.837,0.478,0.6815,0.554
0.05,0.05,0.23887842305094018,8.960415253787996e-10,0.848,0.4655,0.6665,0.5625
0.06,0.06,0.23663918751428026,8.866095093221807e-10,0.841,0.4735,0.6625,0.546
0.07,0.07,0.23439492654660343,8.771774932655611e-10,0.8475,0.4625,0.6555,0.5385
0.08,0.08,0.2321456175403962,8.677454772089425e-10,0.8345,0.4595,0.647,0.5275
0.09,0.09,0.229891237735247,8.583134611523236e-10,0.832,0.474,0.6625,0.5165
0.1,0.1,0.2276317642164649,8.488814450957049e-10,0.8275,0.4635,0.6625,0.5345
0.11,0.11,0.2253671739136807,8.394494290390862e-10,0.845,0.4525,0.648,0.521
0.12,0.12,0.22309744359943548,8.300174129824674e-10,0.8405,0.4535,0.6355,0.5235
0.13,0.13,0.22082254988774924,8.205853969258479e-10,0.8265,0.454,0.647,0.494
0.14,0.14,0.21854246923267656,8.111533808692291e-10,0.8265,0.453,0.6305,0.522
0.15,0.15,0.21625717792684404,8.017213648126102e-10,0.8255,0.4545,0.6055,0.524
0.16,0.16,0.2139666520999698,7.922893487559912e-10,0.825,0.4375,0.6235,0.502
0.17,0.17,0.21167086771737015,7.828573326993724e-10,0.8125,0.439,0.624,0.5015
0.18,0.18,0.2093698005784441,7.734253166427532e-10,0.804,0.435,0.613,0.4885
0.19,0.19,0.20706342631514338,7.639933005861343e-10,0.7975,0.436,0.585,0.4895
0.2,0.2,0.2047517203904249,7.545612845295155e-10,0.7965,0.413,0.5815,0.482
0.21,0.21,0.20243465809668282,7.451292684728968e-10,0.782,0.404,0.5895,0.496
0.22,0.22,0.20011221455416608,7.356972524162777e-10,0.7865,0.421,0.5885,0.4635
0.23,0.23,0.19778436470937377,7.262652363596585e-10,0.7845,0.4165,0.5655,0.474
0.24,0.24,0.19545108333343392,7.168332203030395e-10,0.7775,0.4085,0.582,0.4755
0.25,0.25,0.19311234502046387,7.074012042464207e-10,0.779,0.4015,0.566,0.475
0.26,0.26,0.19076812418590924,6.979691881898018e-10,0.772,0.4095,0.5405,0.4665
0.27,0.27,0.18841839506486482,6.88537172133183e-10,0.752,0.4115,0.539,0.456
0.28,0.28,0.18606313171037664,6.791051560765638e-10,0.773,0.3945,0.545,0.468
0.29,0.29,0.18370230799172077,6.696731400199447e-10,0.7745,0.4045,0.5475,0.4365
0.3,0.3,0.1813358975926658,6.602411239633259e-10,0.7535,0.398,0.5465,0.4255
0.31,0.31,0.17896387400971184,6.508091079067071e-10,0.765,0.392,0.5155,0.4005
0.32,0.32,0.17658621055030907,6.413770918500884e-10,0.7365,0.388,0.514,0.452
0.33,0.33,0.17420288033105638,6.319450757934689e-10,0.7375,0.391,0.5205,0.418
0.34,0.34,0.17181385627587667,6.225130597368502e-10,0.73,0.384,0.521,0.421
0.35,0.35,0.1694191111141721,6.130810436802313e-10,0.7295,0.36,0.5155,0.4085
0.36,0.36,0.16701861737895565,6.036490276236127e-10,0.733,0.3585,0.493,0.4175
0.37,0.37,0.1646123474049608,5.942170115669935e-10,0.7025,0.367,0.49,0.381
0.38,0.38,0.1622002733267292,5.847849955103744e-10,0.7225,0.368,0.475,0.4035
0.39,0.39,0.159782367076674,5.753529794537554e-10,0.7145,0.3515,0.4635,0.3895
0.4,0.4,0.1573586003831194,5.659209633971366e-10,0.72,0.351,0.4545,0.385
0.41,0.41,0.1549289447683191,5.564889473405177e-10,0.705,0.359,0.462,0.373
0.42,0.42,0.15249337154644674,5.470569312838987e-10,0.677,0.349,0.454,0.369
0.43,0.43,0.1500518518215649,5.376249152272798e-10,0.6875,0.34,0.457,0.3675
0.44,0.44,0.1476043564855684,5.281928991706607e-10,0.673,0.3485,0.44,0.36
0.45,0.45,0.14515085621610022,5.187608831140418e-10,0.6665,0.337,0.4455,0.3625
0.46,0.46,0.14269132147444627,5.093288670574231e-10,0.6645,0.33,0.4315,0.3615
0.47,0.47,0.14022572250339935,4.99896851000804e-10,0.651,0.338,0.419,0.3475
0.48,0.48,0.1377540293251003,4.904648349441852e-10,0.6405,0.339,0.408,0.364
0.49,0.49,0.13527621173885068,4.810328188875658e-10,0.6355,0.3115,0.409,0.339
0.5,0.5,0.13279223931889825,4.716008028309471e-10,0.6315,0.331,0.419,0.327
0.51,0.51,0.13030208141219576,4.6216878677432804e-10,0.625,0.315,0.415,0.3245
0.52,0.52,0.12780570713613162,4.527367707177092e-10,0.597,0.32,0.382,0.295
0.53,0.53,0.12530308537623067,4.4330475466109035e-10,0.62,0.304,0.3585,0.3135
0.54,0.54,0.12279418478382828,4.3387273860447116e-10,0.598,0.2995,0.3895,0.3065
0.55,0.55,0.12027897377371442,4.2444072254785245e-10,0.5815,0.308,0.3635,0.2935
0.56,0.56,0.11775742052174641,4.1500870649123327e-10,0.5615,0.2905,0.359,0.2965
0.57,0.57,0.11522949296243468,4.0557669043461455e-10,0.5855,0.2815,0.333,0.3255
0.58,0.58,0.11269515878649454,3.961446743779958e-10,0.561,0.278,0.332,0.2995
0.59,0.59,0.11015438543836982,3.867126583213766e-10,0.551,0.305,0.335,0.2695
0.6,0.6,0.10760714011372241,3.772806422647577e-10,0.55,0.276,0.3345,0.2725
0.61,0.61,0.10505338975689195,3.6784862620813885e-10,0.5395,0.272,0.2875,0.2695
0.62,0.62,0.10249310105832164,3.584166101515198e-10,0.518,0.2845,0.305,0.2675
0.63,0.63,0.09992624045195068,3.489845940949009e-10,0.5085,0.264,0.301,0.2555
0.64,0.64,0.09735277411257505,3.395525780382819e-10,0.4935,0.2645,0.297,0.245
0.65,0.65,0.09477266795317243,3.3012056198166295e-10,0.475,0.2735,0.273,0.247
0.66,0.66,0.09218588762219261,3.206885459250442e-10,0.4835,0.2415,0.2765,0.233
0.67,0.67,0.08959239850081431,3.112565298684251e-10,0.4585,0.248,0.267,0.248
0.68,0.68,0.08699216570016496,3.0182451381180613e-10,0.4605,0.263,0.2605,0.2345
0.69,0.69,0.08438515405850369,2.923924977551873e-10,0.4445,0.244,0.2615,0.214
0.7,0.7,0.08177132813837006,2.8296048169856833e-10,0.4555,0.2345,0.2415,0.225
0.71,0.71,0.07915065222369184,2.7352846564194936e-10,0.438,0.2375,0.25,0.212
0.72,0.72,0.07652309031685876,2.6409644958533033e-10,0.4065,0.2175,0.2265,0.212
0.73,0.73,0.07388860613575429,2.5466443352871156e-10,0.414,0.2345,0.22,0.2125
0.74,0.74,0.07124716311074951,2.452324174720926e-10,0.402,0.2345,0.2165,0.192
0.75,0.75,0.06859872438165848,2.3580040141547356e-10,0.369,0.205,0.207,0.185
0.76,0.76,0.0659432527946505,2.263683853588546e-10,0.348,0.2145,0.2035,0.186
