m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.29,0.29,2.3024521403436493,1.3284529657209785e-09,0.3785,0.3775,0.384,0.3815
0.3,0.3,2.3152271442985195,1.3474308652312782e-09,0.3785,0.3715,0.377,0.367
0.31,0.31,2.3282042608485662,1.3669588487853542e-09,0.38,0.3705,0.382,0.378
0.32,0.32,2.3413894438768876,1.3870611847969038e-09,0.378,0.3725,0.378,0.3805
0.33,0.33,2.3547889121287118,1.4077635905401404e-09,0.364,0.357,0.3615,0.366
0.34,0.34,2.368409165145718,1.4290933419119613e-09,0.359,0.352,0.3595,0.358
0.35,0.35,2.3822570004168573,1.4510793933259914e-09,0.344,0.346,0.3385,0.342
0.36,0.36,2.396339531858863,1.4737525088467094e-09,0.353,0.3565,0.349,0.351
0.37,0.37,2.410664209752091,1.4971454058125309e-09,0.3515,0.347,0.352,0.3475
0.38,0.38,2.4252388422714537,1.5212929123578938e-09,0.35,0.341,0.3455,0.346
0.39,0.39,2.4400716187680507,1.546232140429335e-09,0.3325,0.334,0.333,0.3355
0.4,0.4,2.455171134975177,1.572002676103157e-09,0.324,0.3225,0.3215,0.3255
0.41,0.41,2.4705464203327727,1.598646789257448e-09,0.3215,0.3145,0.3195,0.3235
0.42,0.42,2.486206967647639,1.6262096649343007e-09,0.3255,0.314,0.318,0.3185
0.43,0.43,2.5021627653331873,1.6547396590559546e-09,0.313,0.307,0.3135,0.3175
0.44,0.44,2.5184243325027045,1.6842885815390964e-09,0.2965,0.2975,0.2995,0.2975
0.45,0.45,2.5350027572246807,1.714912010294353e-09,0.3085,0.3045,0.307,0.3075
0.46,0.46,2.5519097382883658,1.7466696401146193e-09,0.282,0.2795,0.2825,0.2875
0.47,0.47,2.5691576308733297,1.7796256710601779e-09,0.29,0.2905,0.286,0.291
0.48,0.48,2.5867594965692633,1.8138492416574884e-09,0.3015,0.3,0.2975,0.3
0.49,0.49,2.6047291582529537,1.8494149130625379e-09,0.2775,0.2745,0.2725,0.2725
0.5,0.5,2.6230812603996645,1.8864032113237885e-09,0.2785,0.2755,0.276,0.2765
0.51,0.51,2.6418313354877627,1.924901236044681e-09,0.2825,0.284,0.287,0.2835
0.52,0.52,2.6609958772505924,1.9650033451289463e-09,0.267,0.261,0.269,0.2605
0.53,0.53,2.68059242164071,2.0068119269402007e-09,0.27,0.2675,0.2715,0.272
0.54,0.54,2.7006396365018737,2.0504382731780314e-09,0.2575,0.2595,0.2605,0.2575
0.55,0.55,2.721157421097376,2.096003568137544e-09,0.262,0.258,0.2585,0.258
0.56,0.56,2.7421670168240397,2.1436400128679416e-09,0.2525,0.2575,0.2555,0.254
0.57,0.57,2.7636911306551446,2.1934921061904513e-09,0.261,0.2545,0.2565,0.2565
0.58,0.58,2.7857540731098784,2.245718108718796e-09,0.245,0.2335,0.245,0.243
0.59,0.59,2.808381912850201,2.300491721126571e-09,0.225,0.232,0.227,0.2225
0.6,0.6,2.8316026503692253,2.3580040141547357e-09,0.254,0.256,0.257,0.261
0.61,0.61,2.855446413672155,2.418465655543318e-09,0.236,0.242,0.235,0.237
0.62,0.62,2.8799456793783946,2.4821094885839328e-09,0.243,0.2375,0.242,0.2415
0.63,0.63,2.9051355233138145,2.549193528815929e-09,0.24,0.2385,0.242,0.246
0.64,0.64,2.931053905442829,2.620004460171929e-09,0.229,0.2285,0.2255,0.232
0.65,0.65,2.95774199494668,2.6948617304625565e-09,0.2325,0.218,0.228,0.223
0.66,0.66,2.9852445424330374,2.7741223695938075e-09,0.2125,0.2095,0.2145,0.2145
0.67,0.67,3.013610307722381,2.8581866838239225e-09,0.207,0.202,0.2005,0.203
0.68,0.68,3.04289255347669,2.9475050176934193e-09,0.222,0.2145,0.219,0.2265
0.69,0.69,3.073149617218619,3.0425858247157868e-09,0.204,0.207,0.207,0.2125
0.7,0.7,3.1044455771710426,3.144005352206314e-09,0.2185,0.2175,0.2185,0.2145
0.71,0.71,3.1368510310107336,3.2524193298686015e-09,0.2035,0.2065,0.212,0.209
0.72,0.72,3.170444011323111,3.3685771630781927e-09,0.197,0.193,0.1965,0.2005
0.73,0.73,3.2053110676045673,3.4933392802292386e-09,0.2005,0.195,0.197,0.2005
0.74,0.74,3.241548552549508,3.627698483314977e-09,0.1905,0.187,0.1905,0.1915
0.75,0.75,3.279264160727922,3.772806422647577e-09,0.1795,0.179,0.182,0.1765
0.76,0.76,3.3185787815171826,3.930006690257893e-09,0.191,0.1895,0.193,0.1895
0.77,0.77,3.359628746598796,4.100876546356063e-09,0.202,0.1995,0.2045,0.2045
0.78,0.78,3.402568577345139,4.287280025735883e-09,0.178,0.181,0.18,0.178
0.79,0.79,3.447574371755847,4.491436217437592e-09,0.1675,0.1715,0.1665,0.164
0.8,0.8,3.4948480183575636,4.716008028309473e-09,0.1775,0.172,0.1785,0.1805
0.81,0.81,3.5446224918583993,4.9642189771678656e-09,0.175,0.1705,0.178,0.1775
0.82,0.82,3.59716858191566,5.240008920343855e-09,0.1695,0.163,0.1685,0.1665
0.83,0.83,3.6528035471769598,5.548244739187613e-09,0.1715,0.179,0.175,0.1735
0.84,0.84,3.7119023959775674,5.895010035386838e-09,0.1505,0.1485,0.1525,0.1485
0.85,0.85,3.774912812558156,6.288010704412628e-09,0.158,0.16,0.1615,0.1605
0.86,0.86,3.842375240810389,6.7371543261563854e-09,0.151,0.1455,0.15,0.155
0.87,0.87,3.914950423882253,7.255396966629954e-09,0.1485,0.1455,0.1455,0.1435
0.88,0.88,3.9934579894243716,7.860013380515785e-09,0.1405,0.144,0.141,0.143
0.89,0.89,4.078931863997383,8.574560051471766e-09,0.134,0.136,0.1345,0.1345
0.9,0.9,4.172702173830821,9.432016056618946e-09,0.121,0.1245,0.125,0.1235
0.91,0.91,4.276520444660791,1.0480017840687717e-08,0.1265,0.124,0.129,0.1335
0.92,0.92,4.392758853295811,1.1790020070773682e-08,0.12,0.118,0.1195,0.122
0.93,0.93,4.5247432293348755,1.3474308652312787e-08,0.113,0.1165,0.1145,0.1145
0.94,0.94,4.677344495607727,1.5720026761031554e-08,0.106,0.1045,0.1045,0.1035
0.95,0.95,4.858114234439014,1.8864032113237872e-08,0.1115,0.106,0.111,0.107
0.96,0.96,5.079703555908276,2.358004014154734e-08,0.0895,0.0915,0.0865,0.0895
0.97,0.97,5.365828979123919,3.144005352206311e-08,0.073,0.0715,0.0715,0.073
0.98,0.98,5.7697350110607255,4.716008028309468e-08,0.0755,0.0715,0.067,0.071
0.99,0.99,6.461320680934717,9.432016056618936e-08,0.064,0.0645,0.0665,0.0595
0.1,0.2,1.1467204006373655,1.0480017840687711e-09,0.4515,0.447,0.4555,0.46
0.1,0.3,0.0,1.0480017840687711e-09,,,,
0.1,0.4,,1.0480017840687711e-09,,,,
0.1,0.5,,1.0480017840687711e-09,,,,
0.1,0.6,,1.0480017840687711e-09,,,,
0.1,0.7,,1.0480017840687711e-09,,,,
0.1,0.8,,1.0480017840687711e-09,,,,
0.1,0.9,,1.0480017840687711e-09,,,,
0.2,0.3,1.787390185631785,1.1790020070773678e-09,0.3895,0.3775,0.3855,0.3895
0.2,0.4,1.3516519423924434,1.1790020070773678e-09,0.325,0.319,0.3275,0.3185
0.2,0.5,0.831796564167749,1.1790020070773678e-09,0.284,0.2815,0.2875,0.285
0.2,0.6,0.0,1.1790020070773678e-09,,,,
0.2,0.7,,1.1790020070773678e-09,,,,
0.2,0.8,,1.1790020070773678e-09,,,,
0.2,0.9,,1.1790020070773678e-09,,,,
0.3,0.4,2.098935712798195,1.3474308652312782e-09,0.342,0.33,0.332,0.337
0.3,0.5,1.8847752157086264,1.3474308652312782e-09,0.28,0.276,0.287,0.286
0.3,0.6,1.6538596199166304,1.3474308652312782e-09,0.2425,0.2505,0.243,0.242
0.3,0.7,1.3417092459390996,1.3474308652312782e-09,0.2155,0.216,0.215,0.2135
0.3,0.8,0.6555876770041492,1.3474308652312782e-09,0.1875,0.172,0.191,0.178
0.3,0.9,,1.3474308652312782e-09,,,,
0.4,0.5,2.337355079671674,1.572002676103157e-09,0.287,0.2865,0.282,0.285
0.4,0.6,2.2143565033183177,1.572002676103157e-09,0.2525,0.245,0.2535,0.2525
0.4,0.7,2.02535918913707,1.572002676103157e-09,0.208,0.206,0.2085,0.2125
0.4,0.8,1.5736412697537372,1.572002676103157e-09,0.1715,0.174,0.1725,0.173
0.4,0.9,,1.572002676103157e-09,,,,
0.5,0.6,2.5512438364419503,1.8864032113237885e-09,0.251,0.252,0.2515,0.251
0.5,0.7,2.4337630818570544,1.8864032113237885e-09,0.208,0.212,0.2095,0.2105
0.5,0.8,2.088272742495501,1.8864032113237885e-09,0.1925,0.188,0.195,0.193
0.5,0.9,,1.8864032113237885e-09,,,,
0.6,0.7,2.7715112802169353,2.3580040141547357e-09,0.207,0.206,0.2065,0.2085
0.6,0.8,2.5341435514937785,2.3580040141547357e-09,0.192,0.1935,0.1955,0.195
0.6,0.9,1.279512022868854,2.3580040141547357e-09,0.1425,0.1375,0.141,0.134
0.7,0.8,2.996652378673365,3.144005352206314e-09,0.1615,0.167,0.1605,0.161
0.7,0.9,2.2608678131915605,3.144005352206314e-09,0.128,0.1195,0.124,0.1245
0.8,0.9,3.1868178261226445,4.716008028309473e-09,0.126,0.1205,0.128,0.1265
0.01,0.02,1.012817910484383,9.527288946079735e-10,0.93,0.832,0.911,0.8935
0.01,0.03,0.0,9.527288946079735e-10,,,,
0.01,0.04,,9.527288946079735e-10,,,,
0.01,0.05,,9.527288946079735e-10,,,,
0.01,0.06,,9.527288946079735e-10,,,,
0.01,0.07,,9.527288946079735e-10,,,,
0.01,0.08,,9.527288946079735e-10,,,,
0.01,0.09,,9.527288946079735e-10,,,,
0.02,0.03,1.5237427937005599,9.624506180223406e-10,0.868,0.828,0.864,0.856
0.02,0.04,1.0259974685366282,9.624506180223406e-10,0.816,0.754,0.809,0.784
0.02,0.05,0.5204973909530104,9.624506180223406e-10,0.75,0.598,0.714,0.687
0.02,0.06,0.0,9.624506180223406e-10,,,,
0.02,0.07,,9.624506180223406e-10,,,,
0.02,0.08,,9.624506180223406e-10,,,,
0.02,0.09,,9.624506180223406e-10,,,,
0.03,0.04,1.6999049458658524,9.723727893421588e-10,0.8385,0.8105,0.84,0.831
0.03,0.05,1.3713591436011814,9.723727893421588e-10,0.76,0.736,0.7595,0.752
0.03,0.06,1.0395553856952602,9.723727893421588e-10,0.7435,0.6725,0.7305,0.7205
0.03,0.07,0.7026364437979777,9.723727893421588e-10,0.717,0.627,0.693,0.678
0.03,0.08,0.35768388713612886,9.723727893421588e-10,0.65,0.485,0.5975,0.5655
0.03,0.09,0.0,9.723727893421588e-10,,,,
0.04,0.05,1.7925666279664088,9.825016725644732e-10,0.7805,0.752,0.78,0.7775
0.04,0.06,1.5483971619696448,9.825016725644732e-10,0.7515,0.723,0.7565,0.7515
0.04,0.07,1.3023115139533064,9.825016725644732e-10,0.7125,0.68,0.7085,0.6915
0.04,0.08,1.0535094870288013,9.825016725644732e-10,0.6855,0.6475,0.675,0.668
0.04,0.09,0.8008675502905084,9.825016725644732e-10,0.6615,0.586,0.6645,0.642
0.05,0.06,1.8519079563875271,9.92843795433573e-10,0.7545,0.736,0.7555,0.749
0.05,0.07,1.658337114899562,9.92843795433573e-10,0.7,0.6775,0.696,0.69
0.05,0.08,1.4634566544539023,9.92843795433573e-10,0.6955,0.6765,0.6815,0.6765
0.05,0.09,1.2668290103704754,9.92843795433573e-10,0.659,0.6405,0.655,0.6505
0.06,0.07,1.8946493421047421,1.0034059634701004e-09,0.711,0.702,0.7195,0.7145
0.06,0.08,1.7348229000151578,1.0034059634701004e-09,0.6755,0.6665,0.678,0.668
0.06,0.09,1.5740245831458248,1.0034059634701004e-09,0.6665,0.6465,0.662,0.658
0.07,0.08,1.9279563663670487,1.0141952749052624e-09,0.678,0.668,0.675,0.681
0.07,0.09,1.7922552867491115,1.0141952749052624e-09,0.6505,0.6385,0.6485,0.654
0.08,0.09,1.9554125925657573,1.0252191365890157e-09,0.662,0.655,0.6605,0.665
