m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.03,0.08,1.0,9.432016056618942e-10,0.647,0.6055,0.6465,0.6415
0.03,0.09,1.0,9.432016056618942e-10,0.6515,0.6125,0.6515,0.6405
0.04,0.05,1.0,9.432016056618942e-10,0.768,0.719,0.764,0.7465
0.04,0.06,1.0,9.432016056618942e-10,0.7535,0.6975,0.74,0.734
0.04,0.07,1.0,9.432016056618942e-10,0.714,0.6535,0.705,0.6975
0.04,0.08,1.0,9.432016056618942e-10,0.698,0.6405,0.689,0.6735
0.04,0.09,1.0,9.432016056618942e-10,0.638,0.6015,0.633,0.6375
0.05,0.06,1.0,9.432016056618942e-10,0.737,0.6945,0.729,0.7295
0.05,0.07,1.0,9.432016056618942e-10,0.7165,0.6525,0.7095,0.6995
0.05,0.08,1.0,9.432016056618942e-10,0.676,0.6465,0.676,0.664
0.05,0.09,1.0,9.432016056618942e-10,0.636,0.591,0.632,0.63
0.06,0.07,1.0,9.432016056618942e-10,0.7165,0.661,0.7025,0.6865
0.06,0.08,1.0,9.432016056618942e-10,0.684,0.6155,0.6715,0.6625
0.06,0.09,1.0,9.432016056618942e-10,0.641,0.5975,0.6345,0.6315
0.07,0.08,1.0,9.432016056618942e-10,0.6825,0.632,0.675,0.664
0.07,0.09,1.0,9.432016056618942e-10,0.6515,0.6135,0.646,0.636
0.08,0.09,1.0,9.432016056618942e-10,0.6555,0.602,0.6445,0.6455
