m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.66,0.66,0.607245481801081,2.7741223695938075e-09,0.2295,0.2055,0.2225,0.216
0.67,0.67,0.6209436680867643,2.8581866838239225e-09,0.207,0.2145,0.207,0.2
0.68,0.68,0.6352952818645222,2.9475050176934193e-09,0.212,0.214,0.2135,0.221
0.69,0.69,0.6503498100046302,3.0425858247157868e-09,0.1985,0.1865,0.2,0.1965
0.7,0.7,0.6661620289505679,3.144005352206314e-09,0.196,0.19,0.197,0.191
0.71,0.71,0.6827927523025192,3.2524193298686015e-09,0.1895,0.1825,0.184,0.183
0.72,0.72,0.7003097123625974,3.3685771630781927e-09,0.192,0.1825,0.1915,0.2
0.73,0.73,0.7187886051942507,3.4933392802292386e-09,0.189,0.1795,0.1885,0.196
0.74,0.74,0.7383143366014491,3.627698483314977e-09,0.192,0.186,0.203,0.1795
0.75,0.75,0.7589825167587798,3.772806422647577e-09,0.188,0.171,0.191,0.176
0.76,0.76,0.7809012649319927,3.930006690257893e-09,0.182,0.1685,0.176,0.173
0.77,0.77,0.804193404118253,4.100876546356063e-09,0.184,0.174,0.18,0.172
0.78,0.78,0.8289991503834558,4.287280025735883e-09,0.1865,0.1625,0.18,0.181
0.79,0.79,0.8554794359318091,4.491436217437592e-09,0.1665,0.1635,0.1665,0.1665
0.8,0.8,0.8838200526074405,4.716008028309473e-09,0.168,0.1655,0.168,0.165
0.81,0.81,0.9142368698010942,4.9642189771678656e-09,0.1565,0.1465,0.1645,0.1595
0.82,0.82,0.9469824771800911,5.240008920343855e-09,0.158,0.147,0.1525,0.1525
0.83,0.83,0.9823547433177496,5.548244739187613e-09,0.1605,0.1545,0.1575,0.1625
0.84,0.84,1.0207079903521874,5.895010035386838e-09,0.1565,0.1425,0.144,0.151
0.85,0.85,1.062467802085996,6.288010704412628e-09,0.155,0.147,0.15,0.1525
0.86,0.86,1.1081509758442802,6.7371543261563854e-09,0.143,0.135,0.1385,0.1475
0.87,0.87,1.1583929144508198,7.255396966629954e-09,0.1355,0.13,0.1345,0.1355
0.88,0.88,1.2139860457936094,7.860013380515785e-09,0.151,0.1355,0.154,0.1535
0.89,0.89,1.275935050784628,8.574560051471766e-09,0.129,0.1135,0.121,0.128
0.9,0.9,1.3455385537002147,9.432016056618946e-09,0.1375,0.127,0.1305,0.1385
0.91,0.91,1.424514083833287,1.0480017840687717e-08,0.1205,0.112,0.124,0.1175
0.92,0.92,1.5151970565903565,1.1790020070773682e-08,0.1175,0.1085,0.1145,0.118
0.93,0.93,1.6208734670599652,1.3474308652312787e-08,0.1175,0.108,0.115,0.1105
0.94,0.94,1.7463709781420602,1.5720026761031554e-08,0.113,0.0955,0.1135,0.1085
0.95,0.95,1.8991940825207472,1.8864032113237872e-08,0.087,0.0865,0.091,0.0865
0.96,0.96,2.091942505168724,2.358004014154734e-08,0.0905,0.088,0.0925,0.0855
0.97,0.97,2.348276545835657,3.144005352206311e-08,0.0865,0.0795,0.0825,0.084
0.98,0.98,2.721379031882781,4.716008028309468e-08,0.0745,0.0665,0.073,0.069
0.99,0.99,3.3810811219267833,9.432016056618936e-08,0.058,0.0585,0.0545,0.056
0.1,0.2,,1.0480017840687711e-09,,,,
0.1,0.3,,1.0480017840687711e-09,,,,
0.1,0.4,,1.0480017840687711e-09,,,,
0.1,0.5,,1.0480017840687711e-09,,,,
0.1,0.6,,1.0480017840687711e-09,,,,
0.1,0.7,,1.0480017840687711e-09,,,,
0.1,0.8,,1.0480017840687711e-09,,,,
0.1,0.9,,1.0480017840687711e-09,,,,
0.2,0.3,,1.1790020070773678e-09,,,,
0.2,0.4,,1.1790020070773678e-09,,,,
0.2,0.5,,1.1790020070773678e-09,,,,
0.2,0.6,,1.1790020070773678e-09,,,,
0.2,0.7,,1.1790020070773678e-09,,,,
0.2,0.8,,1.1790020070773678e-09,,,,
0.2,0.9,,1.1790020070773678e-09,,,,
0.3,0.4,,1.3474308652312782e-09,,,,
0.3,0.5,,1.3474308652312782e-09,,,,
